unique_id,date,source,headline,url
2021-06-05_ko_0000,2021-06-05,Kompas,"UPDATE 5 Juni: 105 Kasus Baru Covid-19 di Depok, 1.270 Pasien Masih Isolasi",https://megapolitan.kompas.com/read/2021/06/05/21425941/update-5-juni-105-kasus-baru-covid-19-di-depok-1270-pasien-masih-isolasi
2021-06-05_ko_0001,2021-06-05,Kompas,UPDATE 5 Juni: 89 Kasus Baru Covid-19 di Kabupaten Bekasi,https://megapolitan.kompas.com/read/2021/06/05/21374341/update-5-juni-89-kasus-baru-covid-19-di-kabupaten-bekasi
2021-06-05_ko_0002,2021-06-05,Kompas,Wali Kota Maidi Inginkan Pencak Silat di Madiun Makin Mendunia,https://nasional.kompas.com/read/2021/06/05/20595531/wali-kota-maidi-inginkan-pencak-silat-di-madiun-makin-mendunia
2021-06-05_ko_0003,2021-06-05,Kompas,Mahfud MD: Sekarang Korupsi Lebih Gila daripada Zaman Orde Baru,https://nasional.kompas.com/read/2021/06/05/20432301/mahfud-md-sekarang-korupsi-lebih-gila-daripada-zaman-orde-baru
2021-06-05_ko_0004,2021-06-05,Kompas,"Dorong Kemandirian Penyandang Disabilitas, Kemensos Bagikan 490 Kursi Roda Elektrik",https://nasional.kompas.com/read/2021/06/05/19370151/dorong-kemandirian-penyandang-disabilitas-kemensos-bagikan-490-kursi-roda
2021-06-05_ko_0005,2021-06-05,Kompas,"UPDATE 5 Juni: Tambah 1.317 Kasus Covid-19 di Jakarta, 21 Pasien Meninggal",https://megapolitan.kompas.com/read/2021/06/05/19003971/update-5-juni-tambah-1317-kasus-covid-19-di-jakarta-21-pasien-meninggal
2021-06-05_ko_0006,2021-06-05,Kompas,"5 Kios di Bintara Bekasi Terbakar, 4 Orang Luka",https://megapolitan.kompas.com/read/2021/06/05/18422001/5-kios-di-bintara-bekasi-terbakar-4-orang-luka
2021-06-05_ko_0007,2021-06-05,Kompas,Stafsus Jokowi Ajak UMKM yang Dikelola Penyandang Disabilitas Bertumbuh dan Memiliki Daya Saing,https://nasional.kompas.com/read/2021/06/05/18401701/stafsus-jokowi-ajak-umkm-yang-dikelola-penyandang-disabilitas-bertumbuh-dan
2021-06-05_ko_0008,2021-06-05,Kompas,"Stasiun MRT Monas dan Thamrin Akan Dibangun, Simak Pengalihan Lalu Lintas Mulai Minggu Besok",https://megapolitan.kompas.com/read/2021/06/05/18224451/stasiun-mrt-monas-dan-thamrin-akan-dibangun-simak-pengalihan-lalu-lintas
2021-06-05_ko_0009,2021-06-05,Kompas,"Cerita Pasukan Biru: Bersihkan Gorong-gorong Sedalam 1,5 Meter hingga Bau Jengkol di Kawasan Mewah",https://megapolitan.kompas.com/read/2021/06/05/17312831/cerita-pasukan-biru-bersihkan-gorong-gorong-sedalam-15-meter-hingga-bau
2021-06-05_ko_0010,2021-06-05,Kompas,"UPDATE 5 Juni: 11,1 Juta Orang Sudah Divaksin Covid-19 Dosis Kedua",https://nasional.kompas.com/read/2021/06/05/17163341/update-5-juni-111-juta-orang-sudah-divaksin-covid-19-dosis-kedua
2021-06-05_ko_0011,2021-06-05,Kompas,"UPDATE 5 Juni: Kasus Baru Covid-19 di 34 Provinsi, DKI dan Jateng Tambah Lebih dari 1.000 Kasus",https://nasional.kompas.com/read/2021/06/05/17132191/update-5-juni-kasus-baru-covid-19-di-34-provinsi-dki-dan-jateng-tambah-lebih
2021-06-05_ko_0012,2021-06-05,Kompas,"UPDATE 5 Juni: Tambah 4.241 Orang, Total 1.701.784 Pasien Covid-19 Sembuh",https://nasional.kompas.com/read/2021/06/05/17063331/update-5-juni-tambah-4241-orang-total-1701784-pasien-covid-19-sembuh
2021-06-05_ko_0013,2021-06-05,Kompas,UPDATE 5 Juni: Ada 81.552 Orang Suspek Terkait Covid-19 di Indonesia,https://nasional.kompas.com/read/2021/06/05/17052801/update-5-juni-ada-81552-orang-suspek-terkait-covid-19-di-indonesia
2021-06-05_ko_0014,2021-06-05,Kompas,"2 Pembobol Mesin ATM di UT Pondok Cabe Ditangkap, Sudah Beraksi Selama Setahun",https://megapolitan.kompas.com/read/2021/06/05/16573061/2-pembobol-mesin-atm-di-ut-pondok-cabe-ditangkap-sudah-beraksi-selama
2021-06-05_ko_0015,2021-06-05,Kompas,Megawati: Berpolitik Itu Mengedepankan Seluruh Aspek Kebudayaan Bangsa,https://nasional.kompas.com/read/2021/06/05/16560621/megawati-berpolitik-itu-mengedepankan-seluruh-aspek-kebudayaan-bangsa
2021-06-05_ko_0016,2021-06-05,Kompas,"Jam Operasional MRT Jakarta Berubah dan Efektif Sabtu Ini, Simak Jadwalnya di Sini",https://megapolitan.kompas.com/read/2021/06/05/16492541/jam-operasional-mrt-jakarta-berubah-dan-efektif-sabtu-ini-simak-jadwalnya
2021-06-05_ko_0017,2021-06-05,Kompas,Nongkrong Asyik di Petak Enam Glodok...,https://megapolitan.kompas.com/read/2021/06/05/16475871/nongkrong-asyik-di-petak-enam-glodok
2021-06-05_ko_0018,2021-06-05,Kompas,UPDATE 5 Juni: Ada 96.973 Kasus Aktif Covid-19 di Indonesia,https://nasional.kompas.com/read/2021/06/05/16461301/update-5-juni-ada-96973-kasus-aktif-covid-19-di-indonesia
2021-06-05_ko_0019,2021-06-05,Kompas,"UPDATE 5 Juni: Tambah 153, Jumlah Pasien Covid-19 Meninggal Kini 51.449",https://nasional.kompas.com/read/2021/06/05/16380431/update-5-juni-tambah-153-jumlah-pasien-covid-19-meninggal-kini-51449
2021-06-05_ko_0020,2021-06-05,Kompas,Megawati Instruksikan Kantor-kantor PDI-P Jadi Rumah Budaya,https://nasional.kompas.com/read/2021/06/05/16345561/megawati-instruksikan-kantor-kantor-pdi-p-jadi-rumah-budaya
2021-06-05_ko_0021,2021-06-05,Kompas,"UPDATE 5 Juni: Tambah 6.594 Pasien Covid-19 di Indonesia, Total 1.850.206 Kasus",https://nasional.kompas.com/read/2021/06/05/16300361/update-5-juni-tambah-6594-pasien-covid-19-di-indonesia-total-1850206-kasus
2021-06-05_ko_0022,2021-06-05,Kompas,Anies Baswedan Akan Dorong Penyediaan Lahan Parkir di Perkantoran,https://megapolitan.kompas.com/read/2021/06/05/16142271/anies-baswedan-akan-dorong-penyediaan-lahan-parkir-di-perkantoran
2021-06-05_ko_0023,2021-06-05,Kompas,"""Standar Amannya, Sekolah Tatap Muka Dimulai Saat Pandemi Selesai, tapi Kita Tak Bisa Menunggu...""",https://nasional.kompas.com/read/2021/06/05/16122931/standar-amannya-sekolah-tatap-muka-dimulai-saat-pandemi-selesai-tapi-kita
2021-06-05_ko_0024,2021-06-05,Kompas,Pria di Pamulang yang Coba Perkosa Adik Ipar Ditetapkan Jadi Tersangka,https://regional.kompas.com/read/2021/06/05/15480821/pria-di-pamulang-yang-coba-perkosa-adik-ipar-ditetapkan-jadi-tersangka
2021-06-05_ko_0025,2021-06-05,Kompas,"Survei Parameter Politik: 52,7 Persen Responden Menolak Presiden 3 Periode",https://nasional.kompas.com/read/2021/06/05/15372261/survei-parameter-politik-527-persen-responden-menolak-presiden-3-periode
2021-06-05_ko_0026,2021-06-05,Kompas,"Kasus Pencurian Motor di Petamburan yang Viral di Medsos, Polisi Tangkap 4 Pelaku",https://megapolitan.kompas.com/read/2021/06/05/15265081/kasus-pencurian-motor-di-petamburan-yang-viral-di-medsos-polisi-tangkap-4
2021-06-05_ko_0027,2021-06-05,Kompas,"Pria Tewas di Bawah JPO Tanjung Barat, Polisi: Korban Sempoyongan Lalu Terjatuh",https://megapolitan.kompas.com/read/2021/06/05/15164611/pria-tewas-di-bawah-jpo-tanjung-barat-polisi-korban-sempoyongan-lalu
2021-06-05_ko_0028,2021-06-05,Kompas,"Sebut Puan Paling Mungkin Maju Pilpres, Politisi PDI-P: Mas dari Jateng Jadi Menteri Saja",https://nasional.kompas.com/read/2021/06/05/15043811/sebut-puan-paling-mungkin-maju-pilpres-politisi-pdi-p-mas-dari-jateng-jadi
2021-06-05_ko_0029,2021-06-05,Kompas,"Tepergok Bobol ATM, 2 Pencuri Ditangkap Sekuriti di UT Pondok Cabe",https://megapolitan.kompas.com/read/2021/06/05/14525951/tepergok-bobol-atm-2-pencuri-ditangkap-sekuriti-di-ut-pondok-cabe
2021-06-05_ko_0030,2021-06-05,Kompas,LBH Jakarta: Kabareskrim Tak Berdasar Tolak Laporan Dugaan Gratifikasi Ketua KPK,https://nasional.kompas.com/read/2021/06/05/14372461/lbh-jakarta-kabareskrim-tak-berdasar-tolak-laporan-dugaan-gratifikasi-ketua
2021-06-05_ko_0031,2021-06-05,Kompas,"Parpol Punya Jagoan Masing-masing, Peluang Ridwan Kamil Jadi Capres 2024 Dinilai Berat",https://nasional.kompas.com/read/2021/06/05/14223191/parpol-punya-jagoan-masing-masing-peluang-ridwan-kamil-jadi-capres-2024
2021-06-05_ko_0032,2021-06-05,Kompas,KPAI Dorong Kabupaten/Kota Zona Oranye hingga Hijau Gelar Sekolah Tatap Muka,https://nasional.kompas.com/read/2021/06/05/14132611/kpai-dorong-kabupaten-kota-zona-oranye-hingga-hijau-gelar-sekolah-tatap-muka
2021-06-05_ko_0033,2021-06-05,Kompas,"Jokowi Perkenalkan Komik ""Jelajah Indonesia Maju""",https://nasional.kompas.com/read/2021/06/05/14003491/jokowi-perkenalkan-komik-jelajah-indonesia-maju
2021-06-05_ko_0034,2021-06-05,Kompas,Warga Depok yang Bawa Lansia untuk Vaksinasi Covid-19 Juga Akan Disuntik,https://megapolitan.kompas.com/read/2021/06/05/13420981/warga-depok-yang-bawa-lansia-untuk-vaksinasi-covid-19-juga-akan-disuntik
2021-06-05_ko_0035,2021-06-05,Kompas,"Survei Parameter Politik: Elektabilitas PDI-P 22,1 Persen, Gerindra 11,9 Persen, Golkar 10,8 Persen",https://nasional.kompas.com/read/2021/06/05/13351891/survei-parameter-politik-elektabilitas-pdi-p-221-persen-gerindra-119-persen
2021-06-05_ko_0036,2021-06-05,Kompas,Kemenag Tangsel: 1.203 Jemaah Batal Berangkat Ibadah Haji 2021,https://megapolitan.kompas.com/read/2021/06/05/13285981/kemenag-tangsel-1203-jemaah-batal-berangkat-ibadah-haji-2021
2021-06-05_ko_0037,2021-06-05,Kompas,Polri Diminta Profesional Tindak Lanjuti Laporan Dugaan Gratifikasi Ketua KPK,https://nasional.kompas.com/read/2021/06/05/13142311/polri-diminta-profesional-tindak-lanjuti-laporan-dugaan-gratifikasi-ketua
2021-06-05_ko_0038,2021-06-05,Kompas,"Vaksinasi Covid-19 Lansia Depok Baru 18 Persen, Ini Kata Dinkes",https://megapolitan.kompas.com/read/2021/06/05/13133371/vaksinasi-covid-19-lansia-depok-baru-18-persen-ini-kata-dinkes
2021-06-05_ko_0039,2021-06-05,Kompas,"Survei Parameter Politik: Elektabilitas Prabowo Tertinggi, Disusul Ganjar dan Anies",https://nasional.kompas.com/read/2021/06/05/13074231/survei-parameter-politik-elektabilitas-prabowo-tertinggi-disusul-ganjar-dan
2021-06-05_ko_0040,2021-06-05,Kompas,"Pesepeda Road Bike Tak Terkendala Angin Jajal JLNT Casablanca, tapi Khawatir Mobil",https://megapolitan.kompas.com/read/2021/06/05/13034351/pesepeda-road-bike-tak-terkendala-angin-jajal-jlnt-casablanca-tapi
2021-06-05_ko_0041,2021-06-05,Kompas,Pimpinan Komisi X DPR Minta Pemerintah Terbitkan SKB Pengawasan Sekolah Tatap Muka,https://nasional.kompas.com/read/2021/06/05/12393811/pimpinan-komisi-x-dpr-minta-pemerintah-terbitkan-skb-pengawasan-sekolah
2021-06-05_ko_0042,2021-06-05,Kompas,"Kemendikbud Ristek: Hindari ""Learning Loss"", Pembelajaran Tatap Muka Perlu Didorong",https://nasional.kompas.com/read/2021/06/05/12361331/kemendikbud-ristek-hindari-learning-loss-pembelajaran-tatap-muka-perlu
2021-06-05_ko_0043,2021-06-05,Kompas,"Kontroversi Izin Pakai Jalur Kendaraan Bermotor, Ini Respons Para Pesepeda Road Bike",https://megapolitan.kompas.com/read/2021/06/05/12061311/kontroversi-izin-pakai-jalur-kendaraan-bermotor-ini-respons-para-pesepeda
2021-06-05_ko_0044,2021-06-05,Kompas,KPCPEN: Karantina 14 Hari Hanya Berlaku bagi Pelaku Perjalanan dari India,https://nasional.kompas.com/read/2021/06/05/12043881/kpcpen-karantina-14-hari-hanya-berlaku-bagi-pelaku-perjalanan-dari-india
2021-06-05_ko_0045,2021-06-05,Kompas,Polisi: Pengedar Narkoba Terima Arahan dari Orang Rutan Ambil 500 Gram Sabu,https://megapolitan.kompas.com/read/2021/06/05/11350491/polisi-pengedar-narkoba-terima-arahan-dari-orang-rutan-ambil-500-gram
2021-06-05_ko_0046,2021-06-05,Kompas,5 Fakta Penangkapan Bandar Narkoba dan Puluhan Orang Lainnya Saat Pesta Sabu di Puncak,https://megapolitan.kompas.com/read/2021/06/05/11200411/5-fakta-penangkapan-bandar-narkoba-dan-puluhan-orang-lainnya-saat-pesta
2021-06-05_ko_0047,2021-06-05,Kompas,Dinkes Depok: Sudah 12 dari 150-an ODGJ Divaksinasi Covid-19,https://megapolitan.kompas.com/read/2021/06/05/11090991/dinkes-depok-sudah-12-dari-150-an-odgj-divaksinasi-covid-19
2021-06-05_ko_0048,2021-06-05,Kompas,Anies Serukan Warga Jakarta untuk Padamkan Lampu Sabtu Malam Ini,https://megapolitan.kompas.com/read/2021/06/05/10592741/anies-serukan-warga-jakarta-untuk-padamkan-lampu-sabtu-malam-ini
2021-06-05_ko_0049,2021-06-05,Kompas,"UPDATE: 4.750 WNI di Luar Negeri Terpapar Covid-19, Bertambah 7 di 3 Negara",https://nasional.kompas.com/read/2021/06/05/10401461/update-4750-wni-di-luar-negeri-terpapar-covid-19-bertambah-7-di-3-negara
