unique_id,date,headline,source,url
2020-02-13_ko_0001,2020-02-13,"Disebut Calon Kuat Ketua Umum Partai Demokrat, Ini Tanggapan AHY",Kompas,https://regional.kompas.com/read/2020/02/13/23583261/disebut-calon-kuat-ketua-umum-partai-demokrat-ini-tanggapan-ahy
2020-02-13_ko_0002,2020-02-13,"Imbas Wabah Corona, Harga Daging Kelelawar di Tomohon Anjlok",Kompas,https://regional.kompas.com/read/2020/02/13/23410541/imbas-wabah-corona-harga-daging-kelelawar-di-tomohon-anjlok
2020-02-13_ko_0003,2020-02-13,Risma Serahkan Bantuan Gedung Sekolah untuk Korban Gempa di Maluku,Kompas,https://regional.kompas.com/read/2020/02/13/23270511/risma-serahkan-bantuan-gedung-sekolah-untuk-korban-gempa-di-maluku
2020-02-13_ko_0004,2020-02-13,"Dalam Sidangkan Uji Formil UU KPK, MK Diminta Tak Menitikberatkan Aspek Prosedur Pembuatan UU",Kompas,https://nasional.kompas.com/read/2020/02/13/23265051/dalam-sidangkan-uji-formil-uu-kpk-mk-diminta-tak-menitikberatkan-aspek
2020-02-13_ko_0005,2020-02-13,Ada 13 Warga Jakarta yang Diobservasi di Natuna,Kompas,https://megapolitan.kompas.com/read/2020/02/13/23232611/ada-13-warga-jakarta-yang-diobservasi-di-natuna
2020-02-13_ko_0006,2020-02-13,"Antipasi Virus Corona, BPKS Tunda Kapal Pesiar Singgah Ke Sabang",Kompas,https://regional.kompas.com/read/2020/02/13/23072121/antipasi-virus-corona-bpks-tunda-kapal-pesiar-singgah-ke-sabang
2020-02-13_ko_0007,2020-02-13,"Tebing di Semarang Longsor, Puluhan Warga Terancam Runtuhan Susulan",Kompas,https://regional.kompas.com/read/2020/02/13/23050771/tebing-di-semarang-longsor-puluhan-warga-terancam-runtuhan-susulan
2020-02-13_ko_0008,2020-02-13,"Korban Keracunan Makanan di Kalsel Terus Bertambah, Terpaksa Dirawat di Aula Puskesmas",Kompas,https://regional.kompas.com/read/2020/02/13/22555571/korban-keracunan-makanan-di-kalsel-terus-bertambah-terpaksa-dirawat-di-aula
2020-02-13_ko_0009,2020-02-13,"Alvara Sebut Kepuasan Publik terhadap KPK Turun, Ini Kata Jubir",Kompas,https://nasional.kompas.com/read/2020/02/13/22521941/alvara-sebut-kepuasan-publik-terhadap-kpk-turun-ini-kata-jubir
2020-02-13_ko_0010,2020-02-13,"Kerap Beraksi di Prabumulih, Pelaku Begal Sadis Dibekuk Polisi",Kompas,https://regional.kompas.com/read/2020/02/13/22521051/kerap-beraksi-di-prabumulih-pelaku-begal-sadis-dibekuk-polisi
