unique_id,date,headline,source,url
2020-01-21_ko_0001,2020-01-21,Ratusan Petani Hadang Petugas Pengadilan yang Tinjau Lahan Sengketa,Kompas,https://regional.kompas.com/read/2020/01/21/23462261/ratusan-petani-hadang-petugas-pengadilan-yang-tinjau-lahan-sengketa
2020-01-21_ko_0002,2020-01-21,Ganjar Larang Rumah Sakit se-Jateng Tanya Isi Dompet Pasien Miskin,Kompas,https://regional.kompas.com/read/2020/01/21/23432021/ganjar-larang-rumah-sakit-se-jateng-tanya-isi-dompet-pasien-miskin
2020-01-21_ko_0003,2020-01-21,"Air Sungai Meluap, Sebuah Desa di Kudus Diterjang Banjir",Kompas,https://regional.kompas.com/read/2020/01/21/23331521/air-sungai-meluap-sebuah-desa-di-kudus-diterjang-banjir
2020-01-21_ko_0004,2020-01-21,"Kukuh Ingin Bentuk Pansus Jiwasraya, Demokrat: Kami Ingin Bongkar",Kompas,https://nasional.kompas.com/read/2020/01/21/23275311/kukuh-ingin-bentuk-pansus-jiwasraya-demokrat-kami-ingin-bongkar
2020-01-21_ko_0005,2020-01-21,"Ditangkap, Pelajar SMP di Sulsel Jadi Kurir Sabu",Kompas,https://regional.kompas.com/read/2020/01/21/23172171/ditangkap-pelajar-smp-di-sulsel-jadi-kurir-sabu
2020-01-21_ko_0006,2020-01-21,Kejagung Sita Perhiasan dan Jam Tangan Tersangka Kasus Jiwasraya,Kompas,https://nasional.kompas.com/read/2020/01/21/23105221/kejagung-sita-perhiasan-dan-jam-tangan-tersangka-kasus-jiwasraya
2020-01-21_ko_0007,2020-01-21,"Wagub Sulut: Potensi Bencana Kita Lengkap, tapi...",Kompas,https://regional.kompas.com/read/2020/01/21/23022651/wagub-sulut-potensi-bencana-kita-lengkap-tapi
2020-01-21_ko_0008,2020-01-21,Migrant Care: 8 Perempuan WNI Diduga Jadi Korban Perdagangan Orang di Malaysia,Kompas,https://nasional.kompas.com/read/2020/01/21/22581481/migrant-care-8-perempuan-wni-diduga-jadi-korban-perdagangan-orang-di
2020-01-21_ko_0009,2020-01-21,Cuaca Panas di Yogyakarta Akan Berlangsung hingga 3 Hari ke Depan,Kompas,https://regional.kompas.com/read/2020/01/21/22522811/cuaca-panas-di-yogyakarta-akan-berlangsung-hingga-3-hari-ke-depan
2020-01-21_ko_0010,2020-01-21,Basarnas Menduga Kapal Panji Saputra Telah Tenggelam,Kompas,https://regional.kompas.com/read/2020/01/21/22482261/basarnas-menduga-kapal-panji-saputra-telah-tenggelam
2020-01-21_ko_0011,2020-01-21,"Firli Ditantang BW Ramu Strategi Antikorupsi, KPK: Kita Buktikan dengan Kerja",Kompas,https://nasional.kompas.com/read/2020/01/21/22451271/firli-ditantang-bw-ramu-strategi-antikorupsi-kpk-kita-buktikan-dengan-kerja
2020-01-21_ko_0012,2020-01-21,"Kasus Jenazah Balita Tanpa Kepala di Samarinda, 2 Pengasuh PAUD Jadi Tersangka",Kompas,https://regional.kompas.com/read/2020/01/21/22370001/kasus-jenazah-balita-tanpa-kepala-di-samarinda-2-pengasuh-paud-jadi
2020-01-21_ko_0013,2020-01-21,"Jimly Asshiddiqie Minta Pendemo Tak Anti Omnibus Law, tetapi Pantau Isinya",Kompas,https://nasional.kompas.com/read/2020/01/21/22340651/jimly-asshiddiqie-minta-pendemo-tak-anti-omnibus-law-tetapi-pantau-isinya
2020-01-21_ko_0014,2020-01-21,"Pelajar Bunuh Begal, Kejagung Sebut Jaksa Tak Bisa Buktikan Pasal Pembunuhan Berencana",Kompas,https://nasional.kompas.com/read/2020/01/21/22310701/pelajar-bunuh-begal-kejagung-sebut-jaksa-tak-bisa-buktikan-pasal-pembunuhan
2020-01-21_ko_0015,2020-01-21,Polres Jakbar Amankan 254 Kilogram Ganja di Sumatera Utara,Kompas,https://megapolitan.kompas.com/read/2020/01/21/22281401/polres-jakbar-amankan-254-kilogram-ganja-di-sumatera-utara
2020-01-21_ko_0016,2020-01-21,"Hasil Tes DNA, Dipastikan Jenazah Balita Tanpa Kepala di Samarinda adalah Yusuf yang Hilang di PAUD",Kompas,https://regional.kompas.com/read/2020/01/21/22254321/hasil-tes-dna-dipastikan-jenazah-balita-tanpa-kepala-di-samarinda-adalah
2020-01-21_ko_0017,2020-01-21,"Detik-detik Aksi Penodongan di Warteg, Pelaku Awalnya Memesan Makanan",Kompas,https://megapolitan.kompas.com/read/2020/01/21/22220121/detik-detik-aksi-penodongan-di-warteg-pelaku-awalnya-memesan-makanan
2020-01-21_ko_0018,2020-01-21,"KA Tawang Jaya Anjlok, Sejumlah Perjalanan KRL Terganggu",Kompas,https://megapolitan.kompas.com/read/2020/01/21/22170991/ka-tawang-jaya-anjlok-sejumlah-perjalanan-krl-terganggu
2020-01-21_ko_0019,2020-01-21,Trump Sebut Pemakzulan Dirinya Hoaks dan Memalukan,Kompas,https://internasional.kompas.com/read/2020/01/21/22151761/trump-sebut-pemakzulan-dirinya-hoaks-dan-memalukan
2020-01-21_ko_0020,2020-01-21,Wakil Komisi III: Kami Tolak Semua Calon Hakim Agung jika Tak Layak,Kompas,https://nasional.kompas.com/read/2020/01/21/22151041/wakil-komisi-iii-kami-tolak-semua-calon-hakim-agung-jika-tak-layak
2020-01-21_ko_0021,2020-01-21,Kereta Api Tawang Jaya Anjlok di Perlintasan Pasar Senen,Kompas,https://megapolitan.kompas.com/read/2020/01/21/22134921/kereta-api-tawang-jaya-anjlok-di-perlintasan-pasar-senen
2020-01-21_ko_0022,2020-01-21,Kapolda Maluku Jenguk Anggota Brimob Korban Penembakan KKB di Nduga,Kompas,https://regional.kompas.com/read/2020/01/21/22114441/kapolda-maluku-jenguk-anggota-brimob-korban-penembakan-kkb-di-nduga
2020-01-21_ko_0023,2020-01-21,"Gara-gara Kentut, Pasutri di Sumbar Dibacok Tetangganya",Kompas,https://regional.kompas.com/read/2020/01/21/22084511/gara-gara-kentut-pasutri-di-sumbar-dibacok-tetangganya
2020-01-21_ko_0024,2020-01-21,"Hilang 10 Hari di Hutan Buton, Kakek 87 Tahun Selamat Berkat Minum Air Rotan",Kompas,https://regional.kompas.com/read/2020/01/21/21594961/hilang-10-hari-di-hutan-buton-kakek-87-tahun-selamat-berkat-minum-air-rotan
2020-01-21_ko_0025,2020-01-21,"Dugaan Keterlibatan Eks Menag, KPK Pelajari Putusan Sidang Romahurmuziy",Kompas,https://nasional.kompas.com/read/2020/01/21/21575971/dugaan-keterlibatan-eks-menag-kpk-pelajari-putusan-sidang-romahurmuziy
2020-01-21_ko_0026,2020-01-21,Kuasa Hukum Sebut Heru Hidayat Tak Sembunyikan Aset di Luar Negeri,Kompas,https://nasional.kompas.com/read/2020/01/21/21574331/kuasa-hukum-sebut-heru-hidayat-tak-sembunyikan-aset-di-luar-negeri
2020-01-21_ko_0027,2020-01-21,3 Fraksi DPRD Usulkan Interpelasi Gubernur Sumbar soal Kunjungan ke Luar Negeri dan BUMD,Kompas,https://regional.kompas.com/read/2020/01/21/21544221/3-fraksi-dprd-usulkan-interpelasi-gubernur-sumbar-soal-kunjungan-ke-luar
2020-01-21_ko_0028,2020-01-21,"Jelang Tahun Baru Imlek, 4 Orang di China Meninggal akibat Virus Corona",Kompas,https://internasional.kompas.com/read/2020/01/21/21490531/jelang-tahun-baru-imlek-4-orang-di-china-meninggal-akibat-virus-corona
2020-01-21_ko_0029,2020-01-21,KPK Dalami Aliran Suap Harun Masiku ke Wahyu Setiawan,Kompas,https://nasional.kompas.com/read/2020/01/21/21484351/kpk-dalami-aliran-suap-harun-masiku-ke-wahyu-setiawan
2020-01-21_ko_0030,2020-01-21,Korban Meninggal akibat Kecelakaan Bus Pariwiasata di Subang Bertambah Satu,Kompas,https://megapolitan.kompas.com/read/2020/01/21/21473021/korban-meninggal-akibat-kecelakaan-bus-pariwiasata-di-subang-bertambah
2020-01-21_ko_0031,2020-01-21,"Gerebek Kedai, Polres Humbahas Temukan Mesin Judi Milik Oknum Polisi",Kompas,https://regional.kompas.com/read/2020/01/21/21374441/gerebek-kedai-polres-humbahas-temukan-mesin-judi-milik-oknum-polisi
2020-01-21_ko_0032,2020-01-21,"Jual Ponsel Pakai Nama Jokowi dan Kaesang, Pria Ini Diringkus Polisi",Kompas,https://regional.kompas.com/read/2020/01/21/21364931/jual-ponsel-pakai-nama-jokowi-dan-kaesang-pria-ini-diringkus-polisi
2020-01-21_ko_0033,2020-01-21,Bupati Lebak Libatkan Badan Geologi untuk Relokasi Warga,Kompas,https://nasional.kompas.com/read/2020/01/21/21353561/bupati-lebak-libatkan-badan-geologi-untuk-relokasi-warga
2020-01-21_ko_0034,2020-01-21,"Popularitas Anjlok, Mahathir Sindir Rakyat yang Kembali Dukung Najib Razak",Kompas,https://internasional.kompas.com/read/2020/01/21/21333321/popularitas-anjlok-mahathir-sindir-rakyat-yang-kembali-dukung-najib
2020-01-21_ko_0035,2020-01-21,Respons Puan Maharani soal Tantangan Jokowi Rampungkan Omnibus Law dalam 100 Hari,Kompas,https://nasional.kompas.com/read/2020/01/21/21274121/respons-puan-maharani-soal-tantangan-jokowi-rampungkan-omnibus-law-dalam-100
2020-01-21_ko_0036,2020-01-21,Bupati Lebak Masih Tunggu Kajian Badan Geologi untuk Relokasi Korban Banjir Bandang,Kompas,https://nasional.kompas.com/read/2020/01/21/21215151/bupati-lebak-masih-tunggu-kajian-badan-geologi-untuk-relokasi-korban-banjir
2020-01-21_ko_0037,2020-01-21,"Pemerintah Hapus Tenaga Honorer, Pemkot Tangsel Prihatin akan Nasib Pegawai",Kompas,https://megapolitan.kompas.com/read/2020/01/21/21124581/pemerintah-hapus-tenaga-honorer-pemkot-tangsel-prihatin-akan-nasib
2020-01-21_ko_0038,2020-01-21, Seluruh Menteri dan Wamen yang Baru Sudah Setor LHKPN,Kompas,https://nasional.kompas.com/read/2020/01/21/21074611/kpk-seluruh-menteri-dan-wamen-yang-baru-sudah-setor-lhkpn
2020-01-21_ko_0039,2020-01-21,Kuasa Hukum Tersangka Kasus Jiwasraya Belum Berencana Ajukan Praperadilan,Kompas,https://nasional.kompas.com/read/2020/01/21/21041491/kuasa-hukum-tersangka-kasus-jiwasraya-belum-berencana-ajukan-praperadilan
2020-01-21_ko_0040,2020-01-21,"Selain 8 Drum Avtur, Kursi dan Penutup Dek Kapal Panji Saputra Ditemukan",Kompas,https://regional.kompas.com/read/2020/01/21/21041151/selain-8-drum-avtur-kursi-dan-penutup-dek-kapal-panji-saputra-ditemukan
2020-01-21_ko_0041,2020-01-21,"Kejar Tersangka hingga ke Sumatera, Polres Jakbar Ungkap Peredaran Ganja Lintas Provinsi",Kompas,https://megapolitan.kompas.com/read/2020/01/21/20565931/kejar-tersangka-hingga-ke-sumatera-polres-jakbar-ungkap-peredaran-ganja
2020-01-21_ko_0042,2020-01-21,"Ikut Penjaringan Bakal Calon Bupati, 2 ASN Pemkab Mojokerto Dipanggil Bawaslu",Kompas,https://regional.kompas.com/read/2020/01/21/20521471/ikut-penjaringan-bakal-calon-bupati-2-asn-pemkab-mojokerto-dipanggil-bawaslu
2020-01-21_ko_0043,2020-01-21,"Diduga Peras PNS, Oknum Wartawan di Bogor Ditangkap Polisi",Kompas,https://megapolitan.kompas.com/read/2020/01/21/20465211/diduga-peras-pns-oknum-wartawan-di-bogor-ditangkap-polisi
