unique_id,date,headline,source,url
2020-04-05_ko_0001,2020-04-05,Petugas Haji di Pamekasan Positif Covid-19,Kompas,https://regional.kompas.com/read/2020/04/05/23564601/petugas-haji-di-pamekasan-positif-covid-19
2020-04-05_ko_0002,2020-04-05,"WN Bulgaria PDP Corona di Lombok Kabur dari RS, Ditangkap di Villa",Kompas,https://regional.kompas.com/read/2020/04/05/23502801/wn-bulgaria-pdp-corona-di-lombok-kabur-dari-rs-ditangkap-di-villa
2020-04-05_ko_0003,2020-04-05,"7 PDP Corona di Kabupaten Bogor Meninggal, 21 Pasien Positif Masih Dirawat",Kompas,https://regional.kompas.com/read/2020/04/05/23413671/7-pdp-corona-di-kabupaten-bogor-meninggal-21-pasien-positif-masih-dirawat
2020-04-05_ko_0004,2020-04-05,"Pria di Minahasa Tewas Ditusuk Tombak, Pelaku Masih Pelajar",Kompas,https://regional.kompas.com/read/2020/04/05/23375811/pria-di-minahasa-tewas-ditusuk-tombak-pelaku-masih-pelajar
2020-04-05_ko_0005,2020-04-05,"Bertambah 8, Jumlah Pasien Positif Corona di Papua Jadi 26 Orang",Kompas,https://regional.kompas.com/read/2020/04/05/23165581/bertambah-8-jumlah-pasien-positif-corona-di-papua-jadi-26-orang
2020-04-05_ko_0006,2020-04-05,Dua Pasien Positif Corona di RSUP Kandou Manado Mulai Membaik,Kompas,https://regional.kompas.com/read/2020/04/05/23132931/dua-pasien-positif-corona-di-rsup-kandou-manado-mulai-membaik
2020-04-05_ko_0007,2020-04-05,"Dalam 2 Hari, 3 PDP Virus Corona di Kota Tegal Meninggal Dunia",Kompas,https://regional.kompas.com/read/2020/04/05/22511971/dalam-2-hari-3-pdp-virus-corona-di-kota-tegal-meninggal-dunia
2020-04-05_ko_0008,2020-04-05,Penundaan Pembukaan Pasar Tanah Abang Berdasarkan Arahan Gubernur,Kompas,https://megapolitan.kompas.com/read/2020/04/05/22484931/penundaan-pembukaan-pasar-tanah-abang-berdasarkan-arahan-gubernur
2020-04-05_ko_0009,2020-04-05,"Pasien Positif Corona di Sumbar Jadi 17, Satu Meninggal Dunia",Kompas,https://regional.kompas.com/read/2020/04/05/22342831/pasien-positif-corona-di-sumbar-jadi-17-satu-meninggal-dunia
2020-04-05_ko_0010,2020-04-05, 38 Pasien Positif Covid-19 di Jawa Timur Sembuh,Kompas,https://regional.kompas.com/read/2020/04/05/22163831/update-38-pasien-positif-covid-19-di-jawa-timur-sembuh
2020-04-05_ko_0011,2020-04-05,"Hamil di Luar Nikah, Ibu Kandung Diduga Buang Bayinya ke Atap Rumah Tetangga",Kompas,https://regional.kompas.com/read/2020/04/05/22041431/hamil-di-luar-nikah-ibu-kandung-diduga-buang-bayinya-ke-atap-rumah-tetangga
2020-04-05_ko_0012,2020-04-05,"Kajari Bantul Sembuh, Kejaksaan Agung Termotivasi Mengatasi Covid-19",Kompas,https://nasional.kompas.com/read/2020/04/05/22020011/kajari-bantul-sembuh-kejaksaan-agung-termotivasi-mengatasi-covid-19
2020-04-05_ko_0013,2020-04-05,Warga Magetan Geger Temukan Tengkorak dan Celana Dalam di Jurang,Kompas,https://regional.kompas.com/read/2020/04/05/21594441/warga-magetan-geger-temukan-tengkorak-dan-celana-dalam-di-jurang
2020-04-05_ko_0014,2020-04-05,Polisi Tangkap 6 Pencurian Sarang Burung Walet di Kaltim,Kompas,https://regional.kompas.com/read/2020/04/05/21481251/polisi-tangkap-6-pencurian-sarang-burung-walet-di-kaltim
2020-04-05_ko_0015,2020-04-05,Pasar Jaya Tunda Pembukaan Pasar Tanah Abang hingga 19 April 2020,Kompas,https://megapolitan.kompas.com/read/2020/04/05/21402851/pasar-jaya-tunda-pembukaan-pasar-tanah-abang-hingga-19-april-2020
2020-04-05_ko_0016,2020-04-05,"Telegram Kapolri, Pemain Harga dan Timbun Kebutuhan Saat Wabah Covid-19 Jadi Incaran",Kompas,https://nasional.kompas.com/read/2020/04/05/21314751/telegram-kapolri-pemain-harga-dan-timbun-kebutuhan-saat-wabah-covid-19-jadi
2020-04-05_ko_0017,2020-04-05,"Dalam Sehari, Dua PDP di Salatiga Meninggal Dunia",Kompas,https://regional.kompas.com/read/2020/04/05/21253561/dalam-sehari-dua-pdp-di-salatiga-meninggal-dunia
2020-04-05_ko_0018,2020-04-05,Dua PDP yang Dirawat di Kudus Dinyatakan Positif Covid-19,Kompas,https://regional.kompas.com/read/2020/04/05/21150041/dua-pdp-yang-dirawat-di-kudus-dinyatakan-positif-covid-19
2020-04-05_ko_0019,2020-04-05,"Sambut Pemudik, Ganjar Minta Seluruh Kepala Desa di Jateng Buat Tempat Karantina Covid-19",Kompas,https://regional.kompas.com/read/2020/04/05/20550211/sambut-pemudik-ganjar-minta-seluruh-kepala-desa-di-jateng-buat-tempat
2020-04-05_ko_0020,2020-04-05,"UPDATE Kasus Corona di Gresik: Pasien Positif Corona 5 Orang, 57 PDP",Kompas,https://regional.kompas.com/read/2020/04/05/20530801/update-kasus-corona-di-gresik-pasien-positif-corona-5-orang-57-pdp
2020-04-05_ko_0021,2020-04-05,"Berstatus PDP, Kepala Kantor Kemenag Kota Blitar Meninggal Dunia",Kompas,https://regional.kompas.com/read/2020/04/05/20490381/berstatus-pdp-kepala-kantor-kemenag-kota-blitar-meninggal-dunia
2020-04-05_ko_0022,2020-04-05,"Hujan Deras Sebabkan Longsor di Tana Toraja, 3 Warga Tewas Tertimbun",Kompas,https://regional.kompas.com/read/2020/04/05/20442821/hujan-deras-sebabkan-longsor-di-tana-toraja-3-warga-tewas-tertimbun
2020-04-05_ko_0023,2020-04-05,Hasil Rapid Test PDP Hamil di Padang Sidempuan yang Meninggal Reaktif,Kompas,https://regional.kompas.com/read/2020/04/05/20245631/hasil-rapid-test-pdp-hamil-di-padang-sidempuan-yang-meninggal-reaktif
2020-04-05_ko_0024,2020-04-05,"Kisah Korban PHK Saat Wabah Covid-19, Tanpa Pesangon dan Sulit Dapat Pekerjaan Baru",Kompas,https://megapolitan.kompas.com/read/2020/04/05/20223421/kisah-korban-phk-saat-wabah-covid-19-tanpa-pesangon-dan-sulit-dapat
2020-04-05_ko_0025,2020-04-05,"Bayi Baru Lahir Tergeletak di Atap Rumah, Diduga Dilempar Ibu Kandungnya",Kompas,https://regional.kompas.com/read/2020/04/05/20101281/bayi-baru-lahir-tergeletak-di-atap-rumah-diduga-dilempar-ibu-kandungnya
2020-04-05_ko_0026,2020-04-05,"Tak Patuh, 4 ODP di Purwokerto Dikarantina Paksa",Kompas,https://regional.kompas.com/read/2020/04/05/20002211/tak-patuh-4-odp-di-purwokerto-dikarantina-paksa
