unique_id,date,headline,source,url
2020-12-12_ko_0001,2020-12-12,Kuasa Hukum Pertanyakan Pasal yang Disangkakan pada Rizieq,Kompas,https://megapolitan.kompas.com/read/2020/12/12/23404351/kuasa-hukum-pertanyakan-pasal-yang-disangkakan-pada-rizieq
2020-12-12_ko_0002,2020-12-12,FPI Akui Sudah Ada Surat Penangkapan Rizieq Shihab,Kompas,https://megapolitan.kompas.com/read/2020/12/12/23354811/fpi-akui-sudah-ada-surat-penangkapan-rizieq-shihab
2020-12-12_ko_0003,2020-12-12,"Setelah 10 Jam, Pemeriksaan Rizieq Disebut Belum Sentuh Substansi",Kompas,https://megapolitan.kompas.com/read/2020/12/12/22430611/setelah-10-jam-pemeriksaan-rizieq-disebut-belum-sentuh-substansi
2020-12-12_ko_0004,2020-12-12,Polisi Pastikan Pemeriksaan Rizieq Terapkan Protokol Kesehatan,Kompas,https://megapolitan.kompas.com/read/2020/12/12/21520641/polisi-pastikan-pemeriksaan-rizieq-terapkan-protokol-kesehatan
2020-12-12_ko_0005,2020-12-12,Wakil Ketua DPR Nilai Implementasi Aturan Pencegahan Kekerasan di Sekolah Kurang Optimal,Kompas,https://nasional.kompas.com/read/2020/12/12/21325201/wakil-ketua-dpr-nilai-implementasi-aturan-pencegahan-kekerasan-di-sekolah
2020-12-12_ko_0006,2020-12-12,"Risma Keluarkan Surat Edaran Menjelang Natal dan Cuti Bersama, Ini Isinya",Kompas,https://regional.kompas.com/read/2020/12/12/21181361/risma-keluarkan-surat-edaran-menjelang-natal-dan-cuti-bersama-ini-isinya
2020-12-12_ko_0007,2020-12-12,"Demo Tak Berizin, Warga Serang Polisi Saat Dibubarkan, Begini Kronologinya",Kompas,https://regional.kompas.com/read/2020/12/12/21115421/demo-tak-berizin-warga-serang-polisi-saat-dibubarkan-begini-kronologinya
2020-12-12_ko_0008,2020-12-12,MPR Kaji Amendemen UUD 1945 untuk Hidupkan GBHN,Kompas,https://nasional.kompas.com/read/2020/12/12/20571911/mpr-kaji-amendemen-uud-1945-untuk-hidupkan-gbhn
2020-12-12_ko_0009,2020-12-12,Densus Tangkap Buronan Bom Bali I di Lampung,Kompas,https://nasional.kompas.com/read/2020/12/12/20233791/densus-tangkap-buronan-bom-bali-i-di-lampung
2020-12-12_ko_0010,2020-12-12,"Bakar Diri, Pria di Pontianak Peluk Sang Istri, Ini Kronologinya",Kompas,https://regional.kompas.com/read/2020/12/12/20200041/bakar-diri-pria-di-pontianak-peluk-sang-istri-ini-kronologinya
2020-12-12_ko_0011,2020-12-12,"Menurut Munarman, Rizieq Minta Publik Pantau Proses Hukum Penembakan 6 Anggota FPI",Kompas,https://megapolitan.kompas.com/read/2020/12/12/19521261/menurut-munarman-rizieq-minta-publik-pantau-proses-hukum-penembakan-6
2020-12-12_ko_0012,2020-12-12,"Ibu Hamil Meninggal karena Diduga Terlambat Dilayani, Sempat ke 7 Rumah Sakit",Kompas,https://regional.kompas.com/read/2020/12/12/19484431/ibu-hamil-meninggal-karena-diduga-terlambat-dilayani-sempat-ke-7-rumah-sakit
2020-12-12_ko_0013,2020-12-12,Update 28 November: Kasus Covid-19 di Jakarta Bertambah 951,Kompas,https://megapolitan.kompas.com/read/2020/12/12/19425381/update-28-november-kasus-covid-19-di-jakarta-bertambah-951
2020-12-12_ko_0014,2020-12-12,Penilaian Ketua KPU RI soal Kepatuhan Protokol Kesehatan Selama Pilkada,Kompas,https://regional.kompas.com/read/2020/12/12/19381741/penilaian-ketua-kpu-ri-soal-kepatuhan-protokol-kesehatan-selama-pilkada
2020-12-12_ko_0015,2020-12-12,"Jembatan Putus akibat Banjir di Aceh Utara, 282 Orang Menanti Speedboat",Kompas,https://regional.kompas.com/read/2020/12/12/19260491/jembatan-putus-akibat-banjir-di-aceh-utara-282-orang-menanti-speedboat
2020-12-12_ko_0016,2020-12-12,"Dibawa Kabur Pemuda 26 tahun, 2 Bocah Perempuan Tegal Ditemukan Lemas di Cirebon, Ini Ceritanya",Kompas,https://regional.kompas.com/read/2020/12/12/19250001/dibawa-kabur-pemuda-26-tahun-2-bocah-perempuan-tegal-ditemukan-lemas-di
2020-12-12_ko_0017,2020-12-12,Penculik 2 Bocah Perempuan di Tegal Ternyata Pernah Ditolong Keluarga Korban,Kompas,https://regional.kompas.com/read/2020/12/12/19115551/penculik-2-bocah-perempuan-di-tegal-ternyata-pernah-ditolong-keluarga-korban
2020-12-12_ko_0018,2020-12-12,Polisi Masih Dalami Motif Dua Terduga Pembakar Mobil Relawan Calon Petahana di Luwu Utara,Kompas,https://regional.kompas.com/read/2020/12/12/18264031/polisi-masih-dalami-motif-dua-terduga-pembakar-mobil-relawan-calon-petahana
2020-12-12_ko_0019,2020-12-12,Ini Rencana Pengaturan Ibadah Natal Gereja di Kota Yogyakarta,Kompas,https://regional.kompas.com/read/2020/12/12/18171061/ini-rencana-pengaturan-ibadah-natal-gereja-di-kota-yogyakarta
2020-12-12_ko_0020,2020-12-12,"Berawal dari Facebook, Jumiati Buronan 3 Tahun Ditangkap Sepulang dari Dubai, Gelapkan Dana Simpan Pinjam",Kompas,https://regional.kompas.com/read/2020/12/12/18150031/berawal-dari-facebook-jumiati-buronan-3-tahun-ditangkap-sepulang-dari-dubai
2020-12-12_ko_0021,2020-12-12,Ketua KPU Tangsel Almarhum Bambang Dwitoro Dikenal Energik dan Kerap Ajarkan Hidup Sehat,Kompas,https://megapolitan.kompas.com/read/2020/12/12/18053031/ketua-kpu-tangsel-almarhum-bambang-dwitoro-dikenal-energik-dan-kerap
