unique_id,date,source,headline,url
2021-09-14_an_01_1,2021-09-14,Antara,Risma pastikan tingkatkan kualitas prasarana dasar Suku Dayak Maratus,https://www.antaranews.com/berita/2392993/risma-pastikan-tingkatkan-kualitas-prasarana-dasar-suku-dayak-maratus
2021-09-14_an_01_2,2021-09-14,Antara,BNPB: Sudah disiapkan peringatan dini hadapi bencana hidrometeorologi,https://www.antaranews.com/berita/2392989/bnpb-sudah-disiapkan-peringatan-dini-hadapi-bencana-hidrometeorologi
2021-09-14_an_01_3,2021-09-14,Antara,Kreasi katsu bento penambah nafsu makan anak,https://www.antaranews.com/video/2392981/kreasi-katsu-bento-penambah-nafsu-makan-anak
2021-09-14_an_01_4,2021-09-14,Antara,Lokapala antisipasi infrastruktur jelang Piala Presiden Esports 2021,https://www.antaranews.com/berita/2392985/lokapala-antisipasi-infrastruktur-jelang-piala-presiden-esports-2021
2021-09-14_an_01_5,2021-09-14,Antara,PKB Jatim sambut baik Perpres atur dana abadi dana pesantren,https://www.antaranews.com/berita/2392977/pkb-jatim-sambut-baik-perpres-atur-dana-abadi-dana-pesantren
2021-09-14_an_01_6,2021-09-14,Antara,Menelusuri jejak kejayaan gambir di Kepulauan Riau,https://www.antaranews.com/berita/2392973/menelusuri-jejak-kejayaan-gambir-di-kepulauan-riau
2021-09-14_an_01_7,2021-09-14,Antara,Menko Airlangga jelaskan manfaat presidensi G20 bagi Indonesia,https://www.antaranews.com/video/2392965/menko-airlangga-jelaskan-manfaat-presidensi-g20-bagi-indonesia
2021-09-14_an_01_8,2021-09-14,Antara,Kemensos rekrut 1.265 penyuluh sosial jadi penggerak masyarakat,https://www.antaranews.com/berita/2392969/kemensos-rekrut-1265-penyuluh-sosial-jadi-penggerak-masyarakat
2021-09-14_an_01_9,2021-09-14,Antara,Satwa Owa dievakuasi ke Pusat Rehabilitasi Primata Besitang Langkat,https://www.antaranews.com/berita/2392961/satwa-owa-dievakuasi-ke-pusat-rehabilitasi-primata-besitang-langkat
2021-09-14_an_1_10,2021-09-14,Antara,Hujan deras sebabkan banjir di Ternate,https://www.antaranews.com/video/2392949/hujan-deras-sebabkan-banjir-di-ternate
2021-09-14_an_02_1,2021-09-14,Antara,Gubernur Kepri dan Dubes KBRI Tokyo bahas pembangunan Pelabuhan Natuna,https://www.antaranews.com/berita/2392957/gubernur-kepri-dan-dubes-kbri-tokyo-bahas-pembangunan-pelabuhan-natuna
2021-09-14_an_02_2,2021-09-14,Antara,"BOR di RS 9,3 persen, Jabar tingkatkan pengawasan area publik",https://www.antaranews.com/video/2392937/bor-di-rs-93-persen-jabar-tingkatkan-pengawasan-area-publik
2021-09-14_an_02_3,2021-09-14,Antara,"Cedera serius, Harvey Elliott segera naik meja operasi",https://www.antaranews.com/berita/2392953/cedera-serius-harvey-elliott-segera-naik-meja-operasi
2021-09-14_an_02_4,2021-09-14,Antara,BSI: Aceh berpeluang jadi  pusat industri halal di Indonesia,https://www.antaranews.com/berita/2392945/bsi-aceh-berpeluang-jadi-pusat-industri-halal-di-indonesia
2021-09-14_an_02_5,2021-09-14,Antara,Menkopolhukam koordinasikan penyelenggaraan acara G20 di Indonesia,https://www.antaranews.com/berita/2392941/menkopolhukam-koordinasikan-penyelenggaraan-acara-g20-di-indonesia
2021-09-14_an_02_6,2021-09-14,Antara,Gubernur Aceh: Literasi keuangan syariah akan perkuat Qanun LKS,https://www.antaranews.com/berita/2392933/gubernur-aceh-literasi-keuangan-syariah-akan-perkuat-qanun-lks
2021-09-14_an_02_7,2021-09-14,Antara,Asa Sumbar raih 16 emas di PON Papua,https://www.antaranews.com/berita/2392929/asa-sumbar-raih-16-emas-di-pon-papua
2021-09-14_an_02_8,2021-09-14,Antara,Borneo FC sebut Bustos siap dimainkan di laga pekan ketiga,https://www.antaranews.com/berita/2392925/borneo-fc-sebut-bustos-siap-dimainkan-di-laga-pekan-ketiga
2021-09-14_an_02_9,2021-09-14,Antara,Presiden dijadwalkan terima tongkat estafet Presidensi di KTT G20 Roma,https://www.antaranews.com/berita/2392921/presiden-dijadwalkan-terima-tongkat-estafet-presidensi-di-ktt-g20-roma
2021-09-14_an_2_10,2021-09-14,Antara,"Tak terima gaji, staf honorer Disdukcapil Gorontalo Utara mogok kerja",https://www.antaranews.com/berita/2392917/tak-terima-gaji-staf-honorer-disdukcapil-gorontalo-utara-mogok-kerja
2021-09-14_an_03_1,2021-09-14,Antara,PLN Sulselrabar siapkan 20 personil dukung PON 2021,https://www.antaranews.com/berita/2392913/pln-sulselrabar-siapkan-20-personil-dukung-pon-2021
2021-09-14_an_03_2,2021-09-14,Antara,Pengedar ratusan paket sabu-sabu di Bali terancam 20 tahun penjara,https://www.antaranews.com/berita/2392909/pengedar-ratusan-paket-sabu-sabu-di-bali-terancam-20-tahun-penjara
2021-09-14_an_03_3,2021-09-14,Antara,Vaksinasi dalam penentuan PPKM diharapkan dorong percepatan vaksinasi,https://www.antaranews.com/berita/2392905/vaksinasi-dalam-penentuan-ppkm-diharapkan-dorong-percepatan-vaksinasi
2021-09-14_an_03_4,2021-09-14,Antara,Hoaks! Racun disebar di langit Jagakarsa,https://www.antaranews.com/berita/2392901/hoaks-racun-disebar-di-langit-jagakarsa
2021-09-14_an_03_5,2021-09-14,Antara,"Sering dilaporkan, permukiman WNA di Sanur didatangi petugas",https://www.antaranews.com/video/2392881/sering-dilaporkan-permukiman-wna-di-sanur-didatangi-petugas
2021-09-14_an_03_6,2021-09-14,Antara,"Persib mulai latihan, bersiap hadapi Bali United",https://www.antaranews.com/berita/2392897/persib-mulai-latihan-bersiap-hadapi-bali-united
2021-09-14_an_03_7,2021-09-14,Antara,RD benahi penyelesaian akhir Madura United,https://www.antaranews.com/berita/2392893/rd-benahi-penyelesaian-akhir-madura-united
2021-09-14_an_03_8,2021-09-14,Antara,Setara minta Kapolri hentikan kriminalisasi petani Kopsa M Kampar,https://www.antaranews.com/berita/2392889/setara-minta-kapolri-hentikan-kriminalisasi-petani-kopsa-m-kampar
2021-09-14_an_03_9,2021-09-14,Antara,Klopp terinspirasi dengan Emma Raducanu di US Open,https://www.antaranews.com/berita/2392877/klopp-terinspirasi-dengan-emma-raducanu-di-us-open
2021-09-14_an_3_10,2021-09-14,Antara,"Ingin jadi PTN informatif, UPI gandeng KIP & Antara",https://www.antaranews.com/video/2392825/ingin-jadi-ptn-informatif-upi-gandeng-kip-antara
2021-09-14_an_04_1,2021-09-14,Antara,"Tuan rumah GTF 2021, Sandi Uno optimistis pariwisata bangkit",https://www.antaranews.com/video/2392833/tuan-rumah-gtf-2021-sandi-uno-optimistis-pariwisata-bangkit
2021-09-14_an_04_2,2021-09-14,Antara,Forum Pemred secara aklamasi pilih Arifin Asydhad sebagai ketua,https://www.antaranews.com/berita/2392873/forum-pemred-secara-aklamasi-pilih-arifin-asydhad-sebagai-ketua
2021-09-14_an_04_3,2021-09-14,Antara,BNPB terima penghargaan opini WTP10 tahun berturut-turut,https://www.antaranews.com/berita/2392869/bnpb-terima-penghargaan-opini-wtp10-tahun-berturut-turut
2021-09-14_an_04_4,2021-09-14,Antara,Polisi tembak mati seorang pelaku perampokan toko emas di Medan,https://www.antaranews.com/berita/2392865/polisi-tembak-mati-seorang-pelaku-perampokan-toko-emas-di-medan
2021-09-14_an_04_5,2021-09-14,Antara,Pencairan lapisan es di Greenland,https://www.antaranews.com/foto/2392861/pencairan-lapisan-es-di-greenland
2021-09-14_an_04_6,2021-09-14,Antara,Kantor Imigrasi Karawang deportasi Arcan Iurie ke negara asalnya,https://www.antaranews.com/berita/2392857/kantor-imigrasi-karawang-deportasi-arcan-iurie-ke-negara-asalnya
2021-09-14_an_04_7,2021-09-14,Antara,Perry Warjiyo jelaskan lima agenda BI dalam Presidensi G-20,https://www.antaranews.com/berita/2392849/perry-warjiyo-jelaskan-lima-agenda-bi-dalam-presidensi-g-20
2021-09-14_an_04_8,2021-09-14,Antara,Satgas akan bawa warga positif COVID-19 yang keluyuran ke Isoter,https://www.antaranews.com/berita/2392845/satgas-akan-bawa-warga-positif-covid-19-yang-keluyuran-ke-isoter
2021-09-14_an_04_9,2021-09-14,Antara,"Nicholas melemah jadi badai tropis, terjang Texas, Louisiana",https://www.antaranews.com/berita/2392841/nicholas-melemah-jadi-badai-tropis-terjang-texas-louisiana
2021-09-14_an_4_10,2021-09-14,Antara,22 juta warga negara Indonesia sudah vaksin COVID-19 melalui Polri,https://www.antaranews.com/berita/2392837/22-juta-warga-negara-indonesia-sudah-vaksin-covid-19-melalui-polri
2021-09-14_an_05_1,2021-09-14,Antara,KPPPA dorong proses hukum dugaan pencabulan anak di Kota Medan,https://www.antaranews.com/berita/2392829/kpppa-dorong-proses-hukum-dugaan-pencabulan-anak-di-kota-medan
2021-09-14_an_05_2,2021-09-14,Antara,Sri Mulyani ungkap 7 isu prioritas yang dibahas dalam Presidensi G20,https://www.antaranews.com/berita/2392821/sri-mulyani-ungkap-7-isu-prioritas-yang-dibahas-dalam-presidensi-g20
2021-09-14_an_05_3,2021-09-14,Antara,PWNU Jatim usulkan Muktamar NU digelar pada tahun ini,https://www.antaranews.com/berita/2392817/pwnu-jatim-usulkan-muktamar-nu-digelar-pada-tahun-ini
2021-09-14_an_05_4,2021-09-14,Antara,TNI-Polri perbaiki Jembatan yang dirusak KNPB di Maybrat,https://www.antaranews.com/berita/2392813/tni-polri-perbaiki-jembatan-yang-dirusak-knpb-di-maybrat
2021-09-14_an_05_5,2021-09-14,Antara,e-PINTAR bantu guru-guru Indonesia pada masa pandemi,https://www.antaranews.com/berita/2392809/e-pintar-bantu-guru-guru-indonesia-pada-masa-pandemi
2021-09-14_an_05_6,2021-09-14,Antara,Polres Jember tembak komplotan pencuri hewan ternak,https://www.antaranews.com/berita/2392805/polres-jember-tembak-komplotan-pencuri-hewan-ternak
2021-09-14_an_05_7,2021-09-14,Antara,Satgas: Bioskop dapat beroperasi di daerah PPKM Level 2 dan 3,https://www.antaranews.com/berita/2392801/satgas-bioskop-dapat-beroperasi-di-daerah-ppkm-level-2-dan-3
2021-09-14_an_05_8,2021-09-14,Antara,Kasus aktif COVID-19 di DKI berkurang jadi 3.368 kasus,https://www.antaranews.com/berita/2392797/kasus-aktif-covid-19-di-dki-berkurang-jadi-3368-kasus
2021-09-14_an_05_9,2021-09-14,Antara,Kapolda Lampung mengapresiasi peluncuran e-Samdes,https://www.antaranews.com/berita/2392793/kapolda-lampung-mengapresiasi-peluncuran-e-samdes
2021-09-14_an_5_10,2021-09-14,Antara,"99,47 persen pelajar di Jakarta Timur telah tervaksinasi COVID-19",https://www.antaranews.com/berita/2392789/9947-persen-pelajar-di-jakarta-timur-telah-tervaksinasi-covid-19
2021-09-14_an_06_1,2021-09-14,Antara,Ridwan Kamil: Pariwisata bangkit 2022 jika vaksinasi selesai 2021,https://www.antaranews.com/berita/2392785/ridwan-kamil-pariwisata-bangkit-2022-jika-vaksinasi-selesai-2021
2021-09-14_an_06_2,2021-09-14,Antara,Bappenas dan KKP rekomendasikan perikanan berkelanjutan dan terukur,https://www.antaranews.com/berita/2392781/bappenas-dan-kkp-rekomendasikan-perikanan-berkelanjutan-dan-terukur
2021-09-14_an_06_3,2021-09-14,Antara,Unai Emery pandang Atalanta sebagai lawan berat untuk Villarreal,https://www.antaranews.com/berita/2392777/unai-emery-pandang-atalanta-sebagai-lawan-berat-untuk-villarreal
2021-09-14_an_06_4,2021-09-14,Antara,Satgas: Kasus COVID-19 di Indonesia membaik dibandingkan dunia,https://www.antaranews.com/berita/2392773/satgas-kasus-covid-19-di-indonesia-membaik-dibandingkan-dunia
2021-09-14_an_06_5,2021-09-14,Antara,BPCB Jatim lakukan ekskavasi di Kelurahan Demangan Kota Madiun,https://www.antaranews.com/berita/2392769/bpcb-jatim-lakukan-ekskavasi-di-kelurahan-demangan-kota-madiun
2021-09-14_an_06_6,2021-09-14,Antara,Cabai Xinjiang ikut warnai bibir dan kehidupan,https://www.antaranews.com/video/2392741/cabai-xinjiang-ikut-warnai-bibir-dan-kehidupan
2021-09-14_an_06_7,2021-09-14,Antara,Pemkot Medan upayakan mendirikan tempat rehabilitasi narkoba,https://www.antaranews.com/berita/2392765/pemkot-medan-upayakan-mendirikan-tempat-rehabilitasi-narkoba
2021-09-14_an_06_8,2021-09-14,Antara,Pemain PSIS Semarang Bruno Silva disanksi karena indisipliner,https://www.antaranews.com/berita/2392761/pemain-psis-semarang-bruno-silva-disanksi-karena-indisipliner
2021-09-14_an_06_9,2021-09-14,Antara,Lumbung Pangan Nusantara antarkan TPID Jatim raih penghargaan terbaik,https://www.antaranews.com/berita/2392757/lumbung-pangan-nusantara-antarkan-tpid-jatim-raih-penghargaan-terbaik
2021-09-14_an_6_10,2021-09-14,Antara,Kunci NTB jangkau target 45 ribu dosis perhari adalah sinergi,https://www.antaranews.com/video/2392717/kunci-ntb-jangkau-target-45-ribu-dosis-perhari-adalah-sinergi
2021-09-14_an_07_1,2021-09-14,Antara,Muzani: Vaksinasi COVID-19 cara tingkatkan kepercayaan diri warga,https://www.antaranews.com/berita/2392753/muzani-vaksinasi-covid-19-cara-tingkatkan-kepercayaan-diri-warga
2021-09-14_an_07_2,2021-09-14,Antara,Sejumlah pejabat diperiksa KPK terkait kasus suap APBD Jambi,https://www.antaranews.com/berita/2392749/sejumlah-pejabat-diperiksa-kpk-terkait-kasus-suap-apbd-jambi
2021-09-14_an_07_3,2021-09-14,Antara,Projo gelar vaksinasi gratis 20 kabupaten/kota di Jateng,https://www.antaranews.com/berita/2392745/projo-gelar-vaksinasi-gratis-20-kabupaten-kota-di-jateng
2021-09-14_an_07_4,2021-09-14,Antara,Mendag: ASEAN sepakat perkuat kerja sama dan fasilitasi perdagangan,https://www.antaranews.com/berita/2392737/mendag-asean-sepakat-perkuat-kerja-sama-dan-fasilitasi-perdagangan
