unique_id,date,source,headline,url
2022-06-24_an_01_1,2022-06-24,Antara,Peneliti: KIB koalisi cerdas dalam membangun sistem politik,https://www.antaranews.com/berita/2959737/peneliti-kib-koalisi-cerdas-dalam-membangun-sistem-politik
2022-06-24_an_01_2,2022-06-24,Antara,Lima langkah aman beli aset kripto,https://www.antaranews.com/berita/2959733/lima-langkah-aman-beli-aset-kripto
2022-06-24_an_01_3,2022-06-24,Antara,Pebalap Indonesia Ananda Rigi siap debut di seri MXGP Samota-Sumbawa,https://www.antaranews.com/berita/2959729/pebalap-indonesia-ananda-rigi-siap-debut-di-seri-mxgp-samota-sumbawa
2022-06-24_an_01_4,2022-06-24,Antara,3 langkah usulan Presiden atasi dekade pembangunan yang hilang,https://www.antaranews.com/video/2959717/3-langkah-usulan-presiden-atasi-dekade-pembangunan-yang-hilang
2022-06-24_an_01_5,2022-06-24,Antara,Ronaldinho hadiri peluncuran jersey RANS Nusantara FC,https://www.antaranews.com/foto/2959725/ronaldinho-hadiri-peluncuran-jersey-rans-nusantara-fc
2022-06-24_an_01_6,2022-06-24,Antara,Ronaldinho siap hibur masyarakat Indonesia,https://www.antaranews.com/berita/2959721/ronaldinho-siap-hibur-masyarakat-indonesia
2022-06-24_an_01_7,2022-06-24,Antara,Prabowo sebut Gerindra belum tentukan arah koalisi,https://www.antaranews.com/berita/2959713/prabowo-sebut-gerindra-belum-tentukan-arah-koalisi
2022-06-24_an_01_8,2022-06-24,Antara,Bali United tundukkan Kedah FC 2-0 pada laga perdana Piala AFC 2022,https://www.antaranews.com/berita/2959709/bali-united-tundukkan-kedah-fc-2-0-pada-laga-perdana-piala-afc-2022
2022-06-24_an_01_9,2022-06-24,Antara,"Kembali jadi sponsor utama GIIAS, Astra tawarkan layanan fintech",https://www.antaranews.com/berita/2959705/kembali-jadi-sponsor-utama-giias-astra-tawarkan-layanan-fintech
2022-06-24_an_1_10,2022-06-24,Antara,Bali United kalahkan Kedah Darul Aman FC dengan skor 2-0,https://www.antaranews.com/foto/2959701/bali-united-kalahkan-kedah-darul-aman-fc-dengan-skor-2-0
2022-06-24_an_1_11,2022-06-24,Antara,MER-C akan kirim tim medis bantu korban gempa bumi Afghanistan,https://www.antaranews.com/berita/2959697/mer-c-akan-kirim-tim-medis-bantu-korban-gempa-bumi-afghanistan
2022-06-24_an_1_12,2022-06-24,Antara,Warga Bekasi diminta waspadai kenaikan kasus COVID-19,https://www.antaranews.com/berita/2959693/warga-bekasi-diminta-waspadai-kenaikan-kasus-covid-19
2022-06-24_an_1_13,2022-06-24,Antara,Relawan Sandiaga latih warga Jakarta produksi sabun cuci,https://www.antaranews.com/berita/2959689/relawan-sandiaga-latih-warga-jakarta-produksi-sabun-cuci
2022-06-24_an_1_14,2022-06-24,Antara,AHY sebut pertemuan dengan Prabowo bahas isu global hingga kebangsaan,https://www.antaranews.com/berita/2959685/ahy-sebut-pertemuan-dengan-prabowo-bahas-isu-global-hingga-kebangsaan
2022-06-24_an_1_15,2022-06-24,Antara,"Jelang Pilpres 2024, Babel uji petik akurasi data pemilih",https://www.antaranews.com/video/2959453/jelang-pilpres-2024-babel-uji-petik-akurasi-data-pemilih
2022-06-24_an_1_16,2022-06-24,Antara,Gubernur Jambi wacanakan perpanjang landasan pacu Bandara Sultan Thaha,https://www.antaranews.com/video/2959673/gubernur-jambi-wacanakan-perpanjang-landasan-pacu-bandara-sultan-thaha
2022-06-24_an_1_17,2022-06-24,Antara,Setjen MPR: Mahasiswa harus siap hadapi era disrupsi,https://www.antaranews.com/berita/2959681/setjen-mpr-mahasiswa-harus-siap-hadapi-era-disrupsi
2022-06-24_an_1_18,2022-06-24,Antara,Wimbledon beri tiket gratis untuk pengungsi Ukraina,https://www.antaranews.com/berita/2959677/wimbledon-beri-tiket-gratis-untuk-pengungsi-ukraina
2022-06-24_an_1_19,2022-06-24,Antara,"Selain kelaparan, 20 juta warga Ethiopia hadapi konflik dan kekeringan",https://www.antaranews.com/video/2959601/selain-kelaparan-20-juta-warga-ethiopia-hadapi-konflik-dan-kekeringan
2022-06-24_an_1_20,2022-06-24,Antara,"Jelang Porprov, KONI Pandeglang lakukan verifikasi atlet",https://www.antaranews.com/video/2959537/jelang-porprov-koni-pandeglang-lakukan-verifikasi-atlet
2022-06-24_an_02_1,2022-06-24,Antara,Pebalap MXGP dan MX2 seri Indonesia parade gunakan cidomo,https://www.antaranews.com/berita/2959669/pebalap-mxgp-dan-mx2-seri-indonesia-parade-gunakan-cidomo
2022-06-24_an_02_2,2022-06-24,Antara,Polisi tetapkan enam tersangka Holywings atas kasus berbau SARA,https://www.antaranews.com/berita/2959665/polisi-tetapkan-enam-tersangka-holywings-atas-kasus-berbau-sara
2022-06-24_an_02_3,2022-06-24,Antara,KIP Aceh imbau 17 parpol lokal segera daftar di Sipol,https://www.antaranews.com/video/2959641/kip-aceh-imbau-17-parpol-lokal-segera-daftar-di-sipol
2022-06-24_an_02_4,2022-06-24,Antara,BPJAMSOSTEK Cikarang sosialisasikan manfaat Program JKK ke perusahaan,https://www.antaranews.com/berita/2959661/bpjamsostek-cikarang-sosialisasikan-manfaat-program-jkk-ke-perusahaan
2022-06-24_an_02_5,2022-06-24,Antara,Berbagai elemen di China galang dana bantuan gempa Afghanistan,https://www.antaranews.com/berita/2959657/berbagai-elemen-di-china-galang-dana-bantuan-gempa-afghanistan
2022-06-24_an_02_6,2022-06-24,Antara,Pro kontra pemberlakuan kembali syarat perjalanan,https://www.antaranews.com/video/2959417/pro-kontra-pemberlakuan-kembali-syarat-perjalanan
2022-06-24_an_02_7,2022-06-24,Antara,DPR RI apresiasi program pengembangan diaspora BNI di Belanda,https://www.antaranews.com/berita/2959653/dpr-ri-apresiasi-program-pengembangan-diaspora-bni-di-belanda
2022-06-24_an_02_8,2022-06-24,Antara,Prabowo: Gerindra-Demokrat punya banyak persamaan ideologi dan visi,https://www.antaranews.com/berita/2959649/prabowo-gerindra-demokrat-punya-banyak-persamaan-ideologi-dan-visi
2022-06-24_an_02_9,2022-06-24,Antara,Pos lintas batas negara Indonesia dan Timor Leste,https://www.antaranews.com/foto/2959645/pos-lintas-batas-negara-indonesia-dan-timor-leste
