unique_id,date,headline,source,url
2020-05-09_an_0001,2020-05-09,Peneliti LIPI: Virus bisa ditemukan di sperma,Antara,https://www.antaranews.com/berita/1481235/peneliti-lipi-virus-bisa-ditemukan-di-sperma
2020-05-09_an_0002,2020-05-09, Ulama di semua negara melakukan telaah ulang di tengah pandemi,Antara,https://www.antaranews.com/berita/1481175/wapres-ulama-di-semua-negara-melakukan-telaah-ulang-di-tengah-pandemi
2020-05-09_an_0003,2020-05-09,KSOP akan tindak motoris pembawa penumpang keluar masuk Tarakan,Antara,https://www.antaranews.com/berita/1481229/ksop-akan-tindak-motoris-pembawa-penumpang-keluar-masuk-tarakan
2020-05-09_an_0004,2020-05-09,Desa wisata disarankan studi banding ke hotel terkait SOP kesehatan,Antara,https://www.antaranews.com/berita/1481223/desa-wisata-disarankan-studi-banding-ke-hotel-terkait-sop-kesehatan
2020-05-09_an_0005,2020-05-09,Enggartiasto Lukita beri bantuan kepada tenaga medis di Banyuwangi,Antara,https://www.antaranews.com/berita/1481217/enggartiasto-lukita-beri-bantuan-kepada-tenaga-medis-di-banyuwangi
2020-05-09_an_0006,2020-05-09,Pengoperasian laboratorium PCR RS PHC percepat penanganan COVID-19,Antara,https://www.antaranews.com/berita/1481205/pengoperasian-laboratorium-pcr-rs-phc-percepat-penanganan-covid-19
2020-05-09_an_0007,2020-05-09,"Ada empat tambahan,  warga Kabupaten Jayapura positif COVID-19 jadi 44",Antara,https://www.antaranews.com/berita/1481199/ada-empat-tambahan-warga-kabupaten-jayapura-positif-covid-19-jadi-44
2020-05-09_an_0008,2020-05-09,Timnas putri AS ajukan banding soal kesetaraan gaji,Antara,https://www.antaranews.com/berita/1481193/timnas-putri-as-ajukan-banding-soal-kesetaraan-gaji
2020-05-09_an_0009,2020-05-09,Menpora sebut kesehatan atlet dan pelatih yang utama,Antara,https://www.antaranews.com/video/1481181/menpora-sebut-kesehatan-atlet-dan-pelatih-yang-utama
2020-05-09_an_0010,2020-05-09,Pemerintah prediksi 34.300 pekerja migran kembali ke Indonesia,Antara,https://www.antaranews.com/berita/1481187/pemerintah-prediksi-34300-pekerja-migran-kembali-ke-indonesia
2020-05-09_an_0011,2020-05-09,"Bertambah 15 orang, jumlah positif COVID-19 di Jambi menjadi 62 orang",Antara,https://www.antaranews.com/berita/1481169/bertambah-15-orang-jumlah-positif-covid-19-di-jambi-menjadi-62-orang
2020-05-09_an_0012,2020-05-09,Maradona tanda tangani jersey untuk bantu warga Buenos Aires,Antara,https://www.antaranews.com/berita/1481121/maradona-tanda-tangani-jersey-untuk-bantu-warga-buenos-aires
2020-05-09_an_0013,2020-05-09,Kemenpan RB akan beri apresiasi inovator penanganan COVID-19,Antara,https://www.antaranews.com/berita/1481163/kemenpan-rb-akan-beri-apresiasi-inovator-penanganan-covid-19
2020-05-09_an_0014,2020-05-09,Wapres sampaikan pidato di Simposium Ekonomi Islam Al Baraka,Antara,https://www.antaranews.com/berita/1481157/wapres-sampaikan-pidato-di-simposium-ekonomi-islam-al-baraka
2020-05-09_an_0015,2020-05-09,Durasi pandemik Corona dan tata kelola distribusi pangan,Antara,https://www.antaranews.com/berita/1481151/durasi-pandemik-corona-dan-tata-kelola-distribusi-pangan
2020-05-09_an_0016,2020-05-09,50 persen pasien COVID-19 di Buleleng sembuh,Antara,https://www.antaranews.com/berita/1481145/50-persen-pasien-covid-19-di-buleleng-sembuh
2020-05-09_an_0017,2020-05-09,Argentina perpanjang karantina di Buenos Aires sampai 24 Mei,Antara,https://www.antaranews.com/berita/1481139/argentina-perpanjang-karantina-di-buenos-aires-sampai-24-mei
2020-05-09_an_0018,2020-05-09,Pekerja migran asal Subang pulang setelah  hilang,Antara,https://www.antaranews.com/berita/1481133/pekerja-migran-asal-subang-pulang-setelah-hilang
2020-05-09_an_0019,2020-05-09,"Andien rilis video musik ""Jendela Waktu"" yang bermakna perpisahan",Antara,https://www.antaranews.com/berita/1481127/andien-rilis-video-musik-jendela-waktu-yang-bermakna-perpisahan
2020-05-09_an_0020,2020-05-09,"Rentan tertular,  jurnalis Malang jalani rapid test",Antara,https://www.antaranews.com/video/1481019/rentan-tertular-jurnalis-malang-jalani-rapid-test
2020-05-09_an_0021,2020-05-09,Relawan COVID-19 di Kotim dilindungi asuransi BP Jamsostek gratis,Antara,https://www.antaranews.com/video/1481049/relawan-covid-19-di-kotim-dilindungi-asuransi-bp-jamsostek-gratis
2020-05-09_an_0022,2020-05-09,"Kasus COVID-19 di Sumut meningkat tajam, sehari bertambah 22 orang",Antara,https://www.antaranews.com/berita/1481073/kasus-covid-19-di-sumut-meningkat-tajam-sehari-bertambah-22-orang
