unique_id,date,source,headline,url
2022-02-19_an_01_1,2022-02-19,Antara,Teco optimistis pertahankan tren positif Bali United saat hadapi PSIS,https://www.antaranews.com/berita/2714437/teco-optimistis-pertahankan-tren-positif-bali-united-saat-hadapi-psis
2022-02-19_an_01_2,2022-02-19,Antara,Menpora dukung inisiatif pemuda lewat Y20 Indonesia 2022,https://www.antaranews.com/berita/2714433/menpora-dukung-inisiatif-pemuda-lewat-y20-indonesia-2022
2022-02-19_an_01_3,2022-02-19,Antara,Ribuan warga Kuningan serbu operasi pasar murah minyak goreng,https://www.antaranews.com/video/2714421/ribuan-warga-kuningan-serbu-operasi-pasar-murah-minyak-goreng
2022-02-19_an_01_4,2022-02-19,Antara,Liga Inggris: Liverpool vs Norwich City,https://www.antaranews.com/foto/2714429/liga-inggris-liverpool-vs-norwich-city
2022-02-19_an_01_5,2022-02-19,Antara,Persib simpan energi bekal hadapi PSM Makassar,https://www.antaranews.com/berita/2714425/persib-simpan-energi-bekal-hadapi-psm-makassar
2022-02-19_an_01_6,2022-02-19,Antara,Liga Inggris: Arsenal vs Brentford,https://www.antaranews.com/foto/2714417/liga-inggris-arsenal-vs-brentford
2022-02-19_an_01_7,2022-02-19,Antara,DPRD DKI soroti kegagalan program rusun di Kepulauan Seribu,https://www.antaranews.com/berita/2714413/dprd-dki-soroti-kegagalan-program-rusun-di-kepulauan-seribu
2022-02-19_an_01_8,2022-02-19,Antara,ITDC: Rangkaian Mandalika GP Series akan beri dampak besar ekonomi NTB,https://www.antaranews.com/berita/2714409/itdc-rangkaian-mandalika-gp-series-akan-beri-dampak-besar-ekonomi-ntb
2022-02-19_an_01_9,2022-02-19,Antara,Gol perdana Irfan Jauhari bawa Persija tundukkan Persik 2-1,https://www.antaranews.com/berita/2714405/gol-perdana-irfan-jauhari-bawa-persija-tundukkan-persik-2-1
2022-02-19_an_1_10,2022-02-19,Antara,Persita tundukkan PSM dengan dua gol tanpa balas,https://www.antaranews.com/berita/2714401/persita-tundukkan-psm-dengan-dua-gol-tanpa-balas
2022-02-19_an_1_11,2022-02-19,Antara,BPPTKG: Aktivitas kegempaan Gunung Merapi masih tinggi,https://www.antaranews.com/berita/2714397/bpptkg-aktivitas-kegempaan-gunung-merapi-masih-tinggi
2022-02-19_an_1_12,2022-02-19,Antara,34.699 pasien dinyatakan sembuh dari COVID-19,https://www.antaranews.com/video/2714389/34699-pasien-dinyatakan-sembuh-dari-covid-19
2022-02-19_an_1_13,2022-02-19,Antara,Satgas Pangan: Penimbun minyak goreng akan ditindak hukum,https://www.antaranews.com/berita/2714393/satgas-pangan-penimbun-minyak-goreng-akan-ditindak-hukum
2022-02-19_an_1_14,2022-02-19,Antara,TNI AL amankan benda mirip rudal,https://www.antaranews.com/video/2714369/tni-al-amankan-benda-mirip-rudal
2022-02-19_an_1_15,2022-02-19,Antara,Persija kalahkan Persik 2-1,https://www.antaranews.com/foto/2714385/persija-kalahkan-persik-2-1
2022-02-19_an_1_16,2022-02-19,Antara,Gol tunggal Bruno Moreira antar kemenangan Persebaya atas Persiraja,https://www.antaranews.com/foto/2714381/gol-tunggal-bruno-moreira-antar-kemenangan-persebaya-atas-persiraja
2022-02-19_an_1_17,2022-02-19,Antara,14 pemain bela timnas Indonesia di Kualifikasi Piala Dunia FIBA 2023,https://www.antaranews.com/berita/2714377/14-pemain-bela-timnas-indonesia-di-kualifikasi-piala-dunia-fiba-2023
2022-02-19_an_1_18,2022-02-19,Antara,Polisi amankan empat wanita  korban trafficking di Nabire,https://www.antaranews.com/berita/2714373/polisi-amankan-empat-wanita-korban-trafficking-di-nabire
2022-02-19_an_1_19,2022-02-19,Antara,Djokovic hadapi Musetti pada laga perdana sejak dideportasi Australia,https://www.antaranews.com/berita/2714365/djokovic-hadapi-musetti-pada-laga-perdana-sejak-dideportasi-australia
2022-02-19_an_1_20,2022-02-19,Antara,"""Tourism Working Group G20"" momentum pemulihan pariwisata Indonesia",https://www.antaranews.com/berita/2714361/tourism-working-group-g20-momentum-pemulihan-pariwisata-indonesia
2022-02-19_an_02_1,2022-02-19,Antara,Dudung cari atlet tenis lapangan potensial di Kasad Cup 2022,https://www.antaranews.com/berita/2714357/dudung-cari-atlet-tenis-lapangan-potensial-di-kasad-cup-2022
2022-02-19_an_02_2,2022-02-19,Antara,"Tiga kiper positif COVID-19, laga Persikutim vs Belitong FC ditunda",https://www.antaranews.com/video/2714341/tiga-kiper-positif-covid-19-laga-persikutim-vs-belitong-fc-ditunda
2022-02-19_an_02_3,2022-02-19,Antara,"Newcastle, West Ham berbagi satu poin",https://www.antaranews.com/berita/2714353/newcastle-west-ham-berbagi-satu-poin
2022-02-19_an_02_4,2022-02-19,Antara,Wisata olahraga dikembangkan untuk berdayakan UMKM di Mandalika,https://www.antaranews.com/berita/2714349/wisata-olahraga-dikembangkan-untuk-berdayakan-umkm-di-mandalika
2022-02-19_an_02_5,2022-02-19,Antara,Kasus positif COVID-19 Papua Barat bertambah 468,https://www.antaranews.com/berita/2714345/kasus-positif-covid-19-papua-barat-bertambah-468
2022-02-19_an_02_6,2022-02-19,Antara,Hasto: PDIP gelorakan cinta kebudayaan Nusantara melalui wayang,https://www.antaranews.com/berita/2714337/hasto-pdip-gelorakan-cinta-kebudayaan-nusantara-melalui-wayang
2022-02-19_an_02_7,2022-02-19,Antara,Persebaya Surabaya tundukkan Persiraja Banda Aceh 1-0,https://www.antaranews.com/berita/2714333/persebaya-surabaya-tundukkan-persiraja-banda-aceh-1-0
2022-02-19_an_02_8,2022-02-19,Antara,Dinas Tanjungpinang: 200 ton minyak goreng masuk hingga Maret,https://www.antaranews.com/berita/2714329/dinas-tanjungpinang-200-ton-minyak-goreng-masuk-hingga-maret
2022-02-19_an_02_9,2022-02-19,Antara,Kasus positif COVID-19 Lampung bertambah 851 orang,https://www.antaranews.com/berita/2714325/kasus-positif-covid-19-lampung-bertambah-851-orang
2022-02-19_an_2_10,2022-02-19,Antara,Keterisian RS terjaga meski kasus harian lampaui Delta,https://www.antaranews.com/berita/2714321/keterisian-rs-terjaga-meski-kasus-harian-lampaui-delta
2022-02-19_an_2_11,2022-02-19,Antara,BPSPL Denpasar periksa kesehatan 9 ekor penyu hasil sitaan polisi,https://www.antaranews.com/berita/2714317/bpspl-denpasar-periksa-kesehatan-9-ekor-penyu-hasil-sitaan-polisi
2022-02-19_an_2_12,2022-02-19,Antara,Polda Papua: Seorang warga sipil di Ilaga ditembak KKB,https://www.antaranews.com/berita/2714313/polda-papua-seorang-warga-sipil-di-ilaga-ditembak-kkb
2022-02-19_an_2_13,2022-02-19,Antara,Kemenangan Persebaya atas Persiraja jadi modal hadapi Arema FC,https://www.antaranews.com/berita/2714309/kemenangan-persebaya-atas-persiraja-jadi-modal-hadapi-arema-fc
2022-02-19_an_2_14,2022-02-19,Antara,"Pemerintah minta vaksinasi dosis kedua dan ""booster"" lansia dipercepat",https://www.antaranews.com/berita/2714305/pemerintah-minta-vaksinasi-dosis-kedua-dan-booster-lansia-dipercepat
2022-02-19_an_2_15,2022-02-19,Antara,KPK menduga Rahmat Effendi tidak libatkan tim dalam pengadaan lahan,https://www.antaranews.com/berita/2714301/kpk-menduga-rahmat-effendi-tidak-libatkan-tim-dalam-pengadaan-lahan
2022-02-19_an_2_16,2022-02-19,Antara,Menparekraf cek kesiapan homestay di Gili Tramena untuk MotoGP,https://www.antaranews.com/berita/2714297/menparekraf-cek-kesiapan-homestay-di-gili-tramena-untuk-motogp
2022-02-19_an_2_17,2022-02-19,Antara,Polda Sumbar kunjungi rumah dua tokoh pers nasional peringati HPN,https://www.antaranews.com/berita/2714293/polda-sumbar-kunjungi-rumah-dua-tokoh-pers-nasional-peringati-hpn
2022-02-19_an_2_18,2022-02-19,Antara,Menparekraf dorong UMKM jadi penggerak kebangkitan ekonomi,https://www.antaranews.com/berita/2714289/menparekraf-dorong-umkm-jadi-penggerak-kebangkitan-ekonomi
2022-02-19_an_2_19,2022-02-19,Antara,Ketua DPD RI motivasi eks narapidana teroris berbakti ke bangsa,https://www.antaranews.com/berita/2714285/ketua-dpd-ri-motivasi-eks-narapidana-teroris-berbakti-ke-bangsa
2022-02-19_an_2_20,2022-02-19,Antara,"Sikapi harga turun, Magetan luncurkan gerakan gemar makan telur ayam",https://www.antaranews.com/berita/2714281/sikapi-harga-turun-magetan-luncurkan-gerakan-gemar-makan-telur-ayam
2022-02-19_an_03_1,2022-02-19,Antara,Wagub DKI ajak warga kelola air limbah rumah tangga,https://www.antaranews.com/berita/2714277/wagub-dki-ajak-warga-kelola-air-limbah-rumah-tangga
2022-02-19_an_03_2,2022-02-19,Antara,Pengamat: Perlu kerja sama antardaerah dalam bidang pariwisata,https://www.antaranews.com/berita/2714273/pengamat-perlu-kerja-sama-antardaerah-dalam-bidang-pariwisata
