unique_id,date,headline,source,url
2020-06-20_an_0001,2020-06-20,TMII sepi pengunjung pada hari pertama beroperasi kembali,Antara,https://www.antaranews.com/video/1565296/tmii-sepi-pengunjung-pada-hari-pertama-beroperasi-kembali
2020-06-20_an_0002,2020-06-20,Kilang Balikpapan kembali beroperasi normal pascakebakaran Jumat siang,Antara,https://www.antaranews.com/berita/1565276/kilang-balikpapan-kembali-beroperasi-normal-pascakebakaran-jumat-siang
2020-06-20_an_0003,2020-06-20,Bulog memastikan cadangan beras pemerintah di Sulteng memadai,Antara,https://www.antaranews.com/berita/1565308/bulog-memastikan-cadangan-beras-pemerintah-di-sulteng-memadai
2020-06-20_an_0004,2020-06-20,Dinkes Kabupaten Bandung tepis informasi 30 ASN positif COVID-19,Antara,https://www.antaranews.com/berita/1565304/dinkes-kabupaten-bandung-tepis-informasi-30-asn-positif-covid-19
2020-06-20_an_0005,2020-06-20,Peringatan Haul ke-50 Presiden pertama RI Soekarno,Antara,https://www.antaranews.com/foto/1565300/peringatan-haul-ke-50-presiden-pertama-ri-soekarno
2020-06-20_an_0006,2020-06-20,"Sempat melarikan diri, pasien COVID-19 berhasil diamankan",Antara,https://www.antaranews.com/video/1565220/sempat-melarikan-diri-pasien-covid-19-berhasil-diamankan
2020-06-20_an_0007,2020-06-20,Warga diajak kembali perkuat komitmen patuh protokol kesehatan,Antara,https://www.antaranews.com/berita/1565292/warga-diajak-kembali-perkuat-komitmen-patuh-protokol-kesehatan
2020-06-20_an_0008,2020-06-20,SAR Lampung bantu pencarian 10 korban kapal tenggelam,Antara,https://www.antaranews.com/video/1565252/sar-lampung-bantu-pencarian-10-korban-kapal-tenggelam
2020-06-20_an_0009,2020-06-20,Petani diajak manfaatkan asuransi pertanian kurangi risiko gagal panen,Antara,https://www.antaranews.com/berita/1565288/petani-diajak-manfaatkan-asuransi-pertanian-kurangi-risiko-gagal-panen
2020-06-20_an_0010,2020-06-20,Indramayu perketat pengawasan penerapan protokol kesehatan di pasar,Antara,https://www.antaranews.com/berita/1565284/indramayu-perketat-pengawasan-penerapan-protokol-kesehatan-di-pasar
2020-06-20_an_0011,2020-06-20,Pemprov DKI urus HPL untuk renovasi 63 pasar,Antara,https://www.antaranews.com/berita/1565272/pemprov-dki-urus-hpl-untuk-renovasi-63-pasar
2020-06-20_an_0012,2020-06-20,Selama pandemi COVID-19 ada pergeseran konsumsi warga Jakarta,Antara,https://www.antaranews.com/berita/1565236/selama-pandemi-covid-19-ada-pergeseran-konsumsi-warga-jakarta
2020-06-20_an_0013,2020-06-20,Pos Indonesia Aceh salurkan bansos tunai hingga ke pulau terluar,Antara,https://www.antaranews.com/berita/1565268/pos-indonesia-aceh-salurkan-bansos-tunai-hingga-ke-pulau-terluar
2020-06-20_an_0014,2020-06-20,Kemenkop-Polri awasi penghimpunan dana berkedok koperasi simpan pinjam,Antara,https://www.antaranews.com/berita/1565264/kemenkop-polri-awasi-penghimpunan-dana-berkedok-koperasi-simpan-pinjam
2020-06-20_an_0015,2020-06-20,"Setelah tiga bulan tutup, Taman Satwa Cikembulan Garut kembali dibuka",Antara,https://www.antaranews.com/berita/1565260/setelah-tiga-bulan-tutup-taman-satwa-cikembulan-garut-kembali-dibuka
2020-06-20_an_0016,2020-06-20,Kemendikbud : penting hasilkan guru yang berpusat pada murid,Antara,https://www.antaranews.com/berita/1565256/kemendikbud-penting-hasilkan-guru-yang-berpusat-pada-murid
2020-06-20_an_0017,2020-06-20,"Era normal baru, wisatawan menikmati indahnya Pantai Ancol",Antara,https://www.antaranews.com/video/1565196/era-normal-baru-wisatawan-menikmati-indahnya-pantai-ancol
2020-06-20_an_0018,2020-06-20,Tak ada korelasi Pilkada 9 Desember dengan Hari Antikorupsi Sedunia,Antara,https://www.antaranews.com/berita/1565248/tak-ada-korelasi-pilkada-9-desember-dengan-hari-antikorupsi-sedunia
