unique_id,date,headline,source,url
2020-12-05_ja_0001,2020-12-05,"Mulyadi Ditetapkan Tersangka, SBY: Keadilan Pasti Akan Datang",Jawa Pos,https://www.jawapos.com/nasional/politik/05/12/2020/mulyadi-ditetapkan-tersangka-sby-keadilan-pasti-akan-datang/
2020-12-05_ja_0002,2020-12-05,"Soal Lingkungan, Eri Fokus Tambah Solar Cell, Machfud Lihat Indeks",Jawa Pos,https://www.jawapos.com/surabaya/05/12/2020/soal-lingkungan-eri-fokus-tambah-solar-cell-machfud-lihat-indeks/
2020-12-05_ja_0003,2020-12-05,Survei Puspoll Indonesia: Pasangan Jarot-Mokhlis Berpeluang Menang,Jawa Pos,https://www.jawapos.com/jpg-today/05/12/2020/survei-puspoll-indonesia-pasangan-jarot-mokhlis-berpeluang-menang/
2020-12-05_ja_0004,2020-12-05,"Bupati Mahayastra Lepas 8 Tito Alba, ""Ditugasi"" Kendalikan Hama Tikus",Jawa Pos,https://radarbali.jawapos.com/read/2020/12/05/228699/bupati-mahayastra-lepas-8-tito-alba-ditugasi-kendalikan-hama-tikus
2020-12-05_ja_0005,2020-12-05,"Mencari Pengganti SKK Migas, BUMN atau Lembaga Khusus?",Jawa Pos,https://www.jawapos.com/ekonomi/energi/05/12/2020/mencari-pengganti-skk-migas-bumn-atau-lembaga-khusus/
2020-12-05_ja_0006,2020-12-05,Operator Liga Indonesia Gratiskan Vaksin untuk Peserta Kompetisi,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/05/12/2020/operator-liga-indonesia-gratiskan-vaksin-untuk-peserta-kompetisi/
2020-12-05_ja_0007,2020-12-05,Pemain Persebaya asal Australia Tak Tahu Gajinya Tinggal 12 Persen,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/05/12/2020/pemain-persebaya-asal-australia-tak-tahu-gajinya-tinggal-12-persen/
2020-12-05_ja_0008,2020-12-05,Lopetegui dan Zidane Sama-Sama Ingin Beri Bukti pada Florentino Perez,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-dunia/05/12/2020/lopetegui-dan-zidane-sama-sama-ingin-beri-bukti-pada-florentino-perez/
2020-12-05_ja_0009,2020-12-05,Marcelo Bielsa Tidak Perlu Repot Memata-matai Frank Lampard Lagi,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-dunia/05/12/2020/marcelo-bielsa-tidak-perlu-repot-memata-matai-frank-lampard-lagi/
2020-12-05_ja_0010,2020-12-05,"Dibanting ke Belakang, Dihajar Mengerikan, Wasit Langsung Stop Duel",Jawa Pos,https://www.jawapos.com/sports/05/12/2020/dibanting-ke-belakang-dihajar-mengerikan-wasit-langsung-stop-duel/
2020-12-05_ja_0011,2020-12-05,"Bule Rusia Dikenal Keras Kepala, Jepang dan Australia Paling Mudah",Jawa Pos,http://radarbali.jawapos.com/read/2020/12/05/228696/bule-rusia-dikenal-keras-kepala-jepang-dan-australia-paling-mudah
2020-12-05_ja_0012,2020-12-05,"Pertama Kali Masuk Nominasi FFI, Jessica Mila Optimistis Menang",Jawa Pos,https://www.jawapos.com/entertainment/music-movie/05/12/2020/pertama-kali-masuk-nominasi-ffi-jessica-mila-optimistis-menang/
2020-12-05_ja_0013,2020-12-05,Epidemiologi UI: Disiplin 3M Sama Pentingnya dengan Pemberian Vaksin,Jawa Pos,https://radarsurabaya.jawapos.com/read/2020/12/05/228722/epidemiologi-ui-disiplin-3m-sama-pentingnya-dengan-pemberian-vaksin
2020-12-05_ja_0014,2020-12-05,"Terdampak Pandemi, Pilot Maskapai Nasional Jajal Bisnis Online Shop",Jawa Pos,https://radarsurabaya.jawapos.com/read/2020/12/05/228719/terdampak-pandemi-pilot-maskapai-nasional-jajal-bisnis-online-shop
2020-12-05_ja_0015,2020-12-05,"Soal Maheer, Nikita Mirzani: Ternyata Jubah Tak Mencerminkan Mulutnya",Jawa Pos,https://www.jawapos.com/entertainment/infotainment/05/12/2020/soal-maheer-nikita-mirzani-ternyata-jubah-tak-mencerminkan-mulutnya/
2020-12-05_ja_0016,2020-12-05,Perludem Desak KPU Distribusikan APD Secara Menyeluruh kepada KPPS,Jawa Pos,https://www.jawapos.com/nasional/05/12/2020/perludem-desak-kpu-distribusikan-apd-secara-menyeluruh-kepada-kpps/
2020-12-05_ja_0017,2020-12-05,"Waspada, Klaster Perusahaan Finance di Buleleng Terus Bertambah",Jawa Pos,https://radarbali.jawapos.com/read/2020/12/05/228693/waspada-klaster-perusahaan-finance-di-buleleng-terus-bertambah
2020-12-05_ja_0018,2020-12-05,Eri-Armudji Tolak Radikalisme di Surabaya,Jawa Pos,https://radarsurabaya.jawapos.com/read/2020/12/05/228717/eri-armudji-tolak-radikalisme-di-surabaya
2020-12-05_ja_0019,2020-12-05,Pengamat Nilai Machfud-Mujiaman Punya Solusi Konkrit Atasi Radikalisme,Jawa Pos,https://radarsurabaya.jawapos.com/read/2020/12/05/228715/pengamat-nilai-machfud-mujiaman-punya-solusi-konkrit-atasi-radikalisme
2020-12-05_ja_0020,2020-12-05,Mahfud MD Minta Pemilih Datang ke TPS Sesuai Waktu dalam Undangan,Jawa Pos,https://www.jawapos.com/nasional/05/12/2020/mahfud-md-minta-pemilih-datang-ke-tps-sesuai-waktu-dalam-undangan/
2020-12-05_ja_0021,2020-12-05,"Hujan Sejak Siang, Sejumlah Wilayah di Kota Surabaya Terendam",Jawa Pos,https://www.jawapos.com/surabaya/05/12/2020/hujan-sejak-siang-sejumlah-wilayah-di-kota-surabaya-terendam/
2020-12-05_ja_0022,2020-12-05,"Kasus Covid-19 Pecah Rekor, Alarm bagi Warga Agar Terapkan Prokes 3M",Jawa Pos,https://www.jawapos.com/nasional/05/12/2020/kasus-covid-19-pecah-rekor-alarm-bagi-warga-agar-terapkan-prokes-3m/
2020-12-05_ja_0023,2020-12-05,Pesan Satgas Agar Belajar Tatap Muka Tidak Menimbulkan Klaster Covid-1,Jawa Pos,https://www.jawapos.com/nasional/05/12/2020/pesan-satgas-agar-belajar-tatap-muka-tidak-menimbulkan-klaster-covid-1/
2020-12-05_ja_0024,2020-12-05,Paket Bagus Klaim Kemenangan 60 Persen di Bangli,Jawa Pos,https://baliexpress.jawapos.com/read/2020/12/05/228702/paket-bagus-klaim-kemenangan-60-persen-di-bangli
