unique_id,date,source,headline,url
2021-06-11_ja_0000,2021-06-11,Jawa Pos,"Tinggal Ikut Mertua, Suami Jadi Semena-mena",https://radarsurabaya.jawapos.com/read/2021/06/11/267916/tinggal-ikut-mertua-suami-jadi-semena-mena
2021-06-11_ja_0001,2021-06-11,Jawa Pos,"Kongres IKA UA Kompetisi Pengabdi, Bukan Rebutan ""Roti""",https://radarsurabaya.jawapos.com/read/2021/06/11/267936/kongres-ika-ua-kompetisi-pengabdi-bukan-rebutan-roti
2021-06-11_ja_0002,2021-06-11,Jawa Pos,Melancong dan Ziarah Makam Sahabat Nabi,https://radarmadura.jawapos.com/read/2021/06/11/267978/melancong-dan-ziarah-makam-sahabat-nabi
2021-06-11_ja_0003,2021-06-11,Jawa Pos,MPR: Melindungi Pers Sama Dengan Melindungi Demokrasi,https://www.jawapos.com/nasional/11/06/2021/mpr-melindungi-pers-sama-dengan-melindungi-demokrasi/
2021-06-11_ja_0004,2021-06-11,Jawa Pos,Jangan Lupakan Identitas Diri,https://radarmadura.jawapos.com/read/2021/06/11/267976/jangan-lupakan-identitas-diri
2021-06-11_ja_0005,2021-06-11,Jawa Pos,"Pemain Naturalisasi Cedera, Kehilangan Besar bagi Timnas Indonesia",https://www.jawapos.com/sports/11/06/2021/pemain-naturalisasi-cedera-kehilangan-besar-bagi-timnas-indonesia/
2021-06-11_ja_0006,2021-06-11,Jawa Pos,KARMA Pria Asal Sumba Penganiaya Istri Siri Hingga Tewas Dibui 9 Tahun,https://radarbali.jawapos.com/read/2021/06/11/267974/karma-pria-asal-sumba-penganiaya-istri-siri-hingga-tewas-dibui-9-tahun
2021-06-11_ja_0007,2021-06-11,Jawa Pos,Alasan Bambang Pamungkas Pilih Eks Asisten Conte jadi Pelatih Persija,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/11/06/2021/alasan-bambang-pamungkas-pilih-eks-asisten-conte-jadi-pelatih-persija/
2021-06-11_ja_0008,2021-06-11,Jawa Pos,"Kilang Cilacap Terbakat, Pasokan BBM dan LPG di Jateng dan Jogja Aman",https://www.jawapos.com/nasional/11/06/2021/kilang-cilacap-terbakat-pasokan-bbm-dan-lpg-di-jateng-dan-jogja-aman/
2021-06-11_ja_0009,2021-06-11,Jawa Pos,Tangkal Hama Tikus dengan Tyto Alba,https://radarbanyuwangi.jawapos.com/read/2021/06/11/267481/tangkal-hama-tikus-dengan-tyto-alba
2021-06-11_ja_0010,2021-06-11,Jawa Pos,Anthony Ginting dan Jonatan Christie Hadapi Rintangan Juara Bertahan,https://www.jawapos.com/sports/11/06/2021/anthony-ginting-dan-jonatan-christie-hadapi-rintangan-juara-bertahan/
