unique_id,date,source,headline,url
2022-02-09_ja_0000,2022-02-09,Jawa Pos,"Resmi, ini Dia Wujud Perangkat Samsung Galaxy S22 Series",https://www.jawapos.com/oto-dan-tekno/gadget/09/02/2022/resmi-ini-dia-wujud-perangkat-samsung-galaxy-s22-series/
2022-02-09_ja_0001,2022-02-09,Jawa Pos,"PKL Tak Patuh, Kembali Turun Berjualan di Sisi Bypass Bandara Lombok",https://lombokpost.jawapos.com/ekonomi-bisnis/10/02/2022/pkl-tak-patuh-kembali-turun-berjualan-di-sisi-bypass-bandara-lombok/
2022-02-09_ja_0002,2022-02-09,Jawa Pos,Peningkatan Covid 19 Jelang MotoGP Tak Ganggu Pemesanan Kamar Hotel,https://lombokpost.jawapos.com/nasional/10/02/2022/peningkatan-covid-19-jelang-motogp-tak-ganggu-pemesanan-kamar-hotel/
2022-02-09_ja_0003,2022-02-09,Jawa Pos,Permudah Pengusaha Warung Kelontong Tambah Barang Dagangan,https://www.jawapos.com/ekonomi/bisnis/09/02/2022/permudah-pengusaha-warung-kelontong-tambah-barang-dagangan/
2022-02-09_ja_0004,2022-02-09,Jawa Pos,Ini Gaya Hidup Seimbang ala Nana Mirdad,https://baliexpress.jawapos.com/hiburan/09/02/2022/ini-gaya-hidup-seimbang-ala-nana-mirdad/
2022-02-09_ja_0005,2022-02-09,Jawa Pos,Jumlah Siswa  Terpapar Kasus Covid-19 di Mataram Terus Bertambah,https://lombokpost.jawapos.com/nasional/10/02/2022/jumlah-siswa-terpapar-kasus-covid-19-di-mataram-terus-bertambah/
2022-02-09_ja_0006,2022-02-09,Jawa Pos,"Di SE PPKM Level 2 Surabaya, Supermarket dan Pasar Tutup Jam 9 Malam",https://www.jawapos.com/surabaya/09/02/2022/di-se-ppkm-level-2-surabaya-supermarket-dan-pasar-tutup-jam-9-malam/
2022-02-09_ja_0007,2022-02-09,Jawa Pos,"Gelar Kenduri di Hari Pers Nasional, Jurnalis lalu Ikut Vaksinasi",https://radarbromo.jawapos.com/pasuruan/09/02/2022/gelar-kenduri-di-hari-pers-nasional-jurnalis-lalu-ikut-vaksinasi/
2022-02-09_ja_0008,2022-02-09,Jawa Pos,BPN Sidoarjo Targetkan 15 Ribu Bidang Tanah Tuntas Tahun 2022,https://www.jawapos.com/video/bpn-sidoarjo-targetkan-15-ribu-bidang-tanah-tuntas-tahun-2022/
2022-02-09_ja_0009,2022-02-09,Jawa Pos,Airlangga: Kolaborasi Lintas Sektor Pulihkan  Pariwisata dan Ekonomi Kreatif,https://gorontalopost.jawapos.com/news/10/02/2022/airlangga-kolaborasi-lintas-sektor-pulihkan-pariwisata-dan-ekonomi-kreatif/
2022-02-09_ja_0010,2022-02-09,Jawa Pos,"Jalan Go International Terbuka, Lima UMKM Mataram Lolos Kurasi Uniqlo",https://lombokpost.jawapos.com/ekonomi-bisnis/10/02/2022/jalan-go-international-terbuka-lima-umkm-mataram-lolos-kurasi-uniqlo/
