unique_id,date,source,headline,url
2021-08-26_ja_0000,2021-08-26,Jawa Pos,"Jadwal Tak Jelas, Persebaya Bingung Mau Berangkat Kapan",https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/26/08/2021/jadwal-tak-jelas-persebaya-bingung-mau-berangkat-kapan/
2021-08-26_ja_0001,2021-08-26,Jawa Pos,Persebaya Ambil Bagian di Arema FC Anniversary Cup,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/26/08/2021/persebaya-ambil-bagian-di-arema-fc-anniversary-cup/
2021-08-26_ja_0002,2021-08-26,Jawa Pos,"Hindari Plagiasi, Nama dan Logo Persela Dipatenkan",https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/26/08/2021/hindari-plagiasi-nama-dan-logo-persela-dipatenkan/
2021-08-26_ja_0003,2021-08-26,Jawa Pos,Belajar Tematik Menyenangkan dengan Media Skema Lucu,https://radarsemarang.jawapos.com/rubrik/untukmu-guruku/2021/08/26/belajar-tematik-menyenangkan-dengan-media-skema-lucu/
2021-08-26_ja_0004,2021-08-26,Jawa Pos,Asuransi Jasindo Pastikan Jaringan Internet 3T Melalui Payment Bond,https://www.jawapos.com/ekonomi/26/08/2021/asuransi-jasindo-pastikan-jaringan-internet-3t-melalui-payment-bond/
2021-08-26_ja_0005,2021-08-26,Jawa Pos,Yang Dinanti-nanti Penggila Sepak Bola Tanah Air Akhirnya Dimulai Juga,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/26/08/2021/yang-dinanti-nanti-penggila-sepak-bola-tanah-air-akhirnya-dimulai-juga/
2021-08-26_ja_0006,2021-08-26,Jawa Pos,NII Crisis Center Khawatir Ada Kebangkitan Besar-besaran,https://www.jawapos.com/nasional/26/08/2021/nii-crisis-center-khawatir-ada-kebangkitan-besar-besaran/
2021-08-26_ja_0007,2021-08-26,Jawa Pos,Lima Klub Belum Lengkapi Kuota Penggawa Asing,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/26/08/2021/lima-klub-belum-lengkapi-kuota-penggawa-asing/
2021-08-26_ja_0008,2021-08-26,Jawa Pos,Polisi Selidiki Penjarahan di Wisma Persebaya,https://www.jawapos.com/surabaya/26/08/2021/polisi-selidiki-penjarahan-di-wisma-persebaya/
2021-08-26_ja_0009,2021-08-26,Jawa Pos,"Pesta Narkoba, Polisi Bekuk Owner Clubhouse di Sanur",https://radarbali.jawapos.com/read/2021/08/26/285275/pesta-narkoba-polisi-bekuk-owner-clubhouse-di-sanur
2021-08-26_ja_0010,2021-08-26,Jawa Pos,Terapkan Inovasi untuk Kurangi Dampak Manufaktur kepada Lingkungan,https://www.jawapos.com/ekonomi/26/08/2021/terapkan-inovasi-untuk-kurangi-dampak-manufaktur-kepada-lingkungan/
2021-08-26_ja_0011,2021-08-26,Jawa Pos,"Minta Rizky Billar Jaga Lesti, Latief: Kalau Enggak Gua Gamparin Lo",https://www.jawapos.com/entertainment/infotainment/26/08/2021/minta-rizky-billar-jaga-lesti-latief-kalau-enggak-gua-gamparin-lo/
2021-08-26_ja_0012,2021-08-26,Jawa Pos,Saksi Ungkap Bupati-Wabup dan Anggota DPRD Terima Uang Proyek,https://www.jawapos.com/jpg-today/26/08/2021/saksi-ungkap-bupati-wabup-dan-anggota-dprd-terima-uang-proyek/
2021-08-26_ja_0013,2021-08-26,Jawa Pos,"Moderna Tahan 1,63 Juta Dosis Vaksin Covid-19 karena Terkontaminasi",https://www.jawapos.com/internasional/26/08/2021/moderna-tahan-163-juta-dosis-vaksin-covid-19-karena-terkontaminasi/
2021-08-26_ja_0014,2021-08-26,Jawa Pos,Taliban Tunjuk Mantan Napi Teroris Jadi Menteri Pertahanan,https://manadopost.jawapos.com/international/26/08/2021/taliban-tunjuk-mantan-napi-teroris-jadi-menteri-pertahanan/
2021-08-26_ja_0015,2021-08-26,Jawa Pos,"Lenovo Kenalkan Yoga 6, Laptop High End dengan Jeroan AMD Ryzen",https://www.jawapos.com/oto-dan-tekno/gadget/26/08/2021/lenovo-kenalkan-yoga-6-laptop-high-end-dengan-jeroan-amd-ryzen/
2021-08-26_ja_0016,2021-08-26,Jawa Pos,"Diduga Terlilit Utang, Pria Berdaster Akhiri Hidup dengan Gantung Diri",https://radarkudus.jawapos.com/read/2021/08/26/285276/diduga-terlilit-utang-pria-berdaster-akhiri-hidup-dengan-gantung-diri
2021-08-26_ja_0017,2021-08-26,Jawa Pos,Polda Sumut Kumpulkan Bukti Perampokan Dua Toko Emas,https://www.jawapos.com/jpg-today/26/08/2021/polda-sumut-kumpulkan-bukti-perampokan-dua-toko-emas/
2021-08-26_ja_0018,2021-08-26,Jawa Pos,Film James Bond Terbaru Rilis Oktober,https://manadopost.jawapos.com/show-celebrities/26/08/2021/film-james-bond-terbaru-rilis-oktober/
2021-08-26_ja_0019,2021-08-26,Jawa Pos,Tingkatkan Keterampilan Berbicara Menggunakan Metode Berbicara,https://radarsemarang.jawapos.com/rubrik/untukmu-guruku/2021/08/26/tingkatkan-keterampilan-berbicara-menggunakan-metode-berbicara/
2021-08-26_ja_0020,2021-08-26,Jawa Pos,KMS Tuntut Pemerataan Vaksinasi Covid-19 di Luar Jawa-Bali,https://www.jawapos.com/nasional/26/08/2021/kms-tuntut-pemerataan-vaksinasi-covid-19-di-luar-jawa-bali/
2021-08-26_ja_0021,2021-08-26,Jawa Pos,Polda Sulsel Kembangkan Pengungkapan 40 Kilogram Sabu-Sabu,https://www.jawapos.com/jpg-today/26/08/2021/polda-sulsel-kembangkan-pengungkapan-40-kilogram-sabu-sabu/
2021-08-26_ja_0022,2021-08-26,Jawa Pos,Mantan Suami Kim Kardashian Ini Ganti Nama Jadi `Ye`,https://manadopost.jawapos.com/show-celebrities/26/08/2021/mantan-suami-kim-kardashian-ini-ganti-nama-jadi-ye/
2021-08-26_ja_0023,2021-08-26,Jawa Pos,"Laporan Dandim Buleleng Masih Lidik, Polisi Akan Panggil Empat Saksi",https://radarbali.jawapos.com/read/2021/08/26/285243/laporan-dandim-buleleng-masih-lidik-polisi-akan-panggil-empat-saksi
2021-08-26_ja_0024,2021-08-26,Jawa Pos,"Kane Bertahan di Tottenham Hotspur,  Ronaldo Semakin Dekat ke Manchester City",https://manadopost.jawapos.com/berita-utama/26/08/2021/kane-bertahan-di-tottenham-hotspur-ronaldo-semakin-dekat-ke-manchester-city/
2021-08-26_ja_0025,2021-08-26,Jawa Pos,"Jelang 2024, Figur Gubernur Banyak Didukung Publik",https://www.jawapos.com/nasional/politik/26/08/2021/jelang-2024-figur-gubernur-banyak-didukung-publik/
2021-08-26_ja_0026,2021-08-26,Jawa Pos,"Diam-diam Objek Wisata di Grobogan Ini Dibuka, Apa Sih Alasannya?",https://radarkudus.jawapos.com/read/2021/08/26/285272/diam-diam-objek-wisata-di-grobogan-ini-dibuka-apa-sih-alasannya
2021-08-26_ja_0027,2021-08-26,Jawa Pos,"Amankan Liga 1, Polres Bogor Siagakan Lebih dari 400 Personel",https://www.jawapos.com/jabodetabek/26/08/2021/amankan-liga-1-polres-bogor-siagakan-lebih-dari-400-personel/
2021-08-26_ja_0028,2021-08-26,Jawa Pos,"Syamsurizaldi Resmi jadi Sekkab Solsel, Khairunas Minta Jaga Harmonisasi",https://padek.jawapos.com/sumbar/solok-selatan/26/08/2021/syamsurizaldi-resmi-jadi-sekkab-solsel-khairunas-minta-jaga-harmonisasi/
2021-08-26_ja_0029,2021-08-26,Jawa Pos,Dinkes Grobogan Bikin Sentra Vaksinasi CPNS di Tiga Titik,https://radarkudus.jawapos.com/read/2021/08/26/285268/dinkes-grobogan-bikin-sentra-vaksinasi-cpns-di-tiga-titik
2021-08-26_ja_0030,2021-08-26,Jawa Pos,"Covid-19 Varian Lambada Muncul, DPR Minta Masyarakat Bersiap",https://www.jawapos.com/nasional/26/08/2021/covid-19-varian-lambada-muncul-dpr-minta-masyarakat-bersiap/
2021-08-26_ja_0031,2021-08-26,Jawa Pos,"Terkontaminasi, Moderna Tahan 1,63 Juta Dosis Vaksin di Jepang",https://baliexpress.jawapos.com/read/2021/08/26/285265/terkontaminasi-moderna-tahan-163-juta-dosis-vaksin-di-jepang
2021-08-26_ja_0032,2021-08-26,Jawa Pos,Antrean Vaksinasi Covid-19 Dosis Kedua di Banjarmasin Capai 25 Ribu,https://www.jawapos.com/jpg-today/26/08/2021/antrean-vaksinasi-covid-19-dosis-kedua-di-banjarmasin-capai-25-ribu/
2021-08-26_ja_0033,2021-08-26,Jawa Pos,"ISIS Tebar Ancaman, Warga di Kabul Diminta Jauhi Bandara",https://baliexpress.jawapos.com/read/2021/08/26/285259/isis-tebar-ancaman-warga-di-kabul-diminta-jauhi-bandara
2021-08-26_ja_0034,2021-08-26,Jawa Pos,"Hari Ini 203 Pasien Kalahkan Covid, Angka Kesembuhan di Sulut Capai 85 Persen",https://manadopost.jawapos.com/publika-politika/26/08/2021/hari-ini-203-pasien-kalahkan-covid-angka-kesembuhan-di-sulut-capai-85-persen/
2021-08-26_ja_0035,2021-08-26,Jawa Pos,"Pesawat Militer Italia di Kabul Hampir Tertembak, Belgia Stop Evakuasi",https://baliexpress.jawapos.com/read/2021/08/26/285256/pesawat-militer-italia-di-kabul-hampir-tertembak-belgia-stop-evakuasi
