unique_id,date,headline,source,url
2020-10-08_ja_0001,2020-10-08,17 Persen Gangguan Listrik di NTB Akibat Pohon,Jawa Pos,https://lombokpost.jawapos.com/ntb/08/10/2020/17-persen-gangguan-listrik-di-ntb-akibat-pohon/
2020-10-08_ja_0002,2020-10-08,Polres Tetapkan Tersangka,Jawa Pos,https://radarmadura.jawapos.com/read/2020/10/08/218100/polres-tetapkan-tersangka
2020-10-08_ja_0003,2020-10-08,Kisah Tim Pemakaman Pasien Covid: Paling Berat Gali Kuburan Pakai APD,Jawa Pos,https://radarsolo.jawapos.com/read/2020/10/08/218099/kisah-tim-pemakaman-pasien-covid-paling-berat-gali-kuburan-pakai-apd
2020-10-08_ja_0004,2020-10-08,Kejari Telusuri Kasus Kredit BRI,Jawa Pos,https://radarmadura.jawapos.com/read/2020/10/08/218098/kejari-telusuri-kasus-kredit-bri
2020-10-08_ja_0005,2020-10-08,Pemda Boleh Libatkan Ormas dan LSM dalam Proyek Penangana Korona,Jawa Pos,https://lombokpost.jawapos.com/ntb/08/10/2020/pemda-boleh-libatkan-ormas-dan-lsm-dalam-proyek-penangana-korona/
2020-10-08_ja_0006,2020-10-08,Unjuk Rasa Berujung Bentrok,Jawa Pos,https://riaupos.jawapos.com/riau/08/10/2020/239526/unjuk-rasa-berujung-bentrok.html
2020-10-08_ja_0007,2020-10-08,Massa Minta Pimpinan DPRD Riau Keluar,Jawa Pos,https://riaupos.jawapos.com/riau/08/10/2020/239524/massa-minta-pimpinan-dprd-riau-keluar.html
2020-10-08_ja_0008,2020-10-08,"Jalur Ganda KA Lintas Selatan Beroperasi, 550 Km dari Cirebon-Jombang",Jawa Pos,https://radarsolo.jawapos.com/read/2020/10/08/218097/jalur-ganda-ka-lintas-selatan-beroperasi-550-km-dari-cirebon-jombang
2020-10-08_ja_0009,2020-10-08,Pengunjung Sidang di PN Rengat Dibubarkan Polisi,Jawa Pos,https://riaupos.jawapos.com/indragiri-hulu/08/10/2020/239523/pengunjung-sidang-di-pn-rengat-dibubarkan-polisi.html
2020-10-08_ja_0010,2020-10-08,"Di-Rapid, 42 Warga Ikut Perebutan Jenazah Pasien Covid-19 Nonreaktif",Jawa Pos,https://radarbromo.jawapos.com/utama/08/10/2020/di-rapid-42-warga-ikut-perebutan-jenazah-pasien-covid-19-nonreaktif/
