unique_id,date,headline,source,url
2020-11-25_ja_0001,2020-11-25,Polres Tunggu Kasus Penyalahgunaan Dana Pura Ulun Danu Lengkap,Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226815/polres-tunggu-kasus-penyalahgunaan-dana-pura-ulun-danu-lengkap
2020-11-25_ja_0002,2020-11-25,"Akhirnya Lexus UX 300e Meluncur di Indonesia Dibanderol Rp1,2 Miliar",Jawa Pos,https://www.jawapos.com/oto-dan-tekno/otomotif/25/11/2020/akhirnya-lexus-ux-300e-meluncur-di-indonesia-dibanderol-rp12-miliar/
2020-11-25_ja_0003,2020-11-25,Alasan Jenita Janet Klarifikasi Isu Hamil Duluan Sebelum Menikah,Jawa Pos,https://www.jawapos.com/entertainment/infotainment/25/11/2020/alasan-jenita-janet-klarifikasi-isu-hamil-duluan-sebelum-menikah/
2020-11-25_ja_0004,2020-11-25,"Kota Malang Inflasi, Dua Komoditi Ini Pemicunya",Jawa Pos,https://radarmalang.jawapos.com/ekonomi-bisnis/25/11/2020/kota-malang-inflasi-dua-komoditi-ini-pemicunya/
2020-11-25_ja_0005,2020-11-25,Selama 10 Bulan Toyota Avanza Masih Menjadi Raja di Segmen Low MPV,Jawa Pos,https://www.jawapos.com/oto-dan-tekno/otomotif/25/11/2020/selama-10-bulan-toyota-avanza-masih-menjadi-raja-di-segmen-low-mpv/
2020-11-25_ja_0006,2020-11-25,"Hadapi Banyak Masalah, Gajah Anjalee dan Burma Dipindah ke Luar Negeri",Jawa Pos,https://www.jawapos.com/internasional/25/11/2020/hadapi-banyak-masalah-gajah-anjalee-dan-burma-dipindah-ke-luar-negeri/
2020-11-25_ja_0007,2020-11-25,Caru Ruwat Bumi Berpijak Pengalaman Kelam di Tampaksiring,Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226814/caru-ruwat-bumi-berpijak-pengalaman-kelam-di-tampaksiring
2020-11-25_ja_0008,2020-11-25,Dewan Klungkung Soroti Pelayanan PDAM,Jawa Pos,https://radarbali.jawapos.com/read/2020/11/25/226747/dewan-klungkung-soroti-pelayanan-pdam
2020-11-25_ja_0009,2020-11-25,"Yamaha Hadirkan GEAR 125, Usung Konsep Matic Multiguna",Jawa Pos,https://radarsolo.jawapos.com/read/2020/11/25/226812/yamaha-hadirkan-gear-125-usung-konsep-matic-multiguna
2020-11-25_ja_0010,2020-11-25,"Rilis Lagu Baru, Neng Wirdha Akui Ada Kemiripan dengan Elvy Sukaesih",Jawa Pos,https://www.jawapos.com/entertainment/music-movie/25/11/2020/rilis-lagu-baru-neng-wirdha-akui-ada-kemiripan-dengan-elvy-sukaesih/
2020-11-25_ja_0011,2020-11-25,Siaga Merapi Mitsubishi Outlander PHEV Turut Suplai Pasokan Listrik,Jawa Pos,https://www.jawapos.com/oto-dan-tekno/otomotif/25/11/2020/siaga-merapi-mitsubishi-outlander-phev-turut-suplai-pasokan-listrik/
2020-11-25_ja_0012,2020-11-25,"1 Karyawan Positif Covid, Unisri Terapkan WFH",Jawa Pos,https://radarsolo.jawapos.com/read/2020/11/25/226806/1-karyawan-positif-covid-unisri-terapkan-wfh
2020-11-25_ja_0013,2020-11-25,Tumbuhkan Kreativitas Tendik Lewat Lomba Memasak,Jawa Pos,https://radarmalang.jawapos.com/malang-raya/kota-malang/25/11/2020/tumbuhkan-kreativitas-tendik-lewat-lomba-memasak/
2020-11-25_ja_0014,2020-11-25,"Selain Bantuan Fisik dan Uang, Guru Perlu Dukungan Capacity Building",Jawa Pos,https://www.jawapos.com/nasional/pendidikan/25/11/2020/selain-bantuan-fisik-dan-uang-guru-perlu-dukungan-capacity-building/
2020-11-25_ja_0015,2020-11-25,AirAsia Raih Rating Tertinggi Maskapai Berstandar Protokol Covid-19,Jawa Pos,https://www.jawapos.com/ekonomi/25/11/2020/airasia-raih-rating-tertinggi-maskapai-berstandar-protokol-covid-19/
2020-11-25_ja_0016,2020-11-25,"350 KPPS Pilkada Sragen Reaktif, Sebagian Tolak Swab Test",Jawa Pos,https://radarsolo.jawapos.com/read/2020/11/25/226802/350-kpps-pilkada-sragen-reaktif-sebagian-tolak-swab-test
2020-11-25_ja_0017,2020-11-25,"Pembelajaran Tatap Muka Akan Dimulai, Cegah Covid-19 dengan Prokes 3M",Jawa Pos,https://www.jawapos.com/nasional/pendidikan/25/11/2020/pembelajaran-tatap-muka-akan-dimulai-cegah-covid-19-dengan-prokes-3m/
2020-11-25_ja_0018,2020-11-25,"Sejarah Vaksinasi Massal di Indonesia, Upaya Pencegahan Penyakit",Jawa Pos,https://lombokpost.jawapos.com/nasional/25/11/2020/sejarah-vaksinasi-massal-di-indonesia-upaya-pencegahan-penyakit/
2020-11-25_ja_0019,2020-11-25,Sandi Siap Kembangkan Wisata Berbasis Kearifan Lokal Pedesaan,Jawa Pos,https://radarmalang.jawapos.com/politik-pemerintahan/25/11/2020/sandi-siap-kembangkan-wisata-berbasis-kearifan-lokal-pedesaan/
2020-11-25_ja_0020,2020-11-25,"Tatap Muka, Sekolah Wajib Kantongi Izin Orang Tua",Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226799/tatap-muka-sekolah-wajib-kantongi-izin-orang-tua
2020-11-25_ja_0021,2020-11-25,Pilkada Serentak 2020 Diimbau Patuhi Protokol Kesehatan,Jawa Pos,https://www.jawapos.com/nasional/25/11/2020/pilkada-serentak-2020-diimbau-patuhi-protokol-kesehatan/
2020-11-25_ja_0022,2020-11-25,"Tren Kasus Baru Covid-19 Masih Bertambah, Selalu Patuhi Protokol 3M",Jawa Pos,https://www.jawapos.com/nasional/25/11/2020/tren-kasus-baru-covid-19-masih-bertambah-selalu-patuhi-protokol-3m/
2020-11-25_ja_0023,2020-11-25,Pemprov Bali Masuk Sepuluh Besar Pemda Informatif,Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226798/pemprov-bali-masuk-sepuluh-besar-pemda-informatif
2020-11-25_ja_0024,2020-11-25, Sekkab Tegaskan Tetap Pertahankan Pegawai Kontrak,Jawa Pos,https://radarbali.jawapos.com/read/2020/11/25/226744/kabar-baik-sekkab-tegaskan-tetap-pertahankan-pegawai-kontrak
2020-11-25_ja_0025,2020-11-25,"Machfud Arifin Temui Korban Kebakaran, Beri Bantuan dan Semangat",Jawa Pos,https://www.jawapos.com/surabaya/25/11/2020/machfud-arifin-temui-korban-kebakaran-beri-bantuan-dan-semangat/
2020-11-25_ja_0026,2020-11-25,"Sering Dikeluhkan Pelanggan, Dewan Klungkung Kritisi Pelayanan PDAM",Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226796/sering-dikeluhkan-pelanggan-dewan-klungkung-kritisi-pelayanan-pdam
2020-11-25_ja_0027,2020-11-25,Hanya 100 Unit Wuling Luncurkan Almaz Limited Edition di Indonesia,Jawa Pos,https://www.jawapos.com/oto-dan-tekno/otomotif/25/11/2020/hanya-100-unit-wuling-luncurkan-almaz-limited-edition-di-indonesia/
2020-11-25_ja_0028,2020-11-25,Salah Menggunakan Antibiotik Bikin Kuman Jadi Kebal,Jawa Pos,https://www.jawapos.com/kesehatan/25/11/2020/salah-menggunakan-antibiotik-bikin-kuman-jadi-kebal/
2020-11-25_ja_0029,2020-11-25,Disparta Fasilitasi Arek-Arek Kota Batu Bertalenta,Jawa Pos,https://radarmalang.jawapos.com/malang-raya/kota-batu/25/11/2020/disparta-fasilitasi-arek-arek-kota-batu-bertalenta/
2020-11-25_ja_0030,2020-11-25,"Sejak Lulus 2011, Rahem Tak Pernah Dapat Tunjangan Sertifikasi",Jawa Pos,https://radarmadura.jawapos.com/read/2020/11/25/226795/sejak-lulus-2011-rahem-tak-pernah-dapat-tunjangan-sertifikasi
2020-11-25_ja_0031,2020-11-25,Dokter Plt Direktur RSUD Sampit Meninggal karena Covid-19,Jawa Pos,https://www.jawapos.com/jpg-today/25/11/2020/dokter-plt-direktur-rsud-sampit-meninggal-karena-covid-19/
2020-11-25_ja_0032,2020-11-25,Pohon Tumbang Sempat Tutup Jalan Mastrip,Jawa Pos,https://radarbromo.jawapos.com/probolinggo/25/11/2020/pohon-tumbang-sempat-tutup-jalan-mastrip/
2020-11-25_ja_0033,2020-11-25,LPSK Beri Pelatihan kepada Korban Bom Bali dan Kejahatan Lain,Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226788/lpsk-beri-pelatihan-kepada-korban-bom-bali-dan-kejahatan-lain
2020-11-25_ja_0034,2020-11-25,Kejati NTB Tahan Bendahara Asrama Haji,Jawa Pos,https://lombokpost.jawapos.com/ntb/25/11/2020/kejati-ntb-tahan-bendahara-asrama-haji/
2020-11-25_ja_0035,2020-11-25,"Hendak Nyabu di Kandang Sapi, Gunarta Ditangkap Polisi",Jawa Pos,https://baliexpress.jawapos.com/read/2020/11/25/226783/hendak-nyabu-di-kandang-sapi-gunarta-ditangkap-polisi
2020-11-25_ja_0036,2020-11-25,"Jaga Proyek Strategis Nasional, Pertamina Kolaborasi dengan Kejagung",Jawa Pos,https://radarmalang.jawapos.com/ekonomi-bisnis/25/11/2020/jaga-proyek-strategis-nasional-pertamina-kolaborasi-dengan-kejagung/
2020-11-25_ja_0037,2020-11-25,"Dituding Sebagai Dalang Penganiayaan, Ini Respons Nikita Mirzani",Jawa Pos,https://www.jawapos.com/entertainment/infotainment/25/11/2020/dituding-sebagai-dalang-penganiayaan-ini-respons-nikita-mirzani/
2020-11-25_ja_0038,2020-11-25,"Dana KIS Hanya Cukup 10 Bulan, Ini Kata Kepala BPKPD Buleleng",Jawa Pos,https://radarbali.jawapos.com/read/2020/11/25/226739/dana-kis-hanya-cukup-10-bulan-ini-kata-kepala-bpkpd-buleleng
2020-11-25_ja_0039,2020-11-25,Pelajar di Pamekasan Temukan Nenek Tewas Gantung Diri,Jawa Pos,https://radarmadura.jawapos.com/read/2020/11/25/226780/pelajar-di-pamekasan-temukan-nenek-tewas-gantung-diri
