unique_id,date,source,headline,url
2021-09-22_ja_0000,2021-09-22,Jawa Pos,Persiapan Menaker Tetapkan Upah Minimum Tahun 2022,https://www.jawapos.com/ekonomi/22/09/2021/persiapan-menaker-tetapkan-upah-minimum-tahun-2022/
2021-09-22_ja_0001,2021-09-22,Jawa Pos,"Digugat Cerai Istri, Pengusaha Emas Beberkan Fakta Agar Tak Terjadi Fitnah",https://padek.jawapos.com/hukum/22/09/2021/digugat-cerai-istri-pengusaha-emas-beberkan-fakta-agar-tak-terjadi-fitnah/
2021-09-22_ja_0002,2021-09-22,Jawa Pos,Dokter Reisa: Vaksinasi Syarat Penting Transisi Pandemi jadi Endemi,https://www.jawapos.com/nasional/22/09/2021/dokter-reisa-vaksinasi-syarat-penting-transisi-pandemi-jadi-endemi/
2021-09-22_ja_0003,2021-09-22,Jawa Pos,Laga Pembuka Liga 2 2021 Berlangsung di Stadion Manahan Solo,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/22/09/2021/laga-pembuka-liga-2-2021-berlangsung-di-stadion-manahan-solo/
2021-09-22_ja_0004,2021-09-22,Jawa Pos,"Setelah 21 Tahun, Petani Lereng Ungaran Terima Sertifikat Redistribusi",https://radarsolo.jawapos.com/nasional/22/09/2021/setelah-21-tahun-petani-lereng-ungaran-terima-sertifikat-redistribusi/
2021-09-22_ja_0005,2021-09-22,Jawa Pos,"Latihan Dua Hari, Persebaya Fokus untuk Mematikan Andalan Bhayangkara",https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/22/09/2021/latihan-dua-hari-persebaya-fokus-untuk-mematikan-andalan-bhayangkara/
2021-09-22_ja_0006,2021-09-22,Jawa Pos,"Anak Perusahaan Telkom Gandeng AirConsole, Beri Pengalaman Gaming Baru",https://www.jawapos.com/hobi-kesenangan/22/09/2021/anak-perusahaan-telkom-gandeng-airconsole-beri-pengalaman-gaming-baru/
2021-09-22_ja_0007,2021-09-22,Jawa Pos,"Kecanduan Nyabu, Dua Mahasiswa Jadi Budak Bandar Narkoba",https://radarbali.jawapos.com/read/2021/09/22/291353/kecanduan-nyabu-dua-mahasiswa-jadi-budak-bandar-narkoba
2021-09-22_ja_0008,2021-09-22,Jawa Pos,"Enka Wisata Madura Goes to Bromo, Tanda Kebangkitan Pariwisata",https://radarmadura.jawapos.com/read/2021/09/22/291392/enka-wisata-madura-goes-to-bromo-tanda-kebangkitan-pariwisata
2021-09-22_ja_0009,2021-09-22,Jawa Pos,"VIRAL! Ternyata Gara-gara Ini Pelaku Tebas 2 Tangan Korban sampai Putus, Diciduk Resmob Polda Sulut",https://manadopost.jawapos.com/berita-utama/22/09/2021/viral-ternyata-gara-gara-ini-pelaku-tebas-2-tangan-korban-sampai-putus-diciduk-resmob-polda-sulut/
