unique_id,date,source,headline,url
2021-04-03_ja_0000,2021-04-03,Jawa Pos,"Bos Lama Mundur karena Aksi Koboi, Restock.id Ganti CEO",https://www.jawapos.com/ekonomi/03/04/2021/bos-lama-mundur-karena-aksi-koboi-restock-id-ganti-ceo/
2021-04-03_ja_0001,2021-04-03,Jawa Pos,Siemens Buat Powerbank VersiCharge untuk Kendaraan Listrik,https://www.jawapos.com/oto-dan-tekno/otomotif/03/04/2021/siemens-buat-powerbank-versicharge-untuk-kendaraan-listrik/
2021-04-03_ja_0002,2021-04-03,Jawa Pos,Menteri Basuki Targetkan Tol Cisumdawu Tuntas Akhir Tahun ini,https://www.jawapos.com/infrastruktur/03/04/2021/menteri-basuki-targetkan-tol-cisumdawu-tuntas-akhir-tahun-ini/
2021-04-03_ja_0003,2021-04-03,Jawa Pos,Maksimalkan Dunia Digital untuk Raih Pasar Milkita Raih Penghargaan,https://www.jawapos.com/oto-dan-tekno/teknologi/03/04/2021/maksimalkan-dunia-digital-untuk-raih-pasar-milkita-raih-penghargaan/
2021-04-03_ja_0004,2021-04-03,Jawa Pos,"Kabar Duka, Pegawai KPK Joko Susilo Ditemukan Meninggal di Kediamannya",https://www.jawapos.com/nasional/03/04/2021/kabar-duka-pegawai-kpk-joko-susilo-ditemukan-meninggal-di-kediamannya/
2021-04-03_ja_0005,2021-04-03,Jawa Pos,"Terima AHY, Muhammadiyah Ingatkan Komitmen Parpol Majukan Bangsa",https://www.jawapos.com/nasional/politik/03/04/2021/terima-ahy-muhammadiyah-ingatkan-komitmen-parpol-majukan-bangsa/
2021-04-03_ja_0006,2021-04-03,Jawa Pos,"Tak Hanya Polki, Polwan Juga Diasah Agar Makin Mahir Gunakan Senpi",https://radarbali.jawapos.com/read/2021/04/03/251983/tak-hanya-polki-polwan-juga-diasah-agar-makin-mahir-gunakan-senpi
2021-04-03_ja_0007,2021-04-03,Jawa Pos,"Eks Napiter Sebut Dulu Aksi Terorisme Tak Libatkan Wanita, kini Marak",https://www.jawapos.com/nasional/hukum-kriminal/03/04/2021/eks-napiter-sebut-dulu-aksi-terorisme-tak-libatkan-wanita-kini-marak/
2021-04-03_ja_0008,2021-04-03,Jawa Pos,"Wako Fadly Sambut Karambia Runners, Family Gathering di Padangpanjang",https://padek.jawapos.com/wako-fadly-sambut-karambia-runners-family-gathering-di-padangpanjang/
2021-04-03_ja_0009,2021-04-03,Jawa Pos,"Dapat Rileksasi, Honda City Hatchback RS Dibanderol Mulai Rp 289 juta",https://www.jawapos.com/oto-dan-tekno/otomotif/03/04/2021/dapat-rileksasi-honda-city-hatchback-rs-dibanderol-mulai-rp-289-juta/
2021-04-03_ja_0010,2021-04-03,Jawa Pos,"Honda Lead 125 Terbaru Cukup 2,02 Liter Bisa Tempuh 100 Km",https://www.jawapos.com/oto-dan-tekno/otomotif/03/04/2021/honda-lead-125-terbaru-cukup-202-liter-bisa-tempuh-100-km/
2021-04-03_ja_0011,2021-04-03,Jawa Pos,Humas Pemkot Surabaya Pastikan Video Kontainer Tabrak Motor Hoax,https://www.jawapos.com/surabaya/03/04/2021/humas-pemkot-surabaya-pastikan-video-kontainer-tabrak-motor-hoax/
2021-04-03_ja_0012,2021-04-03,Jawa Pos,"Jelang Ramadan, Harga Cabai Mulai Melandai",https://radarsurabaya.jawapos.com/read/2021/04/03/251982/jelang-ramadan-harga-cabai-mulai-melandai
2021-04-03_ja_0013,2021-04-03,Jawa Pos,"Pascateror Makassar dan Mabes Polri, 60 Terduga Teroris Ditangkap",https://www.jawapos.com/nasional/hukum-kriminal/03/04/2021/pascateror-makassar-dan-mabes-polri-60-terduga-teroris-ditangkap/
2021-04-03_ja_0014,2021-04-03,Jawa Pos,"Atta-Aurel Bulan Madu ke Dubai, Hilangkan Stres Urus Pernikahan",https://www.jawapos.com/entertainment/03/04/2021/atta-aurel-bulan-madu-ke-dubai-hilangkan-stres-urus-pernikahan/
2021-04-03_ja_0015,2021-04-03,Jawa Pos,"Setengah Jam Sebelum Wafat, Sutena Sempat Menolak Dipasang Ventilator",https://radarbali.jawapos.com/read/2021/04/03/251980/setengah-jam-sebelum-wafat-sutena-sempat-menolak-dipasang-ventilator
2021-04-03_ja_0016,2021-04-03,Jawa Pos,"Tak hanya Resmikan Pasar Rakyat, Berikut Agenda Wapres di Pariaman…",https://padek.jawapos.com/tak-hanya-resmikan-pasar-rakyat-berikut-agenda-wapres-di-pariaman/
2021-04-03_ja_0017,2021-04-03,Jawa Pos,Fraksi PKS DPR Peringati Mosi Integral M. Natsir 3 April 1950,https://www.jawapos.com/nasional/03/04/2021/fraksi-pks-dpr-peringati-mosi-integral-m-natsir-3-april-1950/
2021-04-03_ja_0018,2021-04-03,Jawa Pos,"Media Tanam Koke Dama: Simpel dan Estetis, Cocok untuk Tanaman Indoor",https://radarsurabaya.jawapos.com/read/2021/04/03/251978/media-tanam-koke-dama-simpel-dan-estetis-cocok-untuk-tanaman-indoor
2021-04-03_ja_0019,2021-04-03,Jawa Pos,"Harga Turun, Petambak Enggan Produksi Garam",https://radarsurabaya.jawapos.com/read/2021/04/03/251977/harga-turun-petambak-enggan-produksi-garam
2021-04-03_ja_0020,2021-04-03,Jawa Pos,"Lirik Kaum Milenial, MUF Berikan Kemudahan Miliki Kendaraan",https://www.jawapos.com/oto-dan-tekno/otomotif/03/04/2021/lirik-kaum-milenial-muf-berikan-kemudahan-miliki-kendaraan/
2021-04-03_ja_0021,2021-04-03,Jawa Pos,Nyabu Bareng ABG Divonis 4 Tahun Penjara,https://radarsurabaya.jawapos.com/read/2021/04/03/251976/nyabu-bareng-abg-divonis-4-tahun-penjara
2021-04-03_ja_0022,2021-04-03,Jawa Pos,"Gelapkan Gula 260 Ton Senilai Rp2,6  Miliar, DIvonis 1,1 Tahun",https://radarsurabaya.jawapos.com/read/2021/04/03/251975/gelapkan-gula-260-ton-senilai-rp26-miliar-divonis-11-tahun
2021-04-03_ja_0023,2021-04-03,Jawa Pos,"Pancaroba di Bulan April, Waspadai Angin Puting Beliung",https://radarsurabaya.jawapos.com/read/2021/04/03/251974/pancaroba-di-bulan-april-waspadai-angin-puting-beliung
2021-04-03_ja_0024,2021-04-03,Jawa Pos,Legislator Demokrat Minta Pemerintah Fokus Percepat Vaksin Merah Putih,https://www.jawapos.com/nasional/03/04/2021/legislator-demokrat-minta-pemerintah-fokus-percepat-vaksin-merah-putih/
2021-04-03_ja_0025,2021-04-03,Jawa Pos,"Terpilih sebagai Ketum PB ISSI, Kapolri Langgar AD/ART PP PBSI",https://www.jawapos.com/sports/03/04/2021/terpilih-sebagai-ketum-pb-issi-kapolri-langgar-ad-art-pp-pbsi/
