unique_id,date,headline,source,url
2020-09-05_ja_0001,2020-09-05,"Pilkada Serentak, Polda NTB Awasi Kampanye Hitam Melalui Medsos",Jawa Pos,https://lombokpost.jawapos.com/kriminal/05/09/2020/pilkada-serentak-polda-ntb-awasi-kampanye-hitam-melalui-medsos/
2020-09-05_ja_0002,2020-09-05,"Jalani Isolasi, Bacawabup Klaten Fajri Daftar ke KPU secara Virtual",Jawa Pos,https://radarsolo.jawapos.com/read/2020/09/05/212474/jalani-isolasi-bacawabup-klaten-fajri-daftar-ke-kpu-secara-virtual
2020-09-05_ja_0003,2020-09-05,Mahasiswa Bobol ATM Nenek Senilai Rp62 Juta,Jawa Pos,https://riaupos.jawapos.com/pekanbaru/05/09/2020/237643/mahasiswa-bobol-atm-nenek-senilai-rp62-juta.html
2020-09-05_ja_0004,2020-09-05,Reza Artamevia Gunakan Narkoba Sejak di Padepokan Gatot Brajamusti,Jawa Pos,https://www.jawapos.com/nasional/hukum-kriminal/05/09/2020/reza-artamevia-gunakan-narkoba-sejak-di-padepokan-gatot-brajamusti/
2020-09-05_ja_0005,2020-09-05,"Hartanto-Joko Resmi Mendaftar ke KPU Wonogiri, Target Menang 60 Persen",Jawa Pos,https://radarsolo.jawapos.com/read/2020/09/05/212470/hartanto-joko-resmi-mendaftar-ke-kpu-wonogiri-target-menang-60-persen
2020-09-05_ja_0006,2020-09-05,"Elpiji Tiga Kilo Langka di NTB Langka, Polisi Turun Tangan",Jawa Pos,https://lombokpost.jawapos.com/ntb/05/09/2020/elpiji-tiga-kilo-langka-di-ntb-langka-polisi-turun-tangan/
2020-09-05_ja_0007,2020-09-05,Polisi Ungkap Penyebab Terbakarnya Motor Vario Cewek di Gianyar Bali,Jawa Pos,https://radarbali.jawapos.com/read/2020/09/05/212442/polisi-ungkap-penyebab-terbakarnya-motor-vario-cewek-di-gianyar-bali
2020-09-05_ja_0008,2020-09-05,"Kasus Penjualan Tanah, Polisi Klarifikasi Kades Lembuak Narmada",Jawa Pos,https://lombokpost.jawapos.com/kriminal/05/09/2020/kasus-penjualan-tanah-polisi-klarifikasi-kades-lembuak-narmada/
2020-09-05_ja_0009,2020-09-05,PKB Bantah Pisah Koalisi dengan PDIP di Pilgub Sumbar karena Puan,Jawa Pos,https://www.jawapos.com/nasional/politik/05/09/2020/pkb-bantah-pisah-koalisi-dengan-pdip-di-pilgub-sumbar-karena-puan/
2020-09-05_ja_0010,2020-09-05,"Diduga Minum Racun Hama Kelapa, Petani asal Lirung Ditemukan Tak Bernyawa",Jawa Pos,https://manadopost.jawapos.com/nusa-utara/talaud/05/09/2020/diduga-minum-racun-hama-kelapa-petani-asal-lirung-ditemukan-tak-bernyawa/
2020-09-05_ja_0011,2020-09-05,Mahasiswa Relawan Unri Sosialisasikan Pembuatan Hand Sanitizer Alami,Jawa Pos,https://riaupos.jawapos.com/pekanbaru/05/09/2020/237633/mahasiswa-relawan-unri-sosialisasikan-pembuatan-hand-sanitizer-alami.html
