unique_id,date,headline,source,url
2020-03-08_ja_0001,2020-03-08,"Gara-gara Korona, Ruang Pameran Disemprot Disinfektan",Jawa Pos,https://www.jawapos.com/ekonomi/08/03/2020/gara-gara-korona-ruang-pameran-disemprot-disinfektan/
2020-03-08_ja_0002,2020-03-08,"""Monalisa"" Ikut Kampanye Korona",Jawa Pos,https://www.jawapos.com/photo/monalisa-ikut-kampanye-korona/
2020-03-08_ja_0003,2020-03-08,"Waspada Korona, Ini Alasan Gubernur NTB Izinkan Kapal Pesiar Singgah di Lombok",Jawa Pos,https://lombokpost.jawapos.com/video/08/03/2020/waspada-korona-ini-alasan-gubernur-ntb-izinkan-kapal-pesiar-singgah-di-lombok/
2020-03-08_ja_0004,2020-03-08,"Tabrakan Bus vs Truk di Tol Soker, 2 Tewas",Jawa Pos,https://www.jawapos.com/photo/tabrakan-bus-vs-truk-di-tol-soker-2-tewas/
2020-03-08_ja_0005,2020-03-08,Aksi Longmarch Peringatan Hari Perempuan Internasional,Jawa Pos,https://www.jawapos.com/photo/aksi-longmarch-peringatan-hari-perempuan-internasional/
2020-03-08_ja_0006,2020-03-08,Dirikan Komunitas Jegeg agar Remaja Sadar Lingkungan,Jawa Pos,https://radarkudus.jawapos.com/read/2020/03/08/182773/dirikan-komunitas-jegeg-agar-remaja-sadar-lingkungan
2020-03-08_ja_0007,2020-03-08,"Stop Panik, Dua Sekolah di Denpasar Sosialisasikan Cara Cegah Corona",Jawa Pos,https://radarbali.jawapos.com/read/2020/03/08/182748/stop-panik-dua-sekolah-di-denpasar-sosialisasikan-cara-cegah-corona
2020-03-08_ja_0008,2020-03-08,"Gaungkan Jas Hijau, HNW Ajak Para Dai Jaga Indonesia",Jawa Pos,https://www.jawapos.com/nasional/politik/08/03/2020/gaungkan-jas-hijau-hnw-ajak-para-dai-jaga-indonesia/
2020-03-08_ja_0009,2020-03-08,Putra Giri Prasta Pimpin PAC PDIP Petang,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182772/putra-giri-prasta-pimpin-pac-pdip-petang
2020-03-08_ja_0010,2020-03-08,"Siap-siap, Kapal Pesiar MS Albatros Tiba di Senggigi Senin Pagi",Jawa Pos,https://lombokpost.jawapos.com/nasional/08/03/2020/siap-siap-kapal-pesiar-ms-albatros-tiba-di-senggigi-senin-pagi/
2020-03-08_ja_0011,2020-03-08,"Bukan Kerja di Warung Makan, Tapi Warung Karaoke",Jawa Pos,https://radarkudus.jawapos.com/read/2020/03/08/182771/bukan-kerja-di-warung-makan-tapi-warung-karaoke
2020-03-08_ja_0012,2020-03-08,"Jangan Kenakan Sanksi Pidana, Jika Salah Pemerintah Bisa Digugat",Jawa Pos,https://www.jawapos.com/nasional/hukum-kriminal/08/03/2020/jangan-kenakan-sanksi-pidana-jika-salah-pemerintah-bisa-digugat/
2020-03-08_ja_0013,2020-03-08,"Kapal Pesiar Viking Sun Akhirnya Bisa Bersandar di Benoa, Bali",Jawa Pos,https://www.jawapos.com/photo/kapal-pesiar-viking-sun-akhirnya-bisa-bersandar-di-benoa-bali/
2020-03-08_ja_0014,2020-03-08,Ustad Mahfud Wafat setelah Tolong Anak-Anak,Jawa Pos,https://radarmadura.jawapos.com/read/2020/03/08/182770/ustad-mahfud-wafat-setelah-tolong-anak-anak
2020-03-08_ja_0015,2020-03-08,Mengikuti Serah Terima Dua Jabatan di Polres Bangkalan,Jawa Pos,https://radarmadura.jawapos.com/read/2020/03/08/182769/mengikuti-serah-terima-dua-jabatan-di-polres-bangkalan
2020-03-08_ja_0016,2020-03-08,Komposisi Pengurus Golkar Bali Kian Ramping,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182768/komposisi-pengurus-golkar-bali-kian-ramping
2020-03-08_ja_0017,2020-03-08,Ekowisata Tak Kunjung Dikelola,Jawa Pos,https://radarmadura.jawapos.com/read/2020/03/08/182767/ekowisata-tak-kunjung-dikelola
2020-03-08_ja_0018,2020-03-08,Keseriusan Pemerintah dalam Mengembangkan Pariwisata,Jawa Pos,https://radarmadura.jawapos.com/read/2020/03/08/182766/keseriusan-pemerintah-dalam-mengembangkan-pariwisata
2020-03-08_ja_0019,2020-03-08,Puting Beliung Rusak Belasan Rumah,Jawa Pos,https://radarmadura.jawapos.com/read/2020/03/08/182765/puting-beliung-rusak-belasan-rumah
2020-03-08_ja_0020,2020-03-08,Wabup Suiasa Paparkan PPNSB dalam Rakerda PDIP Kaltara,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182763/wabup-suiasa-paparkan-ppnsb-dalam-rakerda-pdip-kaltara
2020-03-08_ja_0021,2020-03-08,Jalan Aspal hingga ke Pelosok Kutai Kartanegara,Jawa Pos,https://www.jawapos.com/ibu-kota-baru/08/03/2020/jalan-aspal-hingga-ke-pelosok-kutai-kartanegara/
2020-03-08_ja_0022,2020-03-08,Umur Panjang Baterai Selamatkan Nyawa Perempuan Ini Dari Bencana,Jawa Pos,https://www.jawapos.com/oto-dan-tekno/gadget/08/03/2020/umur-panjang-baterai-selamatkan-nyawa-wanita-ini-dari-bencana/
2020-03-08_ja_0023,2020-03-08,"Kini, Virus Babi Serang Desa Tumbu",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182762/kini-virus-babi-serang-desa-tumbu
2020-03-08_ja_0024,2020-03-08,"Setelah Piaggio dan Yamaha, Kawasaki Bersiap Luncurkan Motor Roda Tiga",Jawa Pos,https://www.jawapos.com/oto-dan-tekno/otomotif/08/03/2020/setelah-piaggio-dan-yamaha-kawasaki-bersiap-luncurkan-motor-roda-tiga/
2020-03-08_ja_0025,2020-03-08,Rumah Sakit Lapangan Covid-19,Jawa Pos,https://www.jawapos.com/photo/rumah-sakit-lapangan-covid-19/
2020-03-08_ja_0026,2020-03-08,"Tak Gentar Korona, Bangkitkan Pariwisata Lewat ‘Karangasem is Safe’",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182758/tak-gentar-korona-bangkitkan-pariwisata-lewat-karangasem-is-safe
2020-03-08_ja_0027,2020-03-08,Calon Lawan Minions dan 5 Pemain India Lainnya Mundur dari All England,Jawa Pos,https://www.jawapos.com/sports/08/03/2020/calon-lawan-minions-dan-5-pemain-india-lainnya-mundur-dari-all-england/
2020-03-08_ja_0028,2020-03-08,"Berlabuh di Pelabuhan Benoa, Berikut Fakta-fakta Kapal Viking Sun",Jawa Pos,https://radarbali.jawapos.com/read/2020/03/08/182740/berlabuh-di-pelabuhan-benoa-berikut-fakta-fakta-kapal-viking-sun
2020-03-08_ja_0029,2020-03-08,Sekda Adi Arnawa Buka Grand Final Pemilihan Duta Anak Tahun 2020,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182756/sekda-adi-arnawa-buka-grand-final-pemilihan-duta-anak-tahun-2020
2020-03-08_ja_0030,2020-03-08,"Orang Tua Harus Jeli, Ini Cara Menentukan Game Yang Tepat Buat Anak",Jawa Pos,https://www.jawapos.com/lifestyle/08/03/2020/orang-tua-harus-jeli-ini-cara-menentukan-game-yang-tepat-buat-anak/
2020-03-08_ja_0031,2020-03-08,"Komisi IV DPRD Badung Kunjungi Pemprov DKI Jakarta, Bahas Pendidikan",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182755/komisi-iv-dprd-badung-kunjungi-pemprov-dki-jakarta-bahas-pendidikan
2020-03-08_ja_0032,2020-03-08,Enam Wajah Baru Pimpin PAC PDIP Tabanan,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182754/enam-wajah-baru-pimpin-pac-pdip-tabanan
2020-03-08_ja_0033,2020-03-08,"Baru Dipasangkan, Ganda Indonesia No 418 Dunia Jadi Juara Back-to-Back",Jawa Pos,https://www.jawapos.com/sports/08/03/2020/baru-dipasangkan-ganda-indonesia-no-418-dunia-jadi-juara-back-to-back/
2020-03-08_ja_0034,2020-03-08,"Piala AFC, Laga Penting Laskar Serdadu Tridatu Merebut Puncak",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182752/piala-afc-laga-penting-laskar-serdadu-tridatu-merebut-puncak
2020-03-08_ja_0035,2020-03-08,Youtuber Puja Astawa Ajak Milenial Jeli Manfaatkan Peluang,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182751/youtuber-puja-astawa-ajak-milenial-jeli-manfaatkan-peluang
2020-03-08_ja_0036,2020-03-08,Satu Seri Redmi Note 9 Bakal Hadir Dengan Chip MediaTek Dimensity 800,Jawa Pos,https://www.jawapos.com/oto-dan-tekno/gadget/08/03/2020/satu-seri-redmi-note-9-bakal-hadir-dengan-chip-mediatek-dimensity-800/
2020-03-08_ja_0037,2020-03-08,Polisi Sita Pil H5 Sebanyak 30 Butir Saat Tangkap Artis Ririn Ekawati,Jawa Pos,https://www.jawapos.com/nasional/hukum-kriminal/08/03/2020/polisi-sita-pil-h5-sebanyak-30-butir-saat-tangkap-artis-ririn-ekawati/
2020-03-08_ja_0038,2020-03-08,"Diguyur Hujan, Ngerebong di Pura Petilan Kesiman tanpa Tradisi Ngurek",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182749/diguyur-hujan-ngerebong-di-pura-petilan-kesiman-tanpa-tradisi-ngurek
2020-03-08_ja_0039,2020-03-08,"SEPELE! Dianiaya di Kampus, Korban Dianiaya AWK Karena Tas yang Jatuh",Jawa Pos,https://radarbali.jawapos.com/read/2020/03/08/182735/sepele-dianiaya-di-kampus-korban-dianiaya-awk-karena-tas-yang-jatuh
2020-03-08_ja_0040,2020-03-08,"Tiga Kemenangan Lagi, Liverpool Pasti Juara Premier League",Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-dunia/08/03/2020/tiga-kemenangan-lagi-liverpool-pasti-juara-premier-league/
2020-03-08_ja_0041,2020-03-08,Kang Yudi Anggap PPP Setia Membimbing Rakyat Tuban di Jalan Pancasila,Jawa Pos,https://www.jawapos.com/nasional/politik/08/03/2020/kang-yudi-anggap-ppp-setia-membimbing-rakyat-tuban-di-jalan-pancasila/
2020-03-08_ja_0042,2020-03-08,"284 Ogoh-Ogoh Ramaikan Lomba di Jembrana, Ajak Pemuda Adu Kreativitas",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182747/284-ogoh-ogoh-ramaikan-lomba-di-jembrana-ajak-pemuda-adu-kreativitas
2020-03-08_ja_0043,2020-03-08,Respons Kemendag Saat Harga Gula Tembus Rp 18.000 Per Kg,Jawa Pos,https://www.jawapos.com/ekonomi/08/03/2020/respons-kemendag-saat-harga-gula-tembus-rp-18-000-per-kg/
2020-03-08_ja_0044,2020-03-08,"Jelang Lawan Persiraja, Persik Fokus Pada Recovery Pemainnya",Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182746/jelang-lawan-persiraja-persik-fokus-pada-recovery-pemainnya
2020-03-08_ja_0045,2020-03-08,"Wetland di Putrajaya Pakai Penyaringan Alam, Aman untuk Renang",Jawa Pos,https://www.jawapos.com/ibu-kota-baru/08/03/2020/wetland-di-putrajaya-pakai-penyaringan-alam-aman-untuk-renang/
2020-03-08_ja_0046,2020-03-08,100 Surfer Ramaikan Sumbul Boardriders Surfing Festival,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182745/100-surfer-ramaikan-sumbul-boardriders-surfing-festival
2020-03-08_ja_0047,2020-03-08,Pilbup Kediri: Koalisi Partai ‘Penghadang’ Masih Belum Jelas,Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182744/pilbup-kediri-koalisi-partai-penghadang-masih-belum-jelas
2020-03-08_ja_0048,2020-03-08,Manchester United Beruntung Bisa Menggaet Bruno Fernandes,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-dunia/08/03/2020/manchester-united-beruntung-bisa-menggaet-bruno-fernandes/
2020-03-08_ja_0049,2020-03-08,Mereka yang Menjadi Jawara di Beat School Contest 2020 (7),Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182743/mereka-yang-menjadi-jawara-di-beat-school-contest-2020-7
2020-03-08_ja_0050,2020-03-08,"Tergelincir, Seorang Pendaki Gunung Batur Tewas",Jawa Pos,https://www.jawapos.com/jpg-today/08/03/2020/tergelincir-seorang-pendaki-gunung-batur-tewas/
2020-03-08_ja_0051,2020-03-08,"Diduga Korsleting, Terdengar Ledakan, Bar di Legian Terbakar",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182742/diduga-korsleting-terdengar-ledakan-bar-di-legian-terbakar
2020-03-08_ja_0052,2020-03-08,Review Persik vs Bhayangkara FC: Skenario Buyar karena Cedera,Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182741/review-persik-vs-bhayangkara-fc-skenario-buyar-karena-cedera
2020-03-08_ja_0053,2020-03-08,Ketua MPR Sebar Masker untuk Kalangan Ojol dan Masyarakat,Jawa Pos,https://www.jawapos.com/nasional/politik/08/03/2020/ketua-mpr-sebar-masker-untuk-kalangan-ojol-dan-masyarakat/
2020-03-08_ja_0054,2020-03-08,"Sejak Hengkang 6 Tahun Lalu, Inilah Kali Pertama Antonio Conte Kembali",Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-dunia/08/03/2020/sejak-hengkang-6-tahun-lalu-inilah-kali-pertama-antonio-conte-kembali/
2020-03-08_ja_0055,2020-03-08,Ketika Siswa SMK Negeri di Kabupaten Kediri Masih Menumpang,Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182738/ketika-siswa-smk-negeri-di-kabupaten-kediri-masih-menumpang
2020-03-08_ja_0056,2020-03-08,Vaksin JE Kosong Sejak Akhir Tahun 2019,Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182736/vaksin-je-kosong-sejak-akhir-tahun-2019
2020-03-08_ja_0057,2020-03-08,"Enggan Melaut karena Cuaca Buruk, Nelayan Lebak Pilih Ngojek",Jawa Pos,https://www.jawapos.com/jpg-today/08/03/2020/enggan-melaut-karena-cuaca-buruk-nelayan-lebak-pilih-ngojek/
2020-03-08_ja_0058,2020-03-08,Mereka yang Menjadi Jawara di Beat School Contest 2020 (6),Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182734/mereka-yang-menjadi-jawara-di-beat-school-contest-2020-6
2020-03-08_ja_0059,2020-03-08,"HOT NEWS! Diduga Lakukan Penganiayaan, AWK Dilaporkan ke Polda Bali",Jawa Pos,https://radarbali.jawapos.com/read/2020/03/08/182725/hot-news-diduga-lakukan-penganiayaan-awk-dilaporkan-ke-polda-bali
2020-03-08_ja_0060,2020-03-08,Aji Santoso Berharap Bonek Mendapatkan Kuota Saat Away Lawan Persija,Jawa Pos,https://www.jawapos.com/sepak-bola/sepak-bola-indonesia/08/03/2020/aji-santoso-berharap-bonek-mendapatkan-kuota-saat-away-lawan-persija/
2020-03-08_ja_0061,2020-03-08,Truk ‘Berlari’ Dikejar sang Sopir,Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182731/truk-berlari-dikejar-sang-sopir
2020-03-08_ja_0062,2020-03-08,"Pendaki yang Tewas di Gunung Batur, Terjatuh Saat Gelar Tikar",Jawa Pos,https://baliexpress.jawapos.com/read/2020/03/08/182730/pendaki-yang-tewas-di-gunung-batur-terjatuh-saat-gelar-tikar
2020-03-08_ja_0063,2020-03-08,Serunya Nonton Bareng Film Semes7a yang Digelar Komunitas Bolo Ngopi,Jawa Pos,https://radarkediri.jawapos.com/read/2020/03/08/182729/serunya-nonton-bareng-film-semes7a-yang-digelar-komunitas-bolo-ngopi
