unique_id,date,source,headline,url
2021-11-25_te_0000,2021-11-25,Tempo,Jungkat-Jungkit Prediksi Ekonomi,https://koran.tempo.co/read/berita-utama/469808/mengapa-bank-indonesia-berani-prediksi-ekonomi-bangkit-tahun-depan
2021-11-25_te_0001,2021-11-25,Tempo,"Mendorong Pemulihan, Melecut Pertumbuhan",https://koran.tempo.co/read/berita-utama/469806/bagaimana-bank-indonesia-memasang-proyeksi-pertumbuhan-ekonomi-yang-optimistis
2021-11-25_te_0002,2021-11-25,Tempo,Lima Tantangan Mengganjal Pertumbuhan,https://koran.tempo.co/read/berita-utama/469798/lima-hambatan-pertumbuhan-ekonomi-2022-menurut-bank-indonesia
2021-11-25_te_0003,2021-11-25,Tempo,Janji Bunga Rendah Pendorong Kredit,https://koran.tempo.co/read/berita-utama/469807/bank-indonesia-janjikan-kebijakan-suku-bunga-rendah-untuk-mendorong-kredit-tahun-depan
2021-11-25_te_0004,2021-11-25,Tempo,Rawan Korupsi Bujet Pertahanan,https://koran.tempo.co/read/editorial/469791/editorial-anggaran-pertahanan-indonesia-rawan-dikorupsi
2021-11-25_te_0005,2021-11-25,Tempo,Hilangnya Roh Serikat Guru,https://koran.tempo.co/read/opini/469780/serikat-guru-dan-pentingnya-memperjuangkan-kepentingan-guru
2021-11-25_te_0006,2021-11-25,Tempo,Indosat GIG Dikejar Kewajiban Menjelang Kematian,https://koran.tempo.co/read/ekonomi-dan-bisnis/469793/mengapa-indosat-gig-berhenti-beroperasi-dan-bagaimana-indosat-penuhi-kewajiban-kepada-pelanggan
2021-11-25_te_0007,2021-11-25,Tempo,Dominasi IndiHome di Bisnis Pita Lebar,https://koran.tempo.co/read/ekonomi-dan-bisnis/469794/dominasi-indihome-di-bisnis-pita-lebar
2021-11-25_te_0008,2021-11-25,Tempo,Kenaikan Harga Minyak Goreng Diproyeksikan Berlanjut,https://koran.tempo.co/read/ekonomi-dan-bisnis/469799/kenaikan-harga-minyak-goreng-diproyeksikan-berlanjut
2021-11-25_te_0009,2021-11-25,Tempo,Jokowi Penentu Calon Lokasi Formula E,https://koran.tempo.co/read/metro/469795/jokowi-penentu-calon-sirkuit-formula-e-jakarta
2021-11-25_te_0010,2021-11-25,Tempo,Siap Kebut Bangun Sirkuit,https://koran.tempo.co/read/metro/469801/jakpro-siap-kebut-bangun-sirkuit-formula-e
2021-11-25_te_0011,2021-11-25,Tempo,Tarik-Ulur Pencopotan Politikus PSI,https://koran.tempo.co/read/metro/469804/tarik-ulur-pencopotan-politikus-psi
2021-11-25_te_0012,2021-11-25,Tempo,Janggal dan Batal Anggaran Kunjungan Dapil,https://koran.tempo.co/read/metro/469802/janggal-dan-batal-anggaran-kunjungan-dapil-dprd-dki-jakarta
2021-11-25_te_0013,2021-11-25,Tempo,Berbelok Haluan Rancangan Aturan Kekerasan Seksual,https://koran.tempo.co/read/nasional/469803/pembahasan-ruu-pks-dinilai-melenceng-dari-nilai-awal
2021-11-25_te_0014,2021-11-25,Tempo,"Korupsinya Sama, Penanganannya Berbeda",https://koran.tempo.co/read/nasional/469797/alasan-kpk-kesulitan-menerapkan-prinsip-koneksitas-dalam-kasus-korupsi-yang-melibatkan-tni
2021-11-25_te_0015,2021-11-25,Tempo,Hujan Kritik Pembentukan Pasukan Siber,https://koran.tempo.co/read/nasional/469805/rencana-pembentukan-pasukan-siber-mui-dikritik
2021-11-25_te_0016,2021-11-25,Tempo,Safari Panglima Bahas Papua,https://koran.tempo.co/read/nasional/469800/safari-panglima-tni-bahas-konflik-di-papua
2021-11-25_te_0017,2021-11-25,Tempo,Ventilasi Cegah Penyebaran Covid-19,https://koran.tempo.co/read/ragam/469788/who-sarankan-penggunaan-ventilasi-untuk-cegah-penularan-covid-19
2021-11-25_te_0018,2021-11-25,Tempo,Deforestasi Berbuah Bencana,https://koran.tempo.co/read/info-tempo/469792/deforestasi-berbuah-bencana
2021-11-25_te_0019,2021-11-25,Tempo,Tiga Kursus Online Bahasa Mandarin Terbaik,https://koran.tempo.co/read/info-tempo/469790/tiga-kursus-online-bahasa-mandarin-terbaik
2021-11-25_te_0020,2021-11-25,Tempo,McDonald’s Gelar McClassroom Untuk Para Guru Terpilih,https://koran.tempo.co/read/info-tempo/469809/mcdonalds-gelar-mcclassroom-untuk-para-guru-terpilih
2021-11-25_te_0021,2021-11-25,Tempo,Pelaut SAKTI Bangun Visi Maritim Nasional,https://koran.tempo.co/read/info-tempo/469811/pelaut-sakti-bangun-visi-maritim-nasional
2021-11-25_te_0022,2021-11-25,Tempo,"Kementerian Perdagangan Lepas Ekspor Hasil Tangkapan Nelayan Senilai Rp 11,4 Miliar",https://koran.tempo.co/read/info-tempo/469812/kementerian-perdagangan-lepas-ekspor-hasil-tangkapan-nelayan-senilai-rp-114-miliar
2021-11-25_te_0023,2021-11-25,Tempo,Layanan Digital Keuangan di Era Society 5.0,https://koran.tempo.co/read/info-tempo/469813/layanan-digital-keuangan-di-era-society-5-0
