unique_id,date,headline,source,url
2020-09-07_te_0001,2020-09-07,Kembali Ke Awal,Tempo,https://koran.tempo.co/read/cover-story/457653/kembali-ke-awal
2020-09-07_te_0002,2020-09-07,Covid-19 / Kasus Baru DKI Diprediksi Terus Meninggi,Tempo,https://koran.tempo.co/read/berita-utama/457650/angka-covid-jakarta-diprediksi-terus-melambung
2020-09-07_te_0003,2020-09-07,Pilkada 2020 / Sanksi Anulir Pelanggar Protokol Kesehatan,Tempo,https://koran.tempo.co/read/berita-utama/457645/sanksi-anulir-pelanggar-protokol-kesehatan
2020-09-07_te_0004,2020-09-07,Gugus Tugas Penanganan Covid-19 / Kian Berat Beban Penggali Kubur,Tempo,https://koran.tempo.co/read/berita-utama/457647/kian-berat-bebanpenggali-kubur
2020-09-07_te_0005,2020-09-07,Covid-19 / Rem Darurat Bukan Pilihan Mudah,Tempo,https://koran.tempo.co/read/berita-utama/457643/dki-enggan-injak-rem-darurat
2020-09-07_te_0006,2020-09-07,Pilkada Kota Solo / Kontroversi Pasangan Calon Penantang Gibran,Tempo,https://koran.tempo.co/read/nasional/457648/kontroversi-pasangan-calon-penantang-gibran
2020-09-07_te_0007,2020-09-07,Pembatasan Sosial Berskala Besar (PSBB) / Turun Target Akibat Subsidi Berkurang,Tempo,https://koran.tempo.co/read/metro/457646/subsidi-berkurang-target-penumpang-diturunkan
2020-09-07_te_0008,2020-09-07,Sengketa Lahan / Perkara Kedua Ketua Adat Kinipan,Tempo,https://koran.tempo.co/read/nasional/457641/perkara-kedua-ketua-adat-kinipan
2020-09-07_te_0009,2020-09-07,Angkutan Kota / Bersalin Rupa Mikrolet Jakarta,Tempo,https://koran.tempo.co/read/metro/457640/bersalin-rupa-mikrolet-jakarta
2020-09-07_te_0010,2020-09-07,Pilkada 2020 / Koalisi Gemuk Pendukung Pradi-Afifah,Tempo,https://koran.tempo.co/read/metro/457637/koalisi-gemuk-pendukung-pradi-afifah
2020-09-07_te_0011,2020-09-07,Bantuan Sosial Covid 19 / Jutaan Rekening Penerima Subsidi Gaji Tak Lolos Validasi,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457636/jutaan-rekening-penerima-subsidi-gaji-tak-lolos-validasi
2020-09-07_te_0012,2020-09-07,Pilkada Kota Solo / Menganggap Bukan Ancaman,Tempo,https://koran.tempo.co/read/nasional/457632/menganggap-bukan-ancaman
2020-09-07_te_0013,2020-09-07,Pilkada 2020 / Banteng Absen di Ranah Minang,Tempo,https://koran.tempo.co/read/nasional/457635/banteng-absen-di-ranah-minang
2020-09-07_te_0014,2020-09-07,Bandara Internasional / Operator Bandara Siapkan Pola Operasi Baru,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457631/operator-bandara-siapkan-pola-operasi-baru
2020-09-07_te_0015,2020-09-07,Covid-19 / Kota Bogor Siapkan Tempat Isolasi di Lido,Tempo,https://koran.tempo.co/read/metro/457627/kota-bogor-siapkan-tempat-isolasi-di-lido
2020-09-07_te_0016,2020-09-07,Pemilihan Kepala Daerah | Pilkada / Bahaya Arak-arakan Pilkada,Tempo,https://koran.tempo.co/read/editorial/457651/bahaya-arak-arakanpilkada
2020-09-07_te_0017,2020-09-07,Covid-19 / Pemerintah Perluas Pengawasan Industri,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457626/pemerintah-perluas-pengawasan-industri
2020-09-07_te_0018,2020-09-07,Covid-19 / India Catat Rekor Harian Global Covid-19,Tempo,https://koran.tempo.co/read/internasional/457624/covid-19
2020-09-07_te_0019,2020-09-07,"Industri Ban / Presiden Direktur PT Hankook Tire Sales Indonesia, Yoonsoo Shin:",Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457623/wawancara-presdir-hankook-indonesia-kami-bisa-memanfaatkan-masa-krisis
2020-09-07_te_0020,2020-09-07,Sains / Hematit Ditemukan di Bulan,Tempo,https://koran.tempo.co/read/ilmu-dan-teknologi/457618/hematit-ditemukan-di-bulan
2020-09-07_te_0021,2020-09-07,Atletik / Pesta Kemenangan di Stadion King Baudouin,Tempo,https://koran.tempo.co/read/olah-raga/457621/pesta-kemenangan-di-stadion-king-baudouin
2020-09-07_te_0022,2020-09-07,Olah Raga / Pilihan Koeman,Tempo,https://koran.tempo.co/read/olah-raga/457620/pilihan-koeman
2020-09-07_te_0023,2020-09-07,Industri Ban / Investasi Industri Ban Menggeliat,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457619/investasi-industri-ban-menggeliat
2020-09-07_te_0024,2020-09-07,Pelanggaran Hak Asasi Manusia | HAM di Masa Lalu / Munir dan Jejak Kelam Perlindungan Pembela HAM,Tempo,https://koran.tempo.co/read/opini/457616/opini-munir-dan-jejak-kelam-perlindungan-pembela-ham-oleh-fatia-maulidiyanti-kontras
