unique_id,date,headline,source,url
2020-03-02_te_0001,2020-03-02,Inisiatif Menangkal Corona,Tempo,https://koran.tempo.co/read/cover-story/450619/inisiatif-menangkal-corona
2020-03-02_te_0002,2020-03-02,Kampus Dan Pemerintah Daerah Berinisiatif Cegah Covid-19,Tempo,https://koran.tempo.co/read/berita-utama/450617/kampus-dan-pemerintah-daerah-berinisiatif-cegah-covid-19
2020-03-02_te_0003,2020-03-02,Pemerintah Perketat Pemeriksaan di Pintu Masuk Utama,Tempo,https://koran.tempo.co/read/berita-utama/450614/pemerintah-perketat-pemeriksaan-di-pintu-masuk-utama
2020-03-02_te_0004,2020-03-02,Waspada karena Wabah Corona,Tempo,https://koran.tempo.co/read/berita-utama/450613/waspada-karena-wabah-corona
2020-03-02_te_0005,2020-03-02,Jemaah Ahmadiyah Parakansalak Memprotes Penyegelan Pintu Masjid,Tempo,https://koran.tempo.co/read/nasional/450616/jemaah-ahmadiyah-parakansalak-memprotes-penyegelan-pintu-masjid
2020-03-02_te_0006,2020-03-02,Menteri Lingkungan Jamin Partisipasi Publik dalam RUU Cipta Kerja,Tempo,https://koran.tempo.co/read/nasional/450615/menteri-lingkungan-jamin-partisipasi-publik-dalam-ruu-cipta-kerja
2020-03-02_te_0007,2020-03-02,Biro Perjalanan Jadwalkan Ulang Pemberangkatan Jemaah Umrah,Tempo,https://koran.tempo.co/read/nasional/450612/biro-perjalanan-jadwalkan-ulang-pemberangkatan-jemaah-umrah
2020-03-02_te_0008,2020-03-02,Anggota Jemaah yang Batal Umrah Gratis Perbarui Visa,Tempo,https://koran.tempo.co/read/nasional/450606/anggota-jemaah-yang-batal-umrah-gratis-perbarui-visa
2020-03-02_te_0009,2020-03-02,Kamera Digital di Ambang Kepunahan,Tempo,https://koran.tempo.co/read/parameter/450611/kamera-digital-di-ambang-kepunahan
2020-03-02_te_0010,2020-03-02,Polisi Periksa Pelapor Penculikan Anak,Tempo,https://koran.tempo.co/read/peristiwa/450610/polisi-periksa-pelapor-penculikan-anak
2020-03-02_te_0011,2020-03-02,Ayah Angkat Daus Mini Ditangkap Polisi,Tempo,https://koran.tempo.co/read/peristiwa/450609/ayah-angkat-daus-mini-ditangkap-polisi
2020-03-02_te_0012,2020-03-02,Garuda Berlakukan Diskon Tiket,Tempo,https://koran.tempo.co/read/peristiwa/450608/garuda-berlakukan-diskon-tiket
2020-03-02_te_0013,2020-03-02,Pemerintah Berikan Subsidi Kereta Bandara Adi Sumarmo,Tempo,https://koran.tempo.co/read/peristiwa/450607/pemerintah-berikan-subsidi-kereta-bandara-adi-sumarmo
2020-03-02_te_0014,2020-03-02,Yunani Halangi Masuk 10 Ribu Imigran,Tempo,https://koran.tempo.co/read/peristiwa/450605/yunani-halangi-masuk-10-ribu-imigran
2020-03-02_te_0015,2020-03-02,Muhyiddin Resmi Dilantik Jadi PM Malaysia,Tempo,https://koran.tempo.co/read/peristiwa/450604/muhyiddin-resmi-dilantik-jadi-pm-malaysia
2020-03-02_te_0016,2020-03-02,Presiden Afganistan Tolak Bebaskan Tahanan Taliban,Tempo,https://koran.tempo.co/read/peristiwa/450603/presiden-afganistan-tolak-bebaskan-tahanan-taliban
2020-03-02_te_0017,2020-03-02,Sensasi Bunyi Perkusi Asia,Tempo,https://koran.tempo.co/read/seni/450602/sensasi-bunyi-perkusi-asia
2020-03-02_te_0018,2020-03-02,Solidaritas di Tengah Konflik New Delhi,Tempo,https://koran.tempo.co/read/internasional/450601/solidaritas-di-tengah-konflik-new-delhi
2020-03-02_te_0019,2020-03-02,Potensi Pasar Hortikultura Tembus Rp 200 Triliun,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/450600/potensi-pasar-hortikultura-tembus-rp-200-triliun
2020-03-02_te_0020,2020-03-02,Indeks Harga Saham Berpeluang Menguat,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/450599/indeks-harga-saham-berpeluang-menguat
2020-03-02_te_0021,2020-03-02,Pemerintah Tinjau Ulang Proyek Kereta Cepat Jakarta-Bandung,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/450598/pemerintah-tinjau-ulang-proyek-kereta-cepat-jakarta-bandung
2020-03-02_te_0022,2020-03-02,Sia-sia Tutupi Corona,Tempo,https://koran.tempo.co/read/editorial/450597/sia-sia-tutupi-corona
2020-03-02_te_0023,2020-03-02,Pilihan Bailout Skandal Jiwasraya,Tempo,https://koran.tempo.co/read/opini/450596/pilihan-bailout-skandal-jiwasraya
2020-03-02_te_0024,2020-03-02,"Wacana Pancasila, Agama, dan Kitab Suci",Tempo,https://koran.tempo.co/read/opini/450595/wacana-pancasila-agama-dan-kitab-suci
2020-03-02_te_0025,2020-03-02,Waskita Karya Percepat Enam Proyek Jalan Tol,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/450594/waskita-karya-percepat-enam-proyek-jalan-tol
