unique_id,date,source,headline,url
2022-01-11_te_0000,2022-01-11,Tempo,"Siapa Saja, Gratis Booster",https://koran.tempo.co/read/cover-story/470995/alasan-di-balik-gratisnya-vaksin-booster
2022-01-11_te_0001,2022-01-11,Tempo,Alasan Gratis Vaksin Booster,https://koran.tempo.co/read/berita-utama/470996/begini-pertimbangan-menggratiskan-vaksin-booster-untuk-seluruh-masyarakat
2022-01-11_te_0002,2022-01-11,Tempo,Berkeras Booster meski Belum Setengah Target,https://koran.tempo.co/read/berita-utama/471001/pemerintah-tetap-menggelar-vaksinasi-booster-meski-cakupan-vaksinasi-dasar-belum-terpenuhi
2022-01-11_te_0003,2022-01-11,Tempo,Karantina Mikro Penghalau Omicron,https://koran.tempo.co/read/berita-utama/471000/dki-membendung-omicron-dengan-karantina-mikro
2022-01-11_te_0004,2022-01-11,Tempo,Hentikan Rente Batu Bara,https://koran.tempo.co/read/editorial/470991/editorial-momentum-benahi-rantai-pasok-batu-bara-ke-pln
2022-01-11_te_0005,2022-01-11,Tempo,Meningkatkan Daya Saing Bank Digital,https://koran.tempo.co/read/opini/470978/meningkatkan-daya-saing-bank-digital
2022-01-11_te_0006,2022-01-11,Tempo,Badan Baru Penjamin Pasokan Batu Bara,https://koran.tempo.co/read/ekonomi-dan-bisnis/470994/pembentukan-blu-diklaim-bisa-menjamin-pasokan-batu-bara-ke-dalam-negeri
2022-01-11_te_0007,2022-01-11,Tempo,Terbantu Larangan Ekspor Batu Bara,https://koran.tempo.co/read/ekonomi-dan-bisnis/470998/pln-menjamin-pasokan-batu-bara-cukup
2022-01-11_te_0008,2022-01-11,Tempo,Menanti Bursa Kripto Beroperasi,https://koran.tempo.co/read/ekonomi-dan-bisnis/470989/menanti-bursa-kripto-beroperasi
2022-01-11_te_0009,2022-01-11,Tempo,Prospek Cuan Aset Digital,https://koran.tempo.co/read/ekonomi-dan-bisnis/470988/berapa-besar-potensi-cuan-dari-investasi-aset-kripto-dan-nft-tahun-ini
2022-01-11_te_0010,2022-01-11,Tempo,Jalan Membuka Perkara Lama Garuda,https://koran.tempo.co/read/ekonomi-dan-bisnis/470985/bagaimana-pemerintah-mengusut-korupsi-pengadaan-pesawat-garuda-indonesia
2022-01-11_te_0011,2022-01-11,Tempo,Berkeras Tunjangan DPRD Naik,https://koran.tempo.co/read/metro/470987/berkeras-tunjangan-dprd-dki-jakarta-naik
2022-01-11_te_0012,2022-01-11,Tempo,Kejanggalan Bengkaknya Tunjangan Perumahan,https://koran.tempo.co/read/metro/470990/kejanggalan-bengkaknya-tunjangan-perumahan-dprd-dki-jakarta
2022-01-11_te_0013,2022-01-11,Tempo,Aneka Kejanggalan Sidang Penganiayaan terhadap Nurhadi,https://koran.tempo.co/read/nasional/470999/begini-kejanggalan-sidang-kasus-penganiayaan-jurnalis-tempo-nurhadi
2022-01-11_te_0014,2022-01-11,Tempo,Sarat Kejanggalan Sidang Kasus Pembunuhan Jurkani,https://koran.tempo.co/read/nasional/470997/tim-advokasi-membongkar-sejumlah-kejanggalan-sidang-kasus-pembunuhan-jurkani
2022-01-11_te_0015,2022-01-11,Tempo,Evaluasi Belajar di Sekolah 100 Persen,https://koran.tempo.co/read/ragam/471002/mengapa-belajar-di-sekolah-100-persen-harus-dievaluasi
