unique_id,date,headline,source,url
2020-08-29_te_0001,2020-08-29,Jejaring Politik Jaksa Pinangki,Tempo,https://koran.tempo.co/read/cover-story/457382/jejaring-politik-jaksa-pinangki
2020-08-29_te_0002,2020-08-29,Jaksa Agung Burhanuddin / Politikus NasDem di Balik Perkara Pinangki,Tempo,https://koran.tempo.co/read/berita-utama/457381/politikus-nasdem-di-balik-perkara-pinangki
2020-08-29_te_0003,2020-08-29,Joko Tjandra / NasDem Ancam Pecat Andi Irfan Jaya,Tempo,https://koran.tempo.co/read/berita-utama/457379/nasdem-ancam-pecat-andi-irfan-jaya
2020-08-29_te_0004,2020-08-29,Penangkapan Aktivis / Warga Laman Kinipan Terintimidasi Rencana Latihan Militer,Tempo,https://koran.tempo.co/read/nasional/457378/warga-laman-kinipan-terintimidasi-rencana-latihan-militer
2020-08-29_te_0005,2020-08-29,Bisnis Pariwisata / Berharap Pelancong Asing Segera Datang,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457376/berharap-pelancong-asing-segera-datang
2020-08-29_te_0006,2020-08-29,Pilkada 2020 / Penundaan Ketiga Jagoan PDIP untuk Surabaya,Tempo,https://koran.tempo.co/read/nasional/457375/penundaan-ketiga-jagoan-pdip-untuk-surabaya
2020-08-29_te_0007,2020-08-29,Covid-19 / Daftar Film Tentukan Minat ke Bioskop,Tempo,https://koran.tempo.co/read/metro/457368/daftar-film-tentukan-minat-ke-bioskop
2020-08-29_te_0008,2020-08-29,Model /  Kain Nusantara Hari Merdeka,Tempo,https://koran.tempo.co/read/gaya-hidup/457377/kain-nusantara-hari-merdeka
2020-08-29_te_0009,2020-08-29,F1 / Spa-Francorchamps Milik Mercedes,Tempo,https://koran.tempo.co/read/olah-raga/457373/spa-francorchamps-milik-mercedes
2020-08-29_te_0010,2020-08-29,Industri Kreatif  / Menjual Produk Kreatif  Berbasis Komunitas,Tempo,https://koran.tempo.co/read/ekonomi-dan-bisnis/457372/menjual-produk-kreatif-berbasis-komunitas
2020-08-29_te_0011,2020-08-29,Liga Spanyol / Menunggu Jawaban Messi,Tempo,https://koran.tempo.co/read/olah-raga/457371/menunggu-jawaban-messi
2020-08-29_te_0012,2020-08-29,Digital / Tetap Aman Dengan Game Gratis,Tempo,https://koran.tempo.co/read/itempo/457369/tetap-aman-dengan-game-gratis
2020-08-29_te_0013,2020-08-29,Liga Spanyol / Berkah Griezmann,Tempo,https://koran.tempo.co/read/olah-raga/457366/berkah-griezmann
2020-08-29_te_0014,2020-08-29,Bibit Tanaman / Tanaman Hias Pelepas Kebosanan,Tempo,https://koran.tempo.co/read/topik/457364/tanaman-hias-pelepas-kebosanan
2020-08-29_te_0015,2020-08-29,Jepang / Akhir Karier Panjang Abe Shinzo,Tempo,https://koran.tempo.co/read/internasional/457362/akhir-karier-panjang-abe-shinzo
2020-08-29_te_0016,2020-08-29,"Film  Indie / Wahyu Agung Prasetyo, Sutradara Film Tilik: Ini Momentum Film Pendek Makin Diapresiasi",Tempo,https://koran.tempo.co/read/tamu/457361/wahyu-agung-prasetyo-sutradara-film-tilik-ini-momentum-film-pendek-makin-diapresiasi
2020-08-29_te_0017,2020-08-29,"Sastra / Paling Tidak, Kita Sempat  Bermain Teater di Dalam Mobil",Tempo,https://koran.tempo.co/read/sastra/457358/paling-tidak-kita-sempat-bermain-teater-di-dalam-mobil
2020-08-29_te_0018,2020-08-29,Covid-19 / Bencana Ganda Warga Gaza,Tempo,https://koran.tempo.co/read/internasional/457357/bencana-ganda-warga-gaza
2020-08-29_te_0019,2020-08-29,Musik / Lagu Cinta untuk Indonesia,Tempo,https://koran.tempo.co/read/seni/457356/lagu-cinta-untuk-indonesia
2020-08-29_te_0020,2020-08-29,Catatan Pinggir / Siaran,Tempo,https://koran.tempo.co/read/cari-angin/457355/siaran
2020-08-29_te_0021,2020-08-29,Sastra / Empat Generasi Pujangga Ranggawarsita,Tempo,https://koran.tempo.co/read/buku/457354/empat-generasi-pujangga-ranggawarsita
2020-08-29_te_0022,2020-08-29,Bibit Tanaman / Ramai Pembeli di Kala Pandemi,Tempo,https://koran.tempo.co/read/topik/457352/ramai-pembeli-di-kala-pandemi
2020-08-29_te_0023,2020-08-29,RUMAH,Tempo,https://koran.tempo.co/read/sastra/457383/rumah
2020-08-29_te_0024,2020-08-29,Balap Sepeda / Adu Gowes Panjang,Tempo,https://koran.tempo.co/read/gaya-hidup/457350/adu-gowes-panjang
2020-08-29_te_0025,2020-08-29,Solidaritas Melawan Covid-19 / Dari Rongsokan Jadi Bantuan,Tempo,https://koran.tempo.co/read/fotografi/457305/dari-rongsokanjadi-bantuan
2020-08-29_te_0026,2020-08-29,Pariwisata / Wisata Sastra di Beijing,Tempo,https://koran.tempo.co/read/perjalanan/457304/wisata-sastra-di-beijing
