unique_id,date,source,headline,url
2022-02-06_te_0000,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://koran.tempo.co/read/berita-utama/471578/tarik-menarik-pasokan-cpo-untuk-biodiesel-dan-pangan-menyebabkan-mahalnya-harga-minyak-goreng
2022-02-06_te_0001,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://koran.tempo.co/read/berita-utama/471413/mengapa-aturan-pendukung-minyak-goreng-murah-timbulkan-kekacauan
2022-02-06_te_0002,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://koran.tempo.co/read/ekonomi-dan-bisnis/471474/het-minyak-goreng-mulai-berlaku-kemendag-andalkan-instrumen-dmo
2022-02-06_te_0003,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://koran.tempo.co/read/ekonomi-dan-bisnis/468734/bagaimana-larangan-ekspor-cpo-mendorong-penghiliran-sawit
2022-02-06_te_0004,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://newsletter.tempo.co/read/1557881/salah-urus-minyak-goreng
2022-02-06_te_0005,2022-02-06,Tempo,Langka Sawit Tersedot Biodiesel,https://koran.tempo.co/read/ekonomi-dan-bisnis/471319/program-minyak-goreng-satu-harga-terhadang-panjangnya-rantai-distribusi
2022-02-06_te_0006,2022-02-06,Tempo,Banjir Dana Subsidi Biodiesel,https://koran.tempo.co/read/berita-utama/471583/mengapa-dana-bpdpks-tersedot-ke-program-biodiesel
2022-02-06_te_0007,2022-02-06,Tempo,Tak Cukup dengan Jaminan Pasokan,https://koran.tempo.co/read/berita-utama/471585/mengapa-pasokan-minyak-goreng-masih-seret-meski-dmo-sawit-berlaku
2022-02-06_te_0008,2022-02-06,Tempo,Temuan Hampa PPATK,https://koran.tempo.co/read/editorial/471582/mengapa-temuan-ppatk-mengenai-pencucian-uang-tidak-pernah-diusut-tuntas
2022-02-06_te_0009,2022-02-06,Tempo,Inflasi dan Anomali Pertumbuhan Uang Beredar,https://koran.tempo.co/read/opini/471565/inflasi-dan-anomali-pertumbuhan-uang-beredar
2022-02-06_te_0010,2022-02-06,Tempo,Buyback Saham demi Perbaiki Kinerja,https://koran.tempo.co/read/ekonomi-dan-bisnis/471573/ramai-emiten-jalankan-buyback-saham
2022-02-06_te_0011,2022-02-06,Tempo,Perusahaan yang Menawarkan Sistem Kerja Hibrida Lebih Disukai,https://koran.tempo.co/read/ekonomi-dan-bisnis/471564/wawancara-country-manager-robert-walters-indonesia-eric-mary
2022-02-06_te_0012,2022-02-06,Tempo,Menentukan Pemenang Lelang dalam Tujuh Hari,https://koran.tempo.co/read/metro/471581/lelang-proyek-sirkuit-formula-e-dikebut-tujuh-hari
2022-02-06_te_0013,2022-02-06,Tempo,Kemampuan Pemenang Lelang Dipertanyakan,https://koran.tempo.co/read/metro/471584/kemampuan-pemenang-lelang-sirkuit-formula-e-dipertanyakan
2022-02-06_te_0014,2022-02-06,Tempo,Setelah Satu Nyawa Melayang,https://koran.tempo.co/read/metro/471577/polisi-perangi-anggota-gangster-di-bogor
2022-02-06_te_0015,2022-02-06,Tempo,Kami Bukan Gangster,https://koran.tempo.co/read/metro/471580/kami-bukan-gangster
2022-02-06_te_0016,2022-02-06,Tempo,Longgarkan Wisata Seiring Lonjakan Gelombang Ketiga,https://koran.tempo.co/read/nasional/471572/pemerintah-longgarkan-lokasi-wisata-di-tengah-lonjakan-gelombang-ketiga-covid-19
2022-02-06_te_0017,2022-02-06,Tempo,Kontroversi Obat Terapi Covid-19,https://koran.tempo.co/read/nasional/471579/lima-obat-covid-19-dianggap-berbahaya
2022-02-06_te_0018,2022-02-06,Tempo,Cuci Uang Pejabat dengan Nominee,https://koran.tempo.co/read/nasional/471575/ppatk-temukan-modus-pejabat-cuci-uang-melalui-nominee
2022-02-06_te_0019,2022-02-06,Tempo,Kebakaran Berulang di Kebun Sawit Asal Malaysia,https://koran.tempo.co/read/nasional/471560/kebakaran-hutan-dan-lahan-berulang-di-kebun-sawit-asal-malaysia
2022-02-06_te_0020,2022-02-06,Tempo,Serba Janggal Kebakaran Lahan,https://koran.tempo.co/read/nasional/471559/indikasi-kesengajaan-kebakaran-hutan-dan-lahan-di-area-kebun-sawit-di-sumatera-selatan
2022-02-06_te_0021,2022-02-06,Tempo,Kegiatan Tempat Ibadah Dibatasi,https://koran.tempo.co/read/ragam/471570/menteri-agama-membatasi-kegiatan-ibadah-di-tempat-ibadah-akibat-lonjakan-angka-kasus-covid-19-varian-omicron
2022-02-06_te_0022,2022-02-06,Tempo,Langka Minyak Goreng karena Biodiesel,https://koran.tempo.co/read/cover-story/471587/benarkah-minyak-goreng-langka-dan-mahal-karena-cpo-tersedot-biodiesel
