unique_id,date,headline,source,url
2020-10-05_de_0001,2020-10-05,Panas! Demokrat WO dari Paripurna Pengesahan RUU Cipta Kerja,Detik,https://news.detik.com/berita/d-5200718/panas-demokrat-wo-dari-paripurna-pengesahan-ruu-cipta-kerja
2020-10-05_de_0002,2020-10-05,"Kapal Nelayan Asal Sibolga Ditembaki di Perairan Simeulue, 2 Tewas-1 Kritis",Detik,https://news.detik.com/berita/d-5200716/kapal-nelayan-asal-sibolga-ditembaki-di-perairan-simeulue-2-tewas-1-kritis
2020-10-05_de_0003,2020-10-05,"HUT ke-75, Bupati Anas Ajak TNI Terus Bersinergi",Detik,https://news.detik.com/berita-jawa-timur/d-5200701/hut-ke-75-bupati-anas-ajak-tni-terus-bersinergi
2020-10-05_de_0004,2020-10-05,Video Sidang Paripurna DPR Pengesahan RUU Cipta Kerja,Detik,https://news.detik.com/detiktv/d-5200700/video-sidang-paripurna-dpr-pengesahan-ruu-cipta-kerja
2020-10-05_de_0005,2020-10-05,KPK Ungkap Kajian Subsidi LPG Melon Tak Dinikmati Orang Miskin,Detik,https://news.detik.com/berita/d-5200699/kpk-ungkap-kajian-subsidi-lpg-melon-tak-dinikmati-orang-miskin
2020-10-05_de_0006,2020-10-05,Viral Video Pendaki Dugem di Puncak Gunung Dempo Sumsel,Detik,https://news.detik.com/berita/d-5200695/viral-video-pendaki-dugem-di-puncak-gunung-dempo-sumsel
2020-10-05_de_0007,2020-10-05,"Rapat Perdana, TGPF Ditarget 2 Pekan Ungkap Penembakan di Papua",Detik,https://news.detik.com/berita/d-5200693/rapat-perdana-tgpf-ditarget-2-pekan-ungkap-penembakan-di-papua
2020-10-05_de_0008,2020-10-05,Ini Alasan Keluarga Jemput Paksa Jenazah Positif Corona di RS Bandung,Detik,https://news.detik.com/berita-jawa-barat/d-5200692/ini-alasan-keluarga-jemput-paksa-jenazah-positif-corona-di-rs-bandung
2020-10-05_de_0009,2020-10-05, Kawasan Petogogan Masih Terendam Banjir,Detik,https://news.detik.com/foto-news/d-5200678/foto-kawasan-petogogan-masih-terendam-banjir
2020-10-05_de_0010,2020-10-05,"Gaet Pemilih, Abu Bakar-Sirojudin Janjikan Insentif untuk Guru Ngaji",Detik,https://news.detik.com/berita-jawa-barat/d-5200677/gaet-pemilih-abu-bakar-sirojudin-janjikan-insentif-untuk-guru-ngaji
2020-10-05_de_0011,2020-10-05,"Surabaya Jadi Tuan Rumah World Habitat Day 2020, Acara Digelar Virtual 193 Negara",Detik,https://news.detik.com/berita-jawa-timur/d-5200667/surabaya-jadi-tuan-rumah-world-habitat-day-2020-acara-digelar-virtual-193-negara
