unique_id,date,source,headline,url
2021-10-01_de_01_0,2021-10-01,Detik,"Ada Seni Palang Pintu-Stand Up Comedy, Begini Meriahnya HUT Ke-17 DPD",https://news.detik.com/berita/d-5749423/ada-seni-palang-pintu-stand-up-comedy-begini-meriahnya-hut-ke-17-dpd
2021-10-01_de_01_1,2021-10-01,Detik,"Biar Anak Gemar Sedekah, Pemkot & Baznas Mojokerto Luncurkan UPZ Kid's",https://news.detik.com/berita/d-5749421/biar-anak-gemar-sedekah-pemkot--baznas-mojokerto-luncurkan-upz-kids
2021-10-01_de_01_2,2021-10-01,Detik,Jokowi Dorong DPD Bekerja Inovatif untuk Kesejahteraan Rakyat,https://news.detik.com/berita/d-5749422/jokowi-dorong-dpd-bekerja-inovatif-untuk-kesejahteraan-rakyat
2021-10-01_de_01_3,2021-10-01,Detik,Pemkot Mojokerto Gandeng Karang Taruna Bagi Paket Vitamin dan Masker,https://news.detik.com/berita/d-5749418/pemkot-mojokerto-gandeng-karang-taruna-bagi-paket-vitamin-dan-masker
2021-10-01_de_01_4,2021-10-01,Detik,Wanita di Manado Sulut Tikam Pasangan Sesama Jenis hingga Tewas,https://news.detik.com/berita/d-5749417/wanita-di-manado-sulut-tikam-pasangan-sesama-jenis-hingga-tewas
2021-10-01_de_01_5,2021-10-01,Detik,Sidarto : Bangsa Indonesia Butuh Sosok Seperti Dudung Abdurahman,https://news.detik.com/berita/d-5749416/sidarto--bangsa-indonesia-butuh-sosok-seperti-dudung-abdurahman
2021-10-01_de_01_6,2021-10-01,Detik,Polisi: Pemuda Tewas di BKT Jakbar Sempat Mabuk Sebelum Dikeroyok,https://news.detik.com/berita/d-5749414/polisi-pemuda-tewas-di-bkt-jakbar-sempat-mabuk-sebelum-dikeroyok
2021-10-01_de_01_7,2021-10-01,Detik,Jazilul Fawaid Minta Unair Beri Pendidikan Vokasi untuk Santri,https://news.detik.com/berita/d-5749413/jazilul-fawaid-minta-unair-beri-pendidikan-vokasi-untuk-santri
2021-10-01_de_01_8,2021-10-01,Detik,Kemnaker Dorong Revisi Permenpan soal Pengantar Kerja Segera Disahkan,https://news.detik.com/berita/d-5749400/kemnaker-dorong-revisi-permenpan-soal-pengantar-kerja-segera-disahkan
2021-10-01_de_01_9,2021-10-01,Detik,Wanti-wanti Sistem Kesehatan Afghanistan di Ambang Kehancuran,https://news.detik.com/internasional/d-5749407/wanti-wanti-sistem-kesehatan-afghanistan-di-ambang-kehancuran
2021-10-01_de_1_10,2021-10-01,Detik,"Viral Jalan Baru Dicor di Tangerang Dilintasi Warga, Ini Respons KemenPUPR",https://news.detik.com/berita/d-5749406/viral-jalan-baru-dicor-di-tangerang-dilintasi-warga-ini-respons-kemenpupr
2021-10-01_de_1_11,2021-10-01,Detik,"Ajak DPD RI Kaji Urgensi PPHN, Bamsoet: Agar Harmonis Pusat & Daerah",https://news.detik.com/berita/d-5749405/ajak-dpd-ri-kaji-urgensi-pphn-bamsoet-agar-harmonis-pusat--daerah
2021-10-01_de_1_12,2021-10-01,Detik,Kejati Sumsel Tetapkan Lagi 1 Orang Jadi Tersangka Korupsi Masjid Sriwijaya,https://news.detik.com/berita/d-5749403/kejati-sumsel-tetapkan-lagi-1-orang-jadi-tersangka-korupsi-masjid-sriwijaya
2021-10-01_de_1_13,2021-10-01,Detik,Status Pengembangan BLK Makassar Jadi BBPLK Masih Dikaji,https://news.detik.com/berita/d-5749399/status-pengembangan-blk-makassar-jadi-bbplk-masih-dikaji
2021-10-01_de_1_14,2021-10-01,Detik,Ribuan 'Pegawai' Fiktif di Makassar Bikin Danny Pomanto Gusar,https://news.detik.com/berita/d-5749393/ribuan-pegawai-fiktif-di-makassar-bikin-danny-pomanto-gusar
2021-10-01_de_1_15,2021-10-01,Detik,Wagub DKI soal Paracetamol di Laut Jakarta: Limbah Farmasi Naik Akibat COVID,https://news.detik.com/berita/d-5749390/wagub-dki-soal-paracetamol-di-laut-jakarta-limbah-farmasi-naik-akibat-covid
2021-10-01_de_1_16,2021-10-01,Detik,"Jelang Pembangunan Tol, Pemkab Tulungagung Diminta Antisipasi Spekulan Tanah",https://news.detik.com/berita-jawa-timur/d-5749374/jelang-pembangunan-tol-pemkab-tulungagung-diminta-antisipasi-spekulan-tanah
2021-10-01_de_1_17,2021-10-01,Detik,"Jawab Keraguan Pihak Anak Ahok, Ayu Thalia Serahkan Celana Robek ke Polisi",https://news.detik.com/berita/d-5749362/jawab-keraguan-pihak-anak-ahok-ayu-thalia-serahkan-celana-robek-ke-polisi
2021-10-01_de_1_18,2021-10-01,Detik,Cinta Segitiga di Balik Pembunuhan Wanita Indonesia di Malaysia,https://news.detik.com/internasional/d-5749359/cinta-segitiga-di-balik-pembunuhan-wanita-indonesia-di-malaysia
2021-10-01_de_1_19,2021-10-01,Detik,Jepang Cabut Status Kedaruratan Covid-19,https://news.detik.com/detiktv/d-5749358/jepang-cabut-status-kedaruratan-covid-19
2021-10-01_de_02_0,2021-10-01,Detik,Ratusan Media Berhenti Terbit Sejak Taliban Berkuasa,https://news.detik.com/detiktv/d-5749357/ratusan-media-berhenti-terbit-sejak-taliban-berkuasa
