unique_id,date,headline,source,url
2020-12-13_de_0001,2020-12-13,FPI Ungkap 3 Tersangka Selain HRS Diperiksa Polda Metro Semalam-Sekarang,Detik,https://news.detik.com/berita/d-5293166/fpi-ungkap-3-tersangka-selain-hrs-diperiksa-polda-metro-semalam-sekarang
2020-12-13_de_0002,2020-12-13,Mengintip Suaka Burung-burung di Ibu Kota,Detik,https://news.detik.com/foto-news/d-5293154/mengintip-suaka-burung-burung-di-ibu-kota
2020-12-13_de_0003,2020-12-13,Tes COVID-19 dengan Air Liur Akan Ada Tahun Depan di RS Surabaya,Detik,https://news.detik.com/berita-jawa-timur/d-5293119/tes-covid-19-dengan-air-liur-akan-ada-tahun-depan-di-rs-surabaya
2020-12-13_de_0004,2020-12-13,24 Kambing Mati Misterius di Kuningan Diduga Karena Kucing Liar,Detik,https://news.detik.com/berita-jawa-barat/d-5293114/24-kambing-mati-misterius-di-kuningan-diduga-karena-kucing-liar
2020-12-13_de_0005,2020-12-13,Asa Baru Gelombang Vaksin Corona,Detik,https://news.detik.com/foto-news/d-5291230/asa-baru-gelombang-vaksin-corona
2020-12-13_de_0006,2020-12-13,"Santer Isu Reshuffle, Relawan Desak Jokowi Cari Menteri Siap Dihukum Mati",Detik,https://news.detik.com/berita/d-5293112/santer-isu-reshuffle-relawan-desak-jokowi-cari-menteri-siap-dihukum-mati
2020-12-13_de_0007,2020-12-13,"DKI Masih PSBB Transisi, Bundaran HI Tetap Dipadati Warga Olahraga",Detik,https://news.detik.com/detiktv/d-5293109/dki-masih-psbb-transisi-bundaran-hi-tetap-dipadati-warga-olahraga
2020-12-13_de_0008,2020-12-13,Tentang Mbah Minto Artis Dagelan yang Lagi Naik Daun dari Klaten,Detik,https://news.detik.com/berita-jawa-tengah/d-5293108/tentang-mbah-minto-artis-dagelan-yang-lagi-naik-daun-dari-klaten
2020-12-13_de_0009,2020-12-13,Membaca Arti Senyum Para Koruptor,Detik,https://news.detik.com/detiktv/d-5293107/membaca-arti-senyum-para-koruptor
2020-12-13_de_0010,2020-12-13,"Habib Rizieq Resmi Ditahan, Begini Situasi Petamburan Pagi Ini",Detik,https://news.detik.com/berita/d-5293104/habib-rizieq-resmi-ditahan-begini-situasi-petamburan-pagi-ini
2020-12-13_de_0011,2020-12-13,"Kisah Nenek di Pacitan, 25 Tahun Dagang di Pos Kamling",Detik,https://news.detik.com/detiktv/d-5293103/kisah-nenek-di-pacitan-25-tahun-dagang-di-pos-kamling
2020-12-13_de_0012,2020-12-13,"Habib Rizieq Ditahan, PD: Dia Tanggung Jawab dan Taat Hukum",Detik,https://news.detik.com/berita/d-5293094/habib-rizieq-ditahan-pd-dia-tanggung-jawab-dan-taat-hukum
2020-12-13_de_0013,2020-12-13,Mencekam! Detik-detik Pengemudi Mobil Tabrak Demonstran di New York,Detik,https://news.detik.com/detiktv/d-5293149/mencekam-detik-detik-pengemudi-mobil-tabrak-demonstran-di-new-york
2020-12-13_de_0014,2020-12-13,"Kawal Kemenangan, Golkar Bentuk Tim Advokasi Sengketa Pilkada 2020",Detik,https://news.detik.com/berita/d-5293148/kawal-kemenangan-golkar-bentuk-tim-advokasi-sengketa-pilkada-2020
2020-12-13_de_0015,2020-12-13,Pedagang Korban Kebakaran Tempati Pasar Pon Baru Trenggalek Januari 2021,Detik,https://news.detik.com/berita-jawa-timur/d-5293129/pedagang-korban-kebakaran-tempati-pasar-pon-baru-trenggalek-januari-2021
2020-12-13_de_0016,2020-12-13,"JK Bicara Kekosongan Kepemimpinan soal Fenomena HRS, Mahfud Bilang Begini",Detik,https://news.detik.com/berita/d-5293132/jk-bicara-kekosongan-kepemimpinan-soal-fenomena-hrs-mahfud-bilang-begini
2020-12-13_de_0017,2020-12-13,"Habib Rizieq Ditahan, Kuasa Hukum Siapkan 2 Langkah Ini",Detik,https://news.detik.com/berita/d-5293126/habib-rizieq-ditahan-kuasa-hukum-siapkan-2-langkah-ini
2020-12-13_de_0018,2020-12-13,"Terpeleset saat Mancing, Warga Cianjur Hilang Hanyut di Sungai Cibuni",Detik,https://news.detik.com/berita-jawa-barat/d-5293125/terpeleset-saat-mancing-warga-cianjur-hilang-hanyut-di-sungai-cibuni
2020-12-13_de_0019,2020-12-13,Momen Habib Rizieq Ditahan Usai DIperiksa Belasan Jam,Detik,https://news.detik.com/detiktv/d-5293121/momen-habib-rizieq-ditahan-usai-diperiksa-belasan-jam
2020-12-13_de_0020,2020-12-13,"Cuaca di Jateng Hari Ini: Hujan Merata, Waspada Angin Kencang",Detik,https://news.detik.com/berita-jawa-tengah/d-5293120/cuaca-di-jateng-hari-ini-hujan-merata-waspada-angin-kencang
2020-12-13_de_0021,2020-12-13,"HRS Berstatus Tersangka, Bagaiamana Kelanjutan Kasus Megamendung?",Detik,https://news.detik.com/berita-jawa-barat/d-5293093/hrs-berstatus-tersangka-bagaiamana-kelanjutan-kasus-megamendung
2020-12-13_de_0022,2020-12-13,Cerita 6 Petani Selamat Setelah Terseret Air Bah Gunung Ijen,Detik,https://news.detik.com/berita-jawa-timur/d-5293092/cerita-6-petani-selamat-setelah-terseret-air-bah-gunung-ijen
2020-12-13_de_0023,2020-12-13,PDIP Minta Kadisdik DKI Tanggung Jawab Terkait Soal Ujian 'Anies Diejek Mega',Detik,https://news.detik.com/berita/d-5293069/pdip-minta-kadisdik-dki-tanggung-jawab-terkait-soal-ujian-anies-diejek-mega
2020-12-13_de_0024,2020-12-13,Habib Rizieq Akhirnya Serahkan Diri Setelah Ultimatum Penangkapan Polisi,Detik,https://news.detik.com/berita/d-5293067/habib-rizieq-akhirnya-serahkan-diri-setelah-ultimatum-penangkapan-polisi
2020-12-13_de_0025,2020-12-13,MUI Harap Hukum Adil Ditegakkan Usai Habib Rizieq Ditahan Polisi,Detik,https://news.detik.com/berita/d-5293062/mui-harap-hukum-adil-ditegakkan-usai-habib-rizieq-ditahan-polisi
2020-12-13_de_0026,2020-12-13,"H. Naim, Pewaris Jurus Pijat Cimande",Detik,https://news.detik.com/detiktv/d-5293059/h-naim-pewaris-jurus-pijat-cimande
